source,target,id,developer_comments
XCHAPTITLE_0002,14. Risking Everything,XCHAPTITLE_0002,
XMESS_0000,It seems Shin-chan just wants to save that woman no matter what.,XMESS_0000,ミオ
XMESS_0001,"In that case, it really does seem more fun to kill that woman first.",XMESS_0001,ミオ
XMESS_0002,(I can't afford to complain anymore!),XMESS_0002,網代慎平
XMESS_0003,"Koyuba-san, run!!",XMESS_0003,網代慎平
XMESS_0004,B-But...!,XMESS_0004,小弓場かおり
XMESS_0005,"Heh, so in a situation like this, instead of hesitating, you're going to cling to me?",XMESS_0005,ミオ
XMESS_0006,"But you know, even if you cling to me with all your strength like this, it doesn't make me happy at all, you know?",XMESS_0006,ミオ
XMESS_0007,Say whatever you want!,XMESS_0007,網代慎平
XMESS_0008,"(No matter how pathetic I look, I'll save Koyuba-san!)",XMESS_0008,網代慎平
XMESS_0009,"Shin-chan... you're really in the way, you know?",XMESS_0009,ミオ
XMESS_0010,Gwah...!!,XMESS_0010,網代慎平
XMESS_0011,"See, you can't run away anymore, can you?",XMESS_0011,ミオ
XMESS_0012,Ah... n-no!!,XMESS_0012,小弓場かおり
XMESS_0013,Wai... t...! I won't... let you!,XMESS_0013,網代慎平
XMESS_0014,"Jeez, what is it now. Let go.",XMESS_0014,ミオ
XMESS_0015,I'm absolutely... not letting go!,XMESS_0015,網代慎平
XMESS_0016,"You're way too persistent, Shin-chan. Is that girl really that important to you?",XMESS_0016,ミオ
XMESS_0017,"Yeah, she is...!",XMESS_0017,網代慎平
XMESS_0018,"Koyuba-san was trying so desperately hard for the sake of this island, you know!?",XMESS_0018,網代慎平
XMESS_0019,"And yet...! And yet, you guys...!!",XMESS_0019,網代慎平
XMESS_0020,I won't let you hurt her any more than this!,XMESS_0020,網代慎平
XMESS_0021,...,XMESS_0021,ミオ
XMESS_0022,Enough already. Don't say anything else.,XMESS_0022,ミオ
XMESS_0023,Guhah!!,XMESS_0023,網代慎平
XMESS_0024,Just lie down quietly right there. I'm going to kill that woman now.,XMESS_0024,ミオ
XMESS_0025,S-Stop...!,XMESS_0025,網代慎平
XMESS_0026,Ah...,XMESS_0026,小弓場かおり
XMESS_0027,Your legs are shaking so much you couldn't move? Even though Shin-chan tried so desperately to protect you.,XMESS_0027,ミオ
XMESS_0028,"I-I'm sorry, Shinpei-kun...",XMESS_0028,小弓場かおり
XMESS_0029,"Well then, prepare yourself.",XMESS_0029,ミオ
XMESS_0030,Kyaa!!,XMESS_0030,小弓場かおり
XMESS_0031,Like hell I'll let you!,XMESS_0031,網代慎平
XMESS_0032,Ouch...!,XMESS_0032,ミオ
XMESS_0033,"What's this, a rock? You really don't know when to give up, do you.",XMESS_0033,ミオ
XMESS_0034,...Guhah!!,XMESS_0034,網代慎平
XMESS_0035,Shinpei-kun!!,XMESS_0035,小弓場かおり
XMESS_0036,"That was probably a fatal wound just now. In the end, if you die, you can't protect anyone.",XMESS_0036,ミオ
XMESS_0037,U... guh...,XMESS_0037,網代慎平
XMESS_0038,No...!,XMESS_0038,小弓場かおり
XMESS_0039,"*Cough*, *hack*...!",XMESS_0039,網代慎平
XMESS_0040,Nooooooo!! Shinpei-kun!,XMESS_0040,小弓場かおり
XMESS_0041,"Mio-chan, let go of him! Shinpei-kun is going to die!",XMESS_0041,小弓場かおり
XMESS_0042,You're the girl Shin-chan risked his life to protect. I'll let you live until Shin-chan dies.,XMESS_0042,ミオ
XMESS_0043,(Stop...! Don't lay a hand on Koyuba-san...!),XMESS_0043,網代慎平
XMESS_0044,(Dammit... I can't see anything anymore...),XMESS_0044,網代慎平
XMESS_0045,...,XMESS_0045,網代慎平
XMESS_0046,...!?,XMESS_0046,網代慎平
