source,target,id,developer_comments
XCHAPTITLE_0002,6. Time Capsule Memo,XCHAPTITLE_0002,
XMESS_0000,"I'm full now, so I'll go look for the memo in my room. Everyone wait here.",XMESS_0000,小舟潮
XMESS_0001,Shouldn't I help too? It'll be faster if we search together.,XMESS_0001,小舟澪
XMESS_0002,"In that case, I'll help too.",XMESS_0002,網代慎平（収録）
XMESS_0003,"No, I'm fine on my own. You guys just relax.",XMESS_0003,小舟潮
XMESS_0004,Why is she refusing? She should just let Mio help her.,XMESS_0004,網代慎平（収録）
XMESS_0005,I don't think Sis wants other people to see the inside of her room. It was super messy.,XMESS_0005,小舟澪
XMESS_0006,That girl...,XMESS_0006,網代慎平（収録）
XMESS_0007,…,XMESS_0007,小弓場かおり
XMESS_0008,"Kaori-chan, is something wrong? You seem a bit restless.",XMESS_0008,小舟澪
XMESS_0009,"Ah, I'm sorry. Um...",XMESS_0009,小弓場かおり
XMESS_0010,I'm not used to visiting a friend's house... So I'm not sure how I should be acting...,XMESS_0010,小弓場かおり
XMESS_0011,"You don't have to worry about that. It's not a very fancy room anyway, so please just relax.",XMESS_0011,小舟澪
XMESS_0012,Y-Yeah...,XMESS_0012,小弓場かおり
XMESS_0013,(It really is Koyuba-san. I'm starting to remember things from the past...),XMESS_0013,網代慎平（収録）
XMESS_0014,"What's with you, Shin-chan, grinning like that.",XMESS_0014,小舟澪
XMESS_0015,Eh...? Was I making a face like that?,XMESS_0015,網代慎平（収録）
XMESS_0016,"You were, you were. And while looking at Kaori-chan, too.",XMESS_0016,小舟澪
XMESS_0017,Eh... u-um...,XMESS_0017,小弓場かおり
XMESS_0018,"Ah, hahaha... sorry. I was just remembering what Koyuba-san was like when we were kids.",XMESS_0018,網代慎平（収録）
XMESS_0019,"That's kind of embarrassing... Because I was an inconspicuous, plain kid.",XMESS_0019,小弓場かおり
XMESS_0020,"And now you're a popular idol, huh. I think that's truly amazing.",XMESS_0020,小舟澪
XMESS_0021,"But, Kaori-chan, why did you decide to become an idol?",XMESS_0021,小舟澪
XMESS_0022,"Y-Yeah... well, you see... How should I put it... I thought I needed to change myself.",XMESS_0022,小弓場かおり
XMESS_0023,"The truth is, I'm very introverted... And that hasn't changed even now.",XMESS_0023,小弓場かおり
XMESS_0024,Is that so?,XMESS_0024,小舟澪
XMESS_0025,"Yeah, it was always a complex of mine. So, I thought I'd use transferring schools as an opportunity to change this part of myself...",XMESS_0025,小弓場かおり
XMESS_0026,"Even now, there are still many things I can't do well, but I do feel like I'm changing little by little.",XMESS_0026,小弓場かおり
XMESS_0027,"Hehe, even now, before a live performance or something, my stomach still hurts sometimes, though.",XMESS_0027,小弓場かおり
XMESS_0028,"Wow~, is that so... Being an idol really is tough, isn't it.",XMESS_0028,小舟澪
XMESS_0029,"It's tough, but it's rewarding too. When people tell me I gave them energy, it makes me really happy.",XMESS_0029,小弓場かおり
XMESS_0030,"It makes me realize that even I, who was always on the receiving end of energy, have become able to make people smile.",XMESS_0030,小弓場かおり
XMESS_0031,"At times like that, I feel glad that I became an idol.",XMESS_0031,小弓場かおり
XMESS_0032,I plan to continue working hard as an idol from here on out. So please support me.,XMESS_0032,小弓場かおり
XMESS_0033,"Yeah, of course.",XMESS_0033,小舟澪
XMESS_0034,"Ah, if possible... Ajiro-kun too.",XMESS_0034,小弓場かおり
XMESS_0035,"Yeah, of course I'll support you.",XMESS_0035,網代慎平（収録）
XMESS_0036,Thank you.,XMESS_0036,小弓場かおり
XMESS_0037,Hmm…,XMESS_0037,小舟澪
XMESS_0038,"Ah, Kaori-chan, you remembered Shin-chan, right? Do you have any memories of him?",XMESS_0038,小舟澪
XMESS_0039,Memories with Ajiro-kun?,XMESS_0039,小弓場かおり
XMESS_0040,"Yeah, like ""we did this kind of thing"". Or ""we talked about that kind of thing"".",XMESS_0040,小舟澪
XMESS_0041,We only really had light conversations when borrowing books.,XMESS_0041,網代慎平（収録）
XMESS_0042,"I wasn't asking you, Shin-chan!",XMESS_0042,小舟澪
XMESS_0043,Wh-Why are you glaring at me!,XMESS_0043,網代慎平（収録）
XMESS_0044,"Memories, huh... let's see...",XMESS_0044,小弓場かおり
XMESS_0045,"I said I was always reading books in the library, right? Ajiro-kun used to come there a lot too.",XMESS_0045,小弓場かおり
XMESS_0046,"Shin-chan has always read nothing but weird books since a long time ago, huh.",XMESS_0046,小舟澪
XMESS_0047,Weird books...,XMESS_0047,網代慎平（収録）
XMESS_0048,"A lot of the books Ajiro-kun read were sci-fi, weren't they. They were all difficult books, and I thought it was amazing even though we were the same age.",XMESS_0048,小弓場かおり
XMESS_0049,I-Is that so...,XMESS_0049,網代慎平（収録）
XMESS_0050,"One time, when I was agonizing over a puzzle book, Ajiro-kun called out to me...",XMESS_0050,小弓場かおり
XMESS_0051,"While we were thinking about it together, you ended up getting more absorbed in it than I was, right? Saying things like, ""Let's solve that book over there too!""",XMESS_0051,小弓場かおり
XMESS_0052,"The two of us kept solving puzzles and riddles in the library until it got dark, didn't we.",XMESS_0052,小弓場かおり
XMESS_0053,Did that happen...?,XMESS_0053,網代慎平（収録）
