source,target,id,developer_comments
XRETURNTODEATH_0019,Third Loop,XRETURNTODEATH_0019,
XCHAPTITLE_0027,1. Classmates,XCHAPTITLE_0027,
XMESS_0000,Contact you? I don't mind if you just do it normally.,XMESS_0000,網代慎平
XMESS_0001,That's not it... Umm... I-I might not be able to contact you for a while.,XMESS_0001,小弓場かおり
XMESS_0002,Is that so?,XMESS_0002,網代慎平
XMESS_0003,I'm a bit busy…,XMESS_0003,小弓場かおり
XMESS_0004,"I see, then I shouldn't contact you either--",XMESS_0004,網代慎平
XMESS_0005,"It's okay if you message me, Shinpei-kun!",XMESS_0005,小弓場かおり
XMESS_0006,Huh? But you said you were busy…,XMESS_0006,網代慎平
XMESS_0007,That's… how do I say it…,XMESS_0007,小弓場かおり
XMESS_0008,"(Oh right, Kaori-san is worried about Ushio...)",XMESS_0008,網代慎平
XMESS_0009,"Thank you.
When things settle down, I'll contact you.",XMESS_0009,網代慎平
XMESS_0010,Yeah.,XMESS_0010,小弓場かおり
XMESS_0011,Hey!!,XMESS_0011,小舟澪
XMESS_0012,…Huh?,XMESS_0012,網代慎平
XMESS_0013,"Welcome back, Shin-chan!! Good work on the long triiiiiiip!?",XMESS_0013,小舟澪
XMESS_0014,…!,XMESS_0014,網代慎平
XMESS_0015,(No way…?),XMESS_0015,網代慎平
XMESS_0016,(Is this what they call... <color=#GF_TIPS_058>deja vu</color>?),XMESS_0016,網代慎平
XMESS_0017,Ah?,XMESS_0017,小舟澪
XMESS_0018,Mio!?,XMESS_0018,網代慎平
XMESS_0019,Eek!,XMESS_0019,小弓場かおり
XMESS_0020,"Mio!
Are you okay!?",XMESS_0020,網代慎平
XMESS_0021,...Blub blub blub blub.,XMESS_0021,小舟澪
XMESS_0022,--Pah!,XMESS_0022,小舟澪
XMESS_0023,"A-Ahahaha...! Sorry Shin-chan, for surprising you...!",XMESS_0023,小舟澪
XMESS_0024,…What are you doing?,XMESS_0024,網代慎平
XMESS_0025,I-I just got a little sweaty... so I thought I'd take a dip!!,XMESS_0025,小舟澪
XMESS_0026,I'm just glad you seem energetic...,XMESS_0026,網代慎平
XMESS_0027,(When Mio jumped in earlier... Even the pattern on her panties was the same.),XMESS_0027,網代慎平
XMESS_0028,"Mio, did you actually apply the brakes?",XMESS_0028,網代慎平
XMESS_0029,"I wonder why... I thought I applied them properly, but I didn't stop.",XMESS_0029,小舟澪
XMESS_0030,"(If the brakes didn't work…
Was it a bicycle malfunction?)",XMESS_0030,網代慎平
XMESS_0031,…!?,XMESS_0031,網代慎平
XMESS_0032,(The bicycle's <color=#GF_TIPS_089>brake wire</color> is snapped? No wonder they didn't work...),XMESS_0032,網代慎平
XMESS_0033,"(It doesn't look like it broke naturally.
Who in the world did this…)",XMESS_0033,網代慎平
XMESS_0034,"(Anyway, I should pull Mio up first.)",XMESS_0034,網代慎平
XMESS_0035,"Here, come on up. I'll lend you a hand.",XMESS_0035,網代慎平
XMESS_0036,…Thanks.,XMESS_0036,小舟澪
XMESS_0037,It really is salty... the sea.,XMESS_0037,小舟澪
XCHAPTITLE_0181,2. Tampered Brakes,XCHAPTITLE_0181,
XMESS_0038,Are you okay...? I'm glad you don't seem hurt.,XMESS_0038,小弓場かおり
XMESS_0039,"Huh? Uh, yeah!",XMESS_0039,小舟澪
