source,target,id,developer_comments
XCHAPTITLE_0002,12. Many Sacrifices,XCHAPTITLE_0002,
XCOMMENTVIEW_0013,Shinpei Ajiro,XCOMMENTVIEW_0013,
XMESS_0000,Hello... I'm tired of waiting for you.,XMESS_0000,雁切真砂人
XMESS_0001,Step back... Shin-chan... It's dangerous...,XMESS_0001,ミオ
XMESS_0002,What about Mio and Sou!? What happened!?,XMESS_0002,網代慎平
XMESS_0003,As expected... you came to Mio-chan. Shinpei-kun!,XMESS_0003,雁切真砂人
XMESS_0004,...!!,XMESS_0004,網代慎平
XMESS_0005,"I said step back, Shin-chan. I'll do it.",XMESS_0005,ミオ
XMESS_0006,"Rather than me... wouldn't it be better to kill Shinpei-kun for him, Mio-chan?",XMESS_0006,雁切真砂人
XMESS_0007,I sent Mio-chan and Sou-kun to Hiruko Cave. Mother is probably eating them right about now.,XMESS_0007,雁切真砂人
XMESS_0008,!!,XMESS_0008,網代慎平
XMESS_0009,You were just a bit too late! Shinpei-kun!,XMESS_0009,雁切真砂人
XMESS_0010,"...You've got some nerve, Shide... Waiting here all alone instead of running away...",XMESS_0010,網代慎平
XMESS_0011,"I can't leave this to the other shadows... I don't want to lose any more comrades, you see... Since I'm human, I won't be hacked.",XMESS_0011,雁切真砂人
XMESS_0012,…What!?,XMESS_0012,網代慎平
XMESS_0013,(He's afraid of being hacked? This guy... does he think Ushio is still alive...!?),XMESS_0013,網代慎平
XMESS_0014,Oh...?,XMESS_0014,雁切真砂人
XMESS_0015,"(Wait... wait a second!! If he thinks she's alive, I should let him keep thinking that...!!)",XMESS_0015,網代慎平
XMESS_0016,So you saw right through it...,XMESS_0016,網代慎平
XMESS_0017,...Mio-chan. Hurry up and kill Shinpei-kun to make him loop. Otherwise it'll be too la--,XMESS_0017,雁切真砂人
XMESS_0018,…,XMESS_0018,ミオ
XMESS_0019,"...Ah, I see...",XMESS_0019,雁切真砂人
XMESS_0020,"If we loop, I'll just come back to life anyway...",XMESS_0020,雁切真砂人
XMESS_0021,You talk too much.,XMESS_0021,ミオ
XMESS_0022,"(We killed Karikiri... Shide, but...! I have to go save Mio, Sou, and Nagumo-sensei)",XMESS_0022,網代慎平
XMESS_0023,…?!,XMESS_0023,ミオ
XMESS_0024,What's wrong?,XMESS_0024,網代慎平
XMESS_0025,Shin-chan. What he said was true.,XMESS_0025,ミオ
XMESS_0026,Just now... Mio died.,XMESS_0026,ミオ
