source,target,id,developer_comments
XCHAPTITLE_0002,3. Ushio's Proposal,XCHAPTITLE_0002,
XMESS_0000,"...Ah, what a nostalgic scenery. It hasn't changed at all~.",XMESS_0000,小弓場かおり
XMESS_0001,Did you use to play around here a lot in the past?,XMESS_0001,小舟澪
XMESS_0002,"No, I wasn't really the type to play outside much...",XMESS_0002,小弓場かおり
XMESS_0003,"But I remember that when it rained, a puddle would form around there, and there would be lots of water striders.",XMESS_0003,小弓場かおり
XMESS_0004,"Come to think of it, when you're in Tokyo, you don't get the chance to see water striders as much as here, huh.",XMESS_0004,網代慎平（収録）
XMESS_0005,"Oh, really?",XMESS_0005,小舟澪
XMESS_0006,People who come to this island from the city might ultimately be attracted to that kind of natural scenery.,XMESS_0006,網代慎平（収録）
XMESS_0007,"I see. But even if we're PRing the island's natural scenery, doesn't it have to be something unique to this island?",XMESS_0007,小舟澪
XMESS_0008,"That's the difficult part, huh.",XMESS_0008,網代慎平（収録）
XMESS_0009,"Yeah, it is...",XMESS_0009,小弓場かおり
XMESS_0010,"Then, let's try making school the topic. You went to elementary and middle school here, right?",XMESS_0010,小舟澪
XMESS_0011,"Yeah, um... I was a library committee member...",XMESS_0011,小弓場かおり
XMESS_0012,"Yeah, yeah.",XMESS_0012,小舟澪
XMESS_0013,"Every single day, I just read books in the library...",XMESS_0013,小弓場かおり
XMESS_0014,…,XMESS_0014,小舟澪
XMESS_0015,Ummm... is that the end?,XMESS_0015,小舟澪
XMESS_0016,"Ah, besides that... it was a small school building, and there were very few students. That's about it, I guess?",XMESS_0016,小弓場かおり
XMESS_0017,"...Um, anything else?",XMESS_0017,小舟澪
XMESS_0018,"Anything else... hmmm, was there anything?",XMESS_0018,小弓場かおり
XMESS_0019,"Ah, I know! The summer festival the day after tomorrow!",XMESS_0019,小舟澪
XMESS_0020,"You enjoyed the festival when you were a kid too, didn't you, Kaori-chan?",XMESS_0020,小舟澪
XMESS_0021,"Yeah, I went many times! It was so much fun~!",XMESS_0021,小弓場かおり
XMESS_0022,"I went with my family, ate takoyaki, played goldfish scooping... The Umi-okuri was beautiful too.",XMESS_0022,小弓場かおり
XMESS_0023,"Yeah, yeah, and then?",XMESS_0023,小舟澪
XMESS_0024,But... that might be about it.,XMESS_0024,小弓場かおり
XMESS_0025,I-Is that so...,XMESS_0025,小舟澪
XMESS_0026,"I'm sorry... It's just kind of normal, or rather, plain and common things.",XMESS_0026,小弓場かおり
XMESS_0027,Ahaha... You don't need to apologize to us.,XMESS_0027,網代慎平（収録）
XMESS_0028,"Anyway, let's walk around the island a bit more. If we do, there might be more things you can remember.",XMESS_0028,網代慎平（収録）
XMESS_0029,Found you!,XMESS_0029,小舟潮
XMESS_0030,"Huh? Oh, Ushio!",XMESS_0030,網代慎平（収録）
XMESS_0031,"So this is where you were, Shinpei!",XMESS_0031,小舟潮
XMESS_0032,Sis? Why are you in a place like this?,XMESS_0032,小舟澪
XMESS_0033,What do you mean why!,XMESS_0033,小舟潮
XMESS_0034,"I was waiting at Kofune the whole time, but you didn't come back at all, so I was looking all over for you!",XMESS_0034,小舟潮
XMESS_0035,What were you doing with Mio!? I kept calling but you wouldn't answer at all!,XMESS_0035,小舟潮
XMESS_0036,"Huh? ...Ah, you're right. I didn't notice.",XMESS_0036,小舟澪
XMESS_0037,"Ah, me too. I left it on silent mode from when we were at the town hall.",XMESS_0037,網代慎平（収録）
XMESS_0038,The town hall? Why did you need to go to the town hall?,XMESS_0038,小舟潮
XMESS_0039,"Ah, um…",XMESS_0039,小弓場かおり
XMESS_0040,Huh…?,XMESS_0040,小舟潮
XMESS_0041,"Huh? Um... Could it be, Kaori-chan!?",XMESS_0041,小舟潮
XMESS_0042,"E-Eeeh? W-Wa-wa, you remember me...!?",XMESS_0042,小弓場かおり
