source,target,id,developer_comments
XCHAPTITLE_0002,11. The Heart Melting Away,XCHAPTITLE_0002,
XMESS_0000,"Goodbye, Shinpei-san.",XMESS_0000,トキコ
XMESS_0001,U-Ugh...!,XMESS_0001,網代慎平
XMESS_0002,Stop messing around!!!!,XMESS_0002,小舟澪
XMESS_0003,M-Mio...!?,XMESS_0003,トキコ
XMESS_0004,Ku...,XMESS_0004,小舟澪
XMESS_0005,"I'm sorry... You must hate me now, right?",XMESS_0005,トキコ
XMESS_0006,...You're the worst!! You're really the worst!!,XMESS_0006,小舟澪
XMESS_0007,…,XMESS_0007,トキコ
XMESS_0008,But…,XMESS_0008,小舟澪
XMESS_0009,…Huh?,XMESS_0009,トキコ
XMESS_0010,"But there's no way I could ever hate you, Tokiko!",XMESS_0010,小舟澪
XMESS_0011,Mio…,XMESS_0011,トキコ
XMESS_0012,Why did things have to end up like this!?,XMESS_0012,小舟澪
XMESS_0013,Becoming a Shadow on your own! Trying to protect me!,XMESS_0013,小舟澪
XMESS_0014,What's up with that!?,XMESS_0014,小舟澪
XMESS_0015,Don't just decide on your own that it's for my sake! Don't just shoulder it all by yourself and suffer!,XMESS_0015,小舟澪
XMESS_0016,"Why... why didn't you talk to me about it, even just a little...!?",XMESS_0016,小舟澪
XMESS_0017,There's no way... I could do that...,XMESS_0017,トキコ
XMESS_0018,"There's no way I could say it! That I was helping a monster like that! I absolutely didn't want you to find out, Mio!",XMESS_0018,トキコ
XMESS_0019,But…!,XMESS_0019,小舟澪
XMESS_0020,"I'm sorry, Mio…
It's over now…",XMESS_0020,トキコ
XMESS_0021,...It's not over yet.,XMESS_0021,網代慎平
XMESS_0022,Are you still saying that? Please just give up already.,XMESS_0022,トキコ
XMESS_0023,"Toki-chan, you can still start over. So become our ally!",XMESS_0023,網代慎平
XMESS_0024,Wh-What are you saying? I... Ushio-san... I...!,XMESS_0024,トキコ
XMESS_0025,"Even so, I won't kill you, Toki-chan.",XMESS_0025,網代慎平
XMESS_0026,Why... why!?,XMESS_0026,トキコ
XMESS_0027,"The one at fault isn't you, Toki-chan. It's Haine and Shide.",XMESS_0027,網代慎平
XMESS_0028,"That's why I won't forgive them, and I'll definitely defeat them.",XMESS_0028,網代慎平
XMESS_0029,"And to do that, I need your help, Toki-chan!",XMESS_0029,網代慎平
XMESS_0030,…,XMESS_0030,トキコ
XMESS_0031,"Even without relying on Ushio, there must definitely be a way to sever the link with Haine!",XMESS_0031,菱形窓
XMESS_0032,"So let's start over! Right, Tokiko!",XMESS_0032,菱形窓
XMESS_0033,"U... ua, a... aa...",XMESS_0033,トキコ
XMESS_0034,…Tokiko?,XMESS_0034,菱形窓
XMESS_0035,(The restraints came undone? My body... I can move!),XMESS_0035,網代慎平
XMESS_0036,"Ku... u, u...",XMESS_0036,トキコ
XMESS_0037,(Toki-chan is suffering. What on earth is happening!?),XMESS_0037,網代慎平
XMESS_0038,Things are almost settled on this end. Kill every last one of them over there too.,XMESS_0038,シオリ（ハイネ）
XMESS_0039,Massacre them.,XMESS_0039,シオリ（ハイネ）
XMESS_0040,...!,XMESS_0040,トキコ
XMESS_0041,"M-My head... ugh, aah!!",XMESS_0041,トキコ
XMESS_0042,Something's been strange for a while now! What's wrong!?,XMESS_0042,小舟澪
XMESS_0043,Kill... I'll kill everyone...!,XMESS_0043,トキコ
XMESS_0044,Tokiko!!,XMESS_0044,小舟澪
XMESS_0045,D-Don't tell me...! Haine is using telepathy on Toki-chan!?,XMESS_0045,網代慎平
XMESS_0046,"You can't, Tokiko! You don't have to listen to Haine's orders!",XMESS_0046,小舟澪
XMESS_0047,"Pull yourself together, Tokiko!!",XMESS_0047,菱形窓
XMESS_0048,Uuuuu... uwaaaaah!!!,XMESS_0048,トキコ
XMESS_0049,(It's dangerous if this keeps up...!),XMESS_0049,網代慎平
XMESS_0050,(I have to stop her somehow!),XMESS_0050,網代慎平
XMESS_0051,"Everyone, get away from Toki-chan!",XMESS_0051,網代慎平
XMESS_0052,Tokikoooo!!,XMESS_0052,菱形窓
XMESS_0053,(It's no good... I won't make it in time!),XMESS_0053,網代慎平
XMESS_0054,"(At this rate, I'll be killed—)",XMESS_0054,網代慎平
XMESS_0055,(Ugh…!),XMESS_0055,網代慎平
XMESS_0056,"(I reflexively fired the nail gun, but they all missed...!)",XMESS_0056,網代慎平
XMESS_0057,Uuu... kill... kill!,XMESS_0057,トキコ
XMESS_0058,"(I don't want to hurt her too much, but if I can somehow weaken her—)",XMESS_0058,網代慎平
