source,target,id,developer_comments
XCHAPTITLE_0002,2. Hoine's Guide to Hitogashima Island,XCHAPTITLE_0002,
XMESS_0000,"Heeeey, Sis!",XMESS_0000,南方竜之介（大人）
XMESS_0001,"Hizuru-chan, welcome back~!!",XMESS_0001,南方波稲
XMESS_0002,You're five minutes late for our meeting.,XMESS_0002,南方ひづる
XMESS_0003,"Sorry, I suddenly had to go to the bathroom right as I was heading out. But I hurried here as fast as I could, you know?",XMESS_0003,南方竜之介（大人）
XMESS_0004,I see. That was a pointless effort.,XMESS_0004,南方ひづる
XMESS_0005,Huh...?,XMESS_0005,南方竜之介（大人）
XMESS_0006,I mean that it would have been fine if you arrived a little later.,XMESS_0006,南方ひづる
XMESS_0007,Because it's exactly this kind of seemingly wasted time that is precious time for a novelist to construct ideas.,XMESS_0007,南方ひづる
XMESS_0008,Hizuru-chan!,XMESS_0008,南方波稲
XMESS_0009,"Hm... Ah, Hoine.",XMESS_0009,南方ひづる
XMESS_0010,"Hizuru-chan! When someone says ""welcome back"", what are you supposed to say?",XMESS_0010,南方波稲
XMESS_0011,…,XMESS_0011,南方ひづる
XMESS_0012,…I'm home.,XMESS_0012,南方ひづる
XMESS_0013,"Hehe.
Welcome back, Hizuru-chan.",XMESS_0013,南方波稲
XMESS_0014,And Ryunosuke.,XMESS_0014,南方ひづる
XMESS_0015,Here is what you requested. Take it home with gratitude.,XMESS_0015,南方ひづる
XMESS_0016,"Whoa, whoa...!?",XMESS_0016,南方竜之介（大人）
XMESS_0017,Are these souvenirs? You bought all this for me!?,XMESS_0017,南方竜之介（大人）
XMESS_0018,Stop playing dumb... You're the one who demanded I buy them.,XMESS_0018,南方ひづる
XMESS_0019,"No no, I never told you to buy them! I just said I'd be happy if there were souvenirs.",XMESS_0019,南方竜之介（大人）
XMESS_0020,"Yeah, right. If I hadn't bought anything and come home, you would have complained.",XMESS_0020,南方ひづる
XMESS_0021,"The fact that you still properly bought them even while complaining like that is so like you, Sis.",XMESS_0021,南方竜之介（大人）
XMESS_0022,"Thanks. Come on, Hoine, you say thanks too.",XMESS_0022,南方竜之介（大人）
XMESS_0023,"Thank you~!
I love Hizuru-chan~!",XMESS_0023,南方波稲
XMESS_0024,"No need for thanks, Hoine.",XMESS_0024,南方ひづる
XMESS_0025,"So, what are you doing after this? It's been a while since you came back, so you're going to relax at home, right?",XMESS_0025,南方竜之介（大人）
XMESS_0026,"No, I don't have the time for that. I told you, I'm preparing for my new work and came back to do research as well.",XMESS_0026,南方ひづる
XMESS_0027,"Ah, so that's why you're so on edge.",XMESS_0027,南方竜之介（大人）
XMESS_0028,"...That's not the only reason, though.",XMESS_0028,南方ひづる
XMESS_0029,Huh? Did something happen?,XMESS_0029,南方竜之介（大人）
XMESS_0030,"You haven't been leaking information about me to the people around you, have you?",XMESS_0030,南方ひづる
XMESS_0031,"Information about you...? You mean about ""Ryunosuke Nagumo""?",XMESS_0031,南方竜之介（大人）
XMESS_0032,"No way, I haven't told anyone!",XMESS_0032,南方竜之介（大人）
XMESS_0033,...Then that's fine.,XMESS_0033,南方ひづる
XMESS_0034,(He doesn't seem to be hiding anything. Which means Ryunosuke is innocent... Where did that boy get his information from?),XMESS_0034,南方ひづる
XMESS_0035,Hizuru-chan~! Let's play~!,XMESS_0035,南方波稲
XMESS_0036,"I'd love to play with you, but I have research to do.",XMESS_0036,南方ひづる
XMESS_0037,"C'mon~, let's play~!",XMESS_0037,南方波稲
XMESS_0038,Pushing her demands until she gets her way... She truly is a child.,XMESS_0038,南方ひづる
XMESS_0039,"Exactly, Hoine is still a kid at the age where she wants to play. So, y'know?",XMESS_0039,南方竜之介（大人）
XMESS_0040,You should at least indulge your cute niece's selfishness a little.,XMESS_0040,南方竜之介（大人）
XMESS_0041,I want to play with Hizuru-chan!,XMESS_0041,南方波稲
XMESS_0042,"...I came here to work. I didn't come back to play with you, Hoine.",XMESS_0042,南方ひづる
XMESS_0043,"Even just a little bit is fine, so couldn't you give her some attention?",XMESS_0043,南方竜之介（大人）
XMESS_0044,"Hoine was really looking forward to you coming back, Sis.",XMESS_0044,南方竜之介（大人）
XMESS_0045,Yeah! I was waiting!,XMESS_0045,南方波稲
XMESS_0046,"If you want to play, play with Ryunosuke--",XMESS_0046,南方ひづる
XMESS_0047,Not Papa! I want to play with Hizuru-chan!,XMESS_0047,南方波稲
XMESS_0048,A-Ahaha...,XMESS_0048,南方竜之介（大人）
XMESS_0049,"Sooo~, c'mon! Let's play, Hizuru-chan!",XMESS_0049,南方波稲
XMESS_0050,"I'll explain it one more time, so listen carefully. I came to the island to work.",XMESS_0050,南方ひづる
