source,target,id,developer_comments
XCHAPTITLE_0002,5. Some Hopes,XCHAPTITLE_0002,
XMESS_0000,…A-Are you serious?,XMESS_0000,凸村哲
XMESS_0001,"That's how it is. You might be surprised, but make sure you process all of this!",XMESS_0001,ウシオ
XMESS_0002,…'She' hasn't appeared yet.,XMESS_0002,南方ひづる
XMESS_0003,It'll be a pain if they're on their guard.,XMESS_0003,根津銀次郎
XMESS_0004,We had considered the possibility of them coming to take Shinpei Ajiro's life even earlier… But I suppose it wasn't that simple.,XMESS_0004,南方ひづる
XMESS_0005,"Still, the Shadows will definitely attack. There's no doubt that the one from before was an assassin sent by Haine.",XMESS_0005,南方ひづる
XMESS_0006,"Knowing Shinpei's loops are nearing their limit, and striking unexpectedly to wear down his life… how shrewd.",XMESS_0006,根津銀次郎
XMESS_0007,"Shinpei Ajiro, this is the situation. Hurry and show the boy Ushio's memories.",XMESS_0007,南方ひづる
XMESS_0008,Right…,XMESS_0008,網代慎平
XMESS_0009,I guess… we have to show him…,XMESS_0009,小舟澪
XMESS_0010,"W-what, why are both of you looking so serious?
Is it something really bad?",XMESS_0010,菱形窓
XMESS_0011,"Sou, brace yourself.",XMESS_0011,網代慎平
XMESS_0012,"…Ah, I get it.",XMESS_0012,菱形窓
XMESS_0013,"Ushio, do it!",XMESS_0013,菱形窓
XMESS_0014,"Then, hold out your hand. …Here we go.",XMESS_0014,ウシオ
XMESS_0015,…!,XMESS_0015,菱形窓
XMESS_0016,…!?,XMESS_0016,菱形窓
XMESS_0017,…,XMESS_0017,ウシオ
XMESS_0018,That's everything.,XMESS_0018,ウシオ
XMESS_0019,That's impossible… T-Tokiko did that?,XMESS_0019,菱形窓
XMESS_0020,Was what you just showed me… the truth!?,XMESS_0020,菱形窓
XMESS_0021,What was that at the end!? My sister isn't the kind of person who would do something like that!!,XMESS_0021,菱形窓
XMESS_0022,And… to think she's already become a Shadow…!,XMESS_0022,菱形窓
XMESS_0023,"You're lying, right!? Isn't this some kind of mistake!?",XMESS_0023,菱形窓
XMESS_0024,"Calm down, Sou. That was strictly in the previous loop.",XMESS_0024,網代慎平
XMESS_0025,"Because I died, I went back over an hour.
That event hasn't happened yet.",XMESS_0025,網代慎平
XMESS_0026,"I called Tokiko before coming here. So, something might have changed.",XMESS_0026,網代慎平
XMESS_0027,"What about Tokiko? The real Tokiko is safe, right!?",XMESS_0027,菱形窓
XMESS_0028,Well…,XMESS_0028,網代慎平
XMESS_0029,Shinpei!!! Tell me she's safe!!!,XMESS_0029,菱形窓
XMESS_0030,Sou…,XMESS_0030,網代慎平
MSTD_0108-0,"""Ah, she's definitely okay.""",MSTD_0108-0,
MSTD_0108-1,"""That's still unknown.""",MSTD_0108-1,
XMESS_0031,"Ah, she's definitely okay.
No need to worry.",XMESS_0031,網代慎平
XMESS_0032,"That's right!
Tokiko will be fine!",XMESS_0032,ウシオ
XMESS_0033,Right… I knew it!,XMESS_0033,菱形窓
XMESS_0034,Then why hasn't Hishigata Tokiko appeared yet?,XMESS_0034,南方ひづる
XMESS_0035,That's…!,XMESS_0035,網代慎平
XMESS_0036,What does that mean? Are you saying it's already too late for Tokiko!?,XMESS_0036,菱形窓
