source,target,id,developer_comments
XCHAPTITLE_0002,2. Meeting Up with Mio,XCHAPTITLE_0002,
XMESS_0000,*Pant... pant...!*,XMESS_0000,網代慎平
XMESS_0001,*Pant...!*,XMESS_0001,網代慎平
XMESS_0002,"(She should be around here. Mio, where are you...!?)",XMESS_0002,網代慎平
XMESS_0003,Shin-chan…?,XMESS_0003,女の子の声（小舟澪（ミオ））
XMESS_0004,!!,XMESS_0004,網代慎平
XMESS_0005,Shin-chan!!,XMESS_0005,小舟澪（ミオ）
XMESS_0006,Mio!,XMESS_0006,網代慎平
XMESS_0007,Thank goodness you're safe! Were you waiting here alone?,XMESS_0007,網代慎平
XMESS_0008,"Yeah, you said we'd meet up at the shrine approach... so I've been waiting here the whole time...",XMESS_0008,小舟澪（ミオ）
XMESS_0009,But I'm really glad you're safe. How are things at the shrine grounds...?,XMESS_0009,網代慎平
XMESS_0010,"Oh right, that thing from earlier! What the heck was that!?",XMESS_0010,小舟澪（ミオ）
XMESS_0011,So many... So many of the islanders...,XMESS_0011,小舟澪（ミオ）
XMESS_0012,(So Mio saw that sight too...),XMESS_0012,網代慎平
XMESS_0013,Shin-chan... What's going on...?,XMESS_0013,小舟澪（ミオ）
XMESS_0014,I don't know…,XMESS_0014,網代慎平
XMESS_0015,But it's going to be okay. I'm with you from here on out.,XMESS_0015,網代慎平
XMESS_0016,Yeah...!,XMESS_0016,小舟澪（ミオ）
XMESS_0017,"By the way, Mio…",XMESS_0017,網代慎平
MSTD_0060-0,Ask about Sou,MSTD_0060-0,
MSTD_0060-1,Ask about Tokiko,MSTD_0060-1,
XMESS_0018,You haven't seen Sou?,XMESS_0018,網代慎平
XMESS_0019,"I met up with Sou-kun right away, and we escaped here together.",XMESS_0019,小舟澪（ミオ）
XMESS_0020,"But it seemed like he was worried about Tokiko, since we got separated from her.",XMESS_0020,小舟澪（ミオ）
XMESS_0021,So I told him not to worry about me and to go look for Tokiko.,XMESS_0021,小舟澪（ミオ）
XMESS_0022,Toki-chan wasn't with you?,XMESS_0022,網代慎平
XMESS_0023,"Tokiko was... I could hear her voice near me for a while, but...",XMESS_0023,小舟澪（ミオ）
XMESS_0024,"While we were being swept away by the crowd, I lost track of where she went.",XMESS_0024,小舟澪（ミオ）
XMESS_0025,"So I had Sou-kun, who was with me, go out to look for Tokiko.",XMESS_0025,小舟澪（ミオ）
XMESS_0026,…I see.,XMESS_0026,網代慎平
XMESS_0027,He should contact us once he meets up with Tokiko. Should we wait here until then?,XMESS_0027,小舟澪（ミオ）
XMESS_0028,--!?,XMESS_0028,網代慎平
