source,target,id,developer_comments
XCHAPTITLE_0002,17. An End Together,XCHAPTITLE_0002,
XCOMMENTVIEW_0015,"""??/?? """,XCOMMENTVIEW_0015,
XMESS_0000,…,XMESS_0000,網代慎平
XMESS_0001,What is... this place?,XMESS_0001,網代慎平
XMESS_0002,That's... I don't know either.,XMESS_0002,カオリ
XMESS_0003,(Koyuba-san…?),XMESS_0003,網代慎平
XMESS_0004,(No... her Shadow?),XMESS_0004,網代慎平
XMESS_0005,(I hear a voice... but I can't see her...),XMESS_0005,網代慎平
XMESS_0006,"(Am I dead, or am I alive... I don't even know that much.)",XMESS_0006,網代慎平
XMESS_0007,"Ajiro-kun, can you... hear my voice?",XMESS_0007,カオリ
XMESS_0008,…,XMESS_0008,網代慎平
XMESS_0009,"I said, hey.",XMESS_0009,カオリ
XMESS_0010,"Yeah, I can hear you.",XMESS_0010,網代慎平
XMESS_0011,I also... really don't know what this place is.,XMESS_0011,カオリ
XMESS_0012,"Maybe... I have a feeling that soon, everything is going to disappear.",XMESS_0012,カオリ
XMESS_0013,(For some reason... I also had that feeling.),XMESS_0013,網代慎平
XMESS_0014,"You really did your best, Ajiro-kun.",XMESS_0014,カオリ
XMESS_0015,"But no matter how hard you tried, there were just some things that couldn't be helped... things that couldn't come true.",XMESS_0015,カオリ
XMESS_0016,Just like how I gave up.,XMESS_0016,カオリ
XMESS_0017,"The keychain... You sent me a message telling me to bring it to the live, right?",XMESS_0017,カオリ
XMESS_0018,This merchandise of the character I liked when I was little... I've been carrying it around with me all this time.,XMESS_0018,カオリ
XMESS_0019,Because it lets me remember those fun times.,XMESS_0019,カオリ
XMESS_0020,…,XMESS_0020,網代慎平
XMESS_0021,(It really seems like she's the one speaking.),XMESS_0021,網代慎平
XMESS_0022,"(But... even so, it doesn't mean anything anymore...)",XMESS_0022,網代慎平
XMESS_0023,"I love you, Ajiro-kun.",XMESS_0023,カオリ
XMESS_0024,Let's meet our end... together.,XMESS_0024,カオリ
XMESS_0025,…,XMESS_0025,網代慎平
XMESS_0026,(What on earth was I... trying to do...),XMESS_0026,網代慎平
XMESS_0027,"(At this point, it's already...)",XMESS_0027,網代慎平
XMESS_0028,Key TIPS[<color=#GF_KEY_ROOTCLEAR_KAO>route: Kaori Koyuba</color>] obtained.,XMESS_0028,（ト書き）
