source,target,id,developer_comments
XCHAPTITLE_0002,2. Shadow Mio's Aim,XCHAPTITLE_0002,
XMESS_0000,"This video on my smartphone, I recorded it last night, but...",XMESS_0000,網代慎平
XMESS_0001,…,XMESS_0001,凸村哲
XMESS_0002,"At this time, I was taking a bath. So this isn't me...",XMESS_0002,小舟澪
XMESS_0003,...No.,XMESS_0003,凸村哲
XMESS_0004,Eh...,XMESS_0004,網代慎平
XMESS_0005,"No, Shinpei-kun. This kind of joke is no good.",XMESS_0005,凸村哲
XMESS_0006,"Bringing out a kitchen knife makes it not a joke anymore, you know? And you even dragged Mio-chan into it.",XMESS_0006,凸村哲
XMESS_0007,"Ah, um…",XMESS_0007,小舟澪
XMESS_0008,It's in pretty bad taste. You shouldn't tease adults with stuff like this.,XMESS_0008,凸村哲
XMESS_0009,"(So he really didn't believe me, huh...)",XMESS_0009,網代慎平
XMESS_0010,Shin-chan…,XMESS_0010,小舟澪
XMESS_0011,"(But regardless of this guy, I want to borrow the power of the police somehow...)",XMESS_0011,網代慎平
XMESS_0012,"Is that all you needed? Well then, I'm gonna――",XMESS_0012,凸村哲
XMESS_0013,U-Um! About the report from last night...!,XMESS_0013,網代慎平
XMESS_0014,"Ah, that prank. Don't do things like that from now on.",XMESS_0014,凸村哲
XMESS_0015,Around 9 PM last night... Weren't you planning to pass by Kofune?,XMESS_0015,網代慎平
XMESS_0016,...Eh?,XMESS_0016,凸村哲
XMESS_0017,"It's true that yesterday, if it wasn't for that report, I was supposed to pass by Kofune on my patrol around 9 PM, but...",XMESS_0017,凸村哲
XMESS_0018,Just as I thought...,XMESS_0018,網代慎平
XMESS_0019,"How do you know something like that, Shinpei-kun?",XMESS_0019,凸村哲
XMESS_0020,Last night... If I hadn't made that report then...,XMESS_0020,網代慎平
XMESS_0021,"You might have been killed by this fake Mio, Totsumura-san!",XMESS_0021,網代慎平
XMESS_0022,Huuuuh!!??,XMESS_0022,凸村哲
XMESS_0023,"W-Wait, Shin-chan! Wasn't the Shadow coming to target me!?",XMESS_0023,小舟澪
XMESS_0024,"A shadow with your exact appearance comes to kill you... That's what 'Shadow Sickness' is about, right!?",XMESS_0024,小舟澪
XMESS_0025,"Calm down, Mio. It's strictly a possibility, but it's not impossible...",XMESS_0025,網代慎平
XMESS_0026,That Shadow was clearly trying to kill you. It even brought out a kitchen knife.,XMESS_0026,網代慎平
XMESS_0027,If Totsumura-san had run into a Shadow like that... Do you think he would have gotten away safely?,XMESS_0027,網代慎平
XMESS_0028,…,XMESS_0028,小舟澪
XMESS_0029,(Thinking based on my previous memories... It's almost certain that Totsumura-san would have been killed if I hadn't done anything.),XMESS_0029,網代慎平
