source,target,id,developer_comments
XCHAPTITLE_0015,4. Returning Home,XCHAPTITLE_0015,
XCOMMENTVIEW_0029,July 24th,XCOMMENTVIEW_0029,
XMESS_0000,*Sigh*... We made it back safely...,XMESS_0000,小舟澪（ミオ）
XMESS_0001,Yeah...,XMESS_0001,網代慎平
XMESS_0002,"(Until we got back here, there was almost no sign of anyone.)",XMESS_0002,網代慎平
XMESS_0003,(Though we did hear voices that seemed to be Shadows...),XMESS_0003,網代慎平
XMESS_0004,(Could it be that the people around here have already all been turned into Shadows...),XMESS_0004,網代慎平
XMESS_0005,"(...That can't be it, right?)",XMESS_0005,網代慎平
XMESS_0006,"Dad, I'm home!",XMESS_0006,小舟澪（ミオ）
XMESS_0007,"Ah, welcome back. You're quite early, how was the festival?",XMESS_0007,小舟アラン（影アラン）
XMESS_0008,We don't have time for that!,XMESS_0008,小舟澪（ミオ）
XMESS_0009,"Alain, you're safe! Thank goodness...",XMESS_0009,網代慎平
XMESS_0010,"Safe? What are you talking about?
Did something happen?",XMESS_0010,小舟アラン（影アラン）
XMESS_0011,"Dad, you don't know anything about the commotion outside!?",XMESS_0011,小舟澪（ミオ）
XMESS_0012,"No, I was busy cleaning up the shop and prepping for tomorrow, so I don't really know what's going on outside.",XMESS_0012,小舟アラン（影アラン）
XMESS_0013,This is no time to be saying such carefree things!,XMESS_0013,小舟澪（ミオ）
XMESS_0014,"(Judging from this, at the very least, there hasn't been a major commotion nearby. It's probably safe to assume that.)",XMESS_0014,網代慎平
XMESS_0015,"(In any case, I'm really glad Alain is safe...)",XMESS_0015,網代慎平
XMESS_0016,"Shinpei, what's this commotion? Did an accident happen at the festival or something?",XMESS_0016,小舟アラン（影アラン）
XMESS_0017,"...Alain. I'll give you the short version, so stay calm and listen.",XMESS_0017,網代慎平
XMESS_0018,Y-Yeah.,XMESS_0018,小舟アラン（影アラン）
XMESS_0019,--And that's the situation.,XMESS_0019,網代慎平
XMESS_0020,…,XMESS_0020,小舟アラン（影アラン）
XMESS_0021,"In other words, well... how do I put it. I didn't really understand it, but.",XMESS_0021,小舟アラン（影アラン）
XMESS_0022,"There are terrifying monsters all over the island, so we have to escape off the island?",XMESS_0022,小舟アラン（影アラン）
XMESS_0023,"Yeah, that's right!",XMESS_0023,小舟澪（ミオ）
XMESS_0024,But still... I can't just suddenly believe a story like that.,XMESS_0024,小舟アラン（影アラン）
MSTD_0120-0,"""It's not a joke!""",MSTD_0120-0,
MSTD_0120-1,"""I'll take you with us even by force.""",MSTD_0120-1,
XMESS_0025,"It's not a joke!
I'm telling the truth!",XMESS_0025,網代慎平
XMESS_0026,"Well, there's no way Shinpei would tell a lie like that, so I do think it's probably true.",XMESS_0026,小舟アラン（影アラン）
XMESS_0027,"It's just too big of a... no, too tragic of a story.",XMESS_0027,小舟アラン（影アラン）
XMESS_0028,To think something like that is happening on this island...,XMESS_0028,小舟アラン（影アラン）
XMESS_0029,I'll take you with us even by force. We don't have time.,XMESS_0029,網代慎平
XMESS_0030,We can talk about it later.,XMESS_0030,網代慎平
XMESS_0031,"Shin-chan, are you serious?",XMESS_0031,小舟澪（ミオ）
XMESS_0032,I'm serious. Even Alain should understand later.,XMESS_0032,網代慎平
XMESS_0033,"I understand. If Shinpei is going that far, it really must be an emergency.",XMESS_0033,小舟アラン（影アラン）
XMESS_0034,Then please get ready right away! We're taking the last ferry!,XMESS_0034,網代慎平
XMESS_0035,"Well, don't panic so much.",XMESS_0035,小舟アラン（影アラン）
XMESS_0036,Let's all just calm down for a second. Have something warm to drink.,XMESS_0036,小舟アラン（影アラン）
XMESS_0037,Alain!! Did you not hear what I just said!? I've told you over and over that we need to hurry--,XMESS_0037,網代慎平
XMESS_0038,"The last ferry today isn't for a while, right?",XMESS_0038,小舟アラン（影アラン）
XMESS_0039,Huh…?,XMESS_0039,網代慎平
XMESS_0040,"Oh, right!",XMESS_0040,小舟澪（ミオ）
XMESS_0041,"Shin-chan, today's the festival. There are a lot more ferries running than usual.",XMESS_0041,小舟澪（ミオ）
