source,target,id,developer_comments
XCHAPTITLE_0002,8. Haine's Right Eye,XCHAPTITLE_0002,
XMESS_0000,"Don't let Ryunosuke's feelings go to waste, overcome your sorrow, and head towards the future.",XMESS_0000,南方ひづる（過去）
XMESS_0001,So that's the best possible future.,XMESS_0001,南方ひづる（過去）
XMESS_0002,"At the very least, that's what I think.",XMESS_0002,網代慎平
XMESS_0003,How ordinary.,XMESS_0003,南方ひづる（過去）
XMESS_0004,Huh? O-Ordinary…?,XMESS_0004,網代慎平
XMESS_0005,I understand your answer. I have nothing else to ask.,XMESS_0005,南方ひづる（過去）
XMESS_0006,Are you done talking?,XMESS_0006,根津銀次郎（１４年前）
XMESS_0007,Sorry to keep you waiting. Let's get going.,XMESS_0007,南方ひづる（過去）
XMESS_0008,O-Oh…,XMESS_0008,根津銀次郎（１４年前）
XMESS_0009,"(The word ""ordinary"" is bothering me, but…)",XMESS_0009,網代慎平
XMESS_0010,(I wonder if Nagumo-sensei is really satisfied with my answer just now?),XMESS_0010,網代慎平
XMESS_0011,"Once we get to town, we need to let everyone know about the monsters. Then I'll contact the police box too.",XMESS_0011,根津銀次郎（１４年前）
XMESS_0012,"Considering those monsters, it's probably better to have more people go into the mountains.",XMESS_0012,根津銀次郎（１４年前）
XMESS_0013,"Call the hunting club from the mainland… No, maybe the police would be better?",XMESS_0013,根津銀次郎（１４年前）
XMESS_0014,…,XMESS_0014,南方ひづる（過去）
XMESS_0015,"Hey, are you listening?!",XMESS_0015,根津銀次郎（１４年前）
XMESS_0016,"Yeah, considering those monsters haven't been spotted until now, they might have a tendency to avoid people.",XMESS_0016,南方ひづる（過去）
XMESS_0017,Y-Yeah. That might be true…,XMESS_0017,根津銀次郎（１４年前）
XMESS_0018,Hizuru-san… isn't something strange?,XMESS_0018,ウシオ
XMESS_0019,Yeah… she somehow feels different from before—,XMESS_0019,網代慎平
XMESS_0020,"Straw, I'm sorry.",XMESS_0020,南方ひづる（過去）
XMESS_0021,Huh? A-About what…?,XMESS_0021,網代慎平
XMESS_0022,I think I really… want to carve out my own future with my own hands.,XMESS_0022,南方ひづる（過去）
XMESS_0023,Even if I might end up regretting it.,XMESS_0023,南方ひづる（過去）
XMESS_0024,Nagumo-sensei…,XMESS_0024,網代慎平
XMESS_0025,I'll be borrowing this.,XMESS_0025,南方ひづる（過去）
XMESS_0026,What?! You pulled out someone else's knife again! What do you plan to do with that?!,XMESS_0026,根津銀次郎（１４年前）
XMESS_0027,I really have to go back.,XMESS_0027,南方ひづる（過去）
XMESS_0028,"You should go to the hospital as planned. The wound from Haine… it must be hurting a lot, right?",XMESS_0028,南方ひづる（過去）
XMESS_0029,Are you an idiot?! Why would I be the only one—,XMESS_0029,根津銀次郎（１４年前）
XMESS_0030,Wait! You can't go!,XMESS_0030,根津銀次郎（１４年前）
XMESS_0031,Come back… Guh!?,XMESS_0031,根津銀次郎（１４年前）
XMESS_0032,"Nezu-san, was your shoulder injury really that bad…?",XMESS_0032,ウシオ
XMESS_0033,"I'm worried about Nezu-san too, but right now we have to focus on Nagumo-sensei!",XMESS_0033,網代慎平
XMESS_0034,"We're going after her, Ushio!",XMESS_0034,網代慎平
XMESS_0035,Y-Yeah!,XMESS_0035,ウシオ
XMESS_0036,…This way.,XMESS_0036,南方ひづる（過去）
XMESS_0037,"Hizuru-san, it's like she can sense Haine's presence…!",XMESS_0037,ウシオ
XMESS_0038,She's heading straight for Haine!,XMESS_0038,ウシオ
XMESS_0039,"Nagumo-sensei, it's dangerous! Please come back!",XMESS_0039,網代慎平
XMESS_0040,(Nagumo-sensei… is she hiding Nezu-san's knife in her clothes?),XMESS_0040,網代慎平
XMESS_0041,(If Nagumo-sensei is planning to use that knife on Haine…),XMESS_0041,網代慎平
XMESS_0042,Here. This is where Ryunosuke was… by Haine.,XMESS_0042,南方ひづる（過去）
XMESS_0043,Ah…?,XMESS_0043,リュウノスケ（ハイネ）
XMESS_0044,"Ryunosuke… no, wait.",XMESS_0044,南方ひづる（過去）
XMESS_0045,"Unfortunately, the real Ryunosuke is already…",XMESS_0045,南方ひづる（過去）
XMESS_0046,"So it is you, Haine.",XMESS_0046,南方ひづる（過去）
XMESS_0047,Ah… ah… Hizuru…,XMESS_0047,ハイネ
XMESS_0048,So you could do that too… Just like the monster that turned into a snake and attacked us earlier.,XMESS_0048,南方ひづる（過去）
XMESS_0049,Hizuru-san! You can't get any closer to Haine!,XMESS_0049,ウシオ
XMESS_0050,Nagumo-sensei!!,XMESS_0050,網代慎平
XMESS_0051,"Straw, huh… So you did follow me.",XMESS_0051,南方ひづる（過去）
XMESS_0052,But I want you to just watch quietly. This is a problem between Haine and me.,XMESS_0052,南方ひづる（過去）
XMESS_0053,"Right now, I want to talk to Haine alone.",XMESS_0053,南方ひづる（過去）
XMESS_0054,M-Nagumo-sensei…,XMESS_0054,網代慎平
XMESS_0055,Haine… You killed Ryunosuke.,XMESS_0055,南方ひづる（過去）
XMESS_0056,And… you ate him.,XMESS_0056,南方ひづる（過去）
XMESS_0057,"Ah, ugh, aaaaaah…",XMESS_0057,ハイネ
