source,target,id,developer_comments
XCHAPTITLE_0002,9. Another Ending,XCHAPTITLE_0002,
XCOMMENTVIEW_0013,Hizuru Minakata,XCOMMENTVIEW_0013,
XCOMMENTVIEW_0016,August 20,XCOMMENTVIEW_0016,
XMESS_0000,Today marks my farewell to Hitogashima.,XMESS_0000,南方ひづる（過去）
XMESS_0001,"(The days since then felt
both long and short…)",XMESS_0001,南方ひづる（過去）
XMESS_0002,"(At the very least, it's certain that my life has completely changed.)",XMESS_0002,南方ひづる（過去）
XMESS_0003,"(Since then, I haven't heard the straw man's voice. I wonder if he returned to the future?)",XMESS_0003,南方ひづる（過去）
XMESS_0004,"You're leaving, huh?",XMESS_0004,男の声（根津銀次郎）
XMESS_0005,Nezu…,XMESS_0005,南方ひづる（過去）
XMESS_0006,"Stop calling me without an honorific. No matter how many times I say it, you just don't get it.",XMESS_0006,根津銀次郎（１４年前）
XMESS_0007,Don't mind it.,XMESS_0007,南方ひづる（過去）
XMESS_0008,I do mind!,XMESS_0008,根津銀次郎（１４年前）
XMESS_0009,"Hmph… well, okay.
Where are you going?",XMESS_0009,根津銀次郎（１４年前）
XMESS_0010,We're moving to Tokyo. My father apparently has some connections there.,XMESS_0010,南方ひづる（過去）
XMESS_0011,"Tokyo, huh?
It's so far away.",XMESS_0011,根津銀次郎（１４年前）
XMESS_0012,My parents said... it's too painful for them to stay on this island anymore.,XMESS_0012,南方ひづる（過去）
XMESS_0013,"There's nothing you can do about it.
What about you, though?",XMESS_0013,根津銀次郎（１４年前）
XMESS_0014,…,XMESS_0014,南方ひづる（過去）
XMESS_0015,Aren't you the same?,XMESS_0015,根津銀次郎（１４年前）
XMESS_0016,"I don't have such feelings myself.
Rather…",XMESS_0016,南方ひづる（過去）
XMESS_0017,I don't want to leave Ryunosuke on this island. That's more like it.,XMESS_0017,南方ひづる（過去）
XMESS_0018,…,XMESS_0018,根津銀次郎（１４年前）
XMESS_0019,It seems you still can't believe that story.,XMESS_0019,南方ひづる（過去）
XMESS_0020,"There's nothing to be done.
It's such an absurd story.",XMESS_0020,根津銀次郎（１４年前）
XMESS_0021,"You're right.
It's common to say that the deceased
live on in one's heart…",XMESS_0021,南方ひづる（過去）
XMESS_0022,"But for a dead person to actually be inside your body, not as a metaphor or anything... it's hard to believe right away, isn't it.",XMESS_0022,南方ひづる（過去）
XMESS_0023,But I know full well from seeing it myself that impossible things exist on this island.,XMESS_0023,根津銀次郎（１４年前）
XMESS_0024,I see...,XMESS_0024,南方ひづる（過去）
XMESS_0025,"I can't leave that monster unchecked.
I'll keep hunting that monster on this island.",XMESS_0025,根津銀次郎（１４年前）
XMESS_0026,"Even against a monster, you have a hunter's mindset.",XMESS_0026,南方ひづる（過去）
XMESS_0027,"I already know how to defeat it.
How could I let something like that get the better of me?",XMESS_0027,根津銀次郎（１４年前）
XMESS_0028,"Eventually, I'll figure out their habits,
effective attacks,
and even their weapons.",XMESS_0028,根津銀次郎（１４年前）
XMESS_0029,"That is, if I don't kick the bucket early on.",XMESS_0029,根津銀次郎（１４年前）
XMESS_0030,I see... But I don't think you'll encounter them very frequently from now on.,XMESS_0030,南方ひづる（過去）
XMESS_0031,Why do you say that?,XMESS_0031,根津銀次郎（１４年前）
XMESS_0032,There's a high chance they've been on this island since a long time ago.,XMESS_0032,南方ひづる（過去）
XMESS_0033,"Yet they've remained unknown to most,
so they've probably been avoiding attention
and refraining from flashy activities.",XMESS_0033,南方ひづる（過去）
XMESS_0034,That's why they probably rarely attack just anyone indiscriminately.,XMESS_0034,南方ひづる（過去）
XMESS_0035,This island is small. Even one person going missing is a huge deal. It would immediately be known as an incident.,XMESS_0035,南方ひづる（過去）
XMESS_0036,That's exactly why the monsters haven't acted openly. And that goes for Haine too.,XMESS_0036,南方ひづる（過去）
