source,target,id,developer_comments
XCHAPTITLE_0002,7. Light and Shadow,XCHAPTITLE_0002,
XMESS_0000,"Alright, we're heeeere! This is the last stop!",XMESS_0000,南方波稲
XMESS_0001,"The final stop is Koba Mart, huh... I'm quite familiar with this place as well.",XMESS_0001,南方ひづる
XMESS_0002,"It's not open for business, so is today their regular day off? There shouldn't be anything we can do here on their day off.",XMESS_0002,南方ひづる
XMESS_0003,"There is, there is! This is my friend's house.",XMESS_0003,南方波稲
XMESS_0004,"What a coincidence, this is a friend's house for me as well.",XMESS_0004,南方ひづる
XMESS_0005,"Huh? Are you friends with Shiori-chan too, Hizuru-chan?",XMESS_0005,南方波稲
XMESS_0006,"No, that's not it. My friend is...",XMESS_0006,南方ひづる
XMESS_0007,…Hizuru?,XMESS_0007,小早川朝子
XMESS_0008,"Ah, Asako.
It's been a while.",XMESS_0008,南方ひづる
XMESS_0009,Wh-When did you get back!? Why didn't you contact me!,XMESS_0009,小早川朝子
XMESS_0010,Sorry. I didn't have the time to--,XMESS_0010,南方ひづる
XMESS_0011,"No, actually, I'm currently in a situation where I don't have the time for that.",XMESS_0011,南方ひづる
XMESS_0012,Hello~!,XMESS_0012,南方波稲
XMESS_0013,"Hello, Hoine-chan!
You came with Hizuru?",XMESS_0013,小早川朝子
XMESS_0014,Yeah! I'm guiding Hizuru-chan around the island.,XMESS_0014,南方波稲
XMESS_0015,"Huh, around the island?",XMESS_0015,小早川朝子
XMESS_0016,There's no deep meaning behind it... Ryunosuke forced me to take care of my niece.,XMESS_0016,南方ひづる
XMESS_0017,"Ahaha, so that's what it is.",XMESS_0017,小早川朝子
XMESS_0018,Is Shiori-chan here~?,XMESS_0018,南方波稲
XMESS_0019,"Yeah, she's inside, so go ahead and play with her! Hizuru, you come inside too!",XMESS_0019,小早川朝子
XMESS_0020,"Alright, just for a bit then.",XMESS_0020,南方ひづる
XMESS_0021,"Sorry we don't have much to offer. Here, some tea.",XMESS_0021,小早川朝子
XMESS_0022,"Ah, thanks.",XMESS_0022,南方ひづる
XMESS_0023,"So, what's up?",XMESS_0023,小早川朝子
XMESS_0024,"Huh? What is it, so suddenly.",XMESS_0024,南方ひづる
XMESS_0025,"You don't seem very energetic, though.",XMESS_0025,小早川朝子
XMESS_0026,...I'm just tired from dealing with a child when I'm not used to it.,XMESS_0026,南方ひづる
XMESS_0027,"Even if you say a child, you're dealing with Hoine-chan, right? If it's that girl, I don't think she'd be that much of a handful.",XMESS_0027,小早川朝子
XMESS_0028,"(If it were another child, it would be even worse than this? Unbelievable...)",XMESS_0028,南方ひづる
XMESS_0029,"Hey, Hizuru…",XMESS_0029,小早川朝子
XMESS_0030,"You're not really just tired, are you? Come on, tell me honestly.",XMESS_0030,小早川朝子
XMESS_0031,…,XMESS_0031,南方ひづる
XMESS_0032,"Don't underestimate your friends, okay? Even if we haven't seen each other in a while, I can tell that much.",XMESS_0032,小早川朝子
XMESS_0033,"But I won't force you to tell me. If you ever want to talk about it, just let me know anytime.",XMESS_0033,小早川朝子
XMESS_0034,Like I said... I'm just tired.,XMESS_0034,南方ひづる
XMESS_0035,"Hehe... Yeah, yeah! Your stubbornness hasn't changed a bit!",XMESS_0035,小早川朝子
XMESS_0036,"Ahaha! Wait, wait~~!",XMESS_0036,小早川しおり
