source,target,id,developer_comments
XCHAPTITLE_0002,40. The Morning with Ushio,XCHAPTITLE_0002,
XCOMMENTVIEW_0016,July 23,XCOMMENTVIEW_0016,
XMESS_0000,(…It's already morning…),XMESS_0000,網代慎平
XMESS_0001,Owowow... my back...,XMESS_0001,網代慎平
XMESS_0002,"(I was lying on the floor the whole time, after all. I let her have the bed...)",XMESS_0002,網代慎平
XMESS_0003,*Sleepy breathing*...,XMESS_0003,ウシオ
XMESS_0004,(Ushio is sleeping in my bed in her swimsuit.),XMESS_0004,網代慎平
XMESS_0005,"(I was looking at the situation too objectively, and ended up not sleeping a wink...)",XMESS_0005,網代慎平
XMESS_0006,...Jeez...,XMESS_0006,網代慎平
XMESS_0007,(How can she sleep so normally... After saying something like that last night.),XMESS_0007,網代慎平
XMESS_0008,"(""Got a problem with me taking the side of the person I love!!"" ...huh...)",XMESS_0008,網代慎平
XMESS_0009,(Saying she loves me... I-Is she serious...?),XMESS_0009,網代慎平
XMESS_0010,"(The human Ushio never said anything like that to me, not even once!?)",XMESS_0010,網代慎平
XMESS_0011,"(But... if she's a perfect replica of a human, and even her feelings were copied... then Ushio really does... me...)",XMESS_0011,網代慎平
XMESS_0012,(...But... then what about Mio...),XMESS_0012,網代慎平
XMESS_0013,...It... hurts...,XMESS_0013,ミオ
XMESS_0014,...Wh-Why?,XMESS_0014,ミオ
XMESS_0015,I also... love Shin-chan—,XMESS_0015,ミオ
XMESS_0016,"Shinpei, good morning.",XMESS_0016,ウシオ
XMESS_0017,Y-You were awake!?,XMESS_0017,網代慎平
XMESS_0018,I'm hungry... and thirsty...,XMESS_0018,ウシオ
XMESS_0019,"Ah... We have some bread, so I'll toast it and bring the leftover curry too.",XMESS_0019,網代慎平
XMESS_0020,"Bread should be easier to eat, even with just one hand...",XMESS_0020,網代慎平
XMESS_0021,Yay!,XMESS_0021,ウシオ
XMESS_0022,"Wait a second.
Don't leave the room.",XMESS_0022,網代慎平
XMESS_0023,Yeah!,XMESS_0023,ウシオ
XMESS_0024,"(First, breakfast... I've more or less decided what to do after that. Is there anything else I need to do...)",XMESS_0024,網代慎平
XMESS_0025,...Ah! That's right!!,XMESS_0025,網代慎平
XMESS_0026,"…Mio, are you awake?",XMESS_0026,網代慎平
XMESS_0027,"Morning, Shin-chan. You're up early... What's wrong?",XMESS_0027,小舟澪
XMESS_0028,"I-I'm already awake, so... Y-You don't need to come to my room to wake me up!!",XMESS_0028,網代慎平
XMESS_0029,That's all! See ya!,XMESS_0029,網代慎平
XMESS_0030,Y-Yeah...?,XMESS_0030,小舟澪
XMESS_0031,"(On the morning of the first loop, at 7:30, Mio came to wake me up.)",XMESS_0031,網代慎平
XMESS_0032,"(If I don't tell her clearly, she might come into my room again.)",XMESS_0032,網代慎平
XMESS_0033,"…Wait, Shin-chan!",XMESS_0033,小舟澪
XMESS_0034,Hm?,XMESS_0034,網代慎平
XMESS_0035,...Hold onto this.,XMESS_0035,小舟澪
XMESS_0036,…This is…,XMESS_0036,網代慎平
XMESS_0037,The necklace Sis was wearing at the very end.,XMESS_0037,小舟澪
XMESS_0038,"(I see, so the one she's wearing right now is a copy...)",XMESS_0038,網代慎平
XMESS_0039,"I thought Sis would be happier if you had it, Shin-chan...",XMESS_0039,小舟澪
XMESS_0040,…Thank you.,XMESS_0040,網代慎平
XMESS_0041,Mio gave this to you...?,XMESS_0041,ウシオ
XMESS_0042,Yeah... this one is the real deal.,XMESS_0042,網代慎平
XMESS_0043,…The real one…,XMESS_0043,ウシオ
XMESS_0044,Does looking at it make you remember anything?,XMESS_0044,網代慎平
XMESS_0045,Huh?,XMESS_0045,ウシオ
XMESS_0046,Like before ya died?,XMESS_0046,網代慎平
XMESS_0047,Hmmmm...,XMESS_0047,ウシオ
XMESS_0048,"(Making her try to remember when she died... Honestly, I know I'm saying something awful.)",XMESS_0048,網代慎平
XMESS_0049,(But if Ushio's memories return... we should be able to get some sort of clue about the Shadows.),XMESS_0049,網代慎平
XMESS_0050,...I know!!!,XMESS_0050,ウシオ
XMESS_0051,Did you figure something out!?,XMESS_0051,網代慎平
XMESS_0052,"The day after you gave me this seashell... Shinpei, you wet the bed!",XMESS_0052,ウシオ
XMESS_0053,Th-That's something you didn't need to remember. Is there anything else?,XMESS_0053,網代慎平
XMESS_0054,Hmmmm... I can't remember...,XMESS_0054,ウシオ
XMESS_0055,"I see... Well, just try to keep it in mind and think about it.",XMESS_0055,網代慎平
XMESS_0056,I'm heading out. Just leave the dishes there when you're done eating.,XMESS_0056,網代慎平
XMESS_0057,Huh? Where are ya going?,XMESS_0057,ウシオ
XMESS_0058,They're opening the restaurant again starting today. So I'm going to help out.,XMESS_0058,網代慎平
XMESS_0059,I see... That's so like Dad... I want to see him...,XMESS_0059,ウシオ
XMESS_0060,…,XMESS_0060,網代慎平
XMESS_0061,"(I want to let her see him, but...)",XMESS_0061,網代慎平
XMESS_0062,"I'll be back by 2... I don't think anyone will come here, but wait quietly, okay?",XMESS_0062,網代慎平
XMESS_0063,…Understood!!,XMESS_0063,ウシオ
