source,target,id,developer_comments
XCHAPTITLE_0002,3. Tokiko's Recollection ①,XCHAPTITLE_0002,
XCOMMENTVIEW_0028,Tokiko Hishigata,XCOMMENTVIEW_0028,
XMESS_0000,"(Ushio-san... really is gone, huh.)",XMESS_0000,菱形朱鷺子
XMESS_0001,(Even though I attended her funeral... I still can't believe it.),XMESS_0001,菱形朱鷺子
XMESS_0002,(Why? Why did it come to this...),XMESS_0002,菱形朱鷺子
XMESS_0003,…,XMESS_0003,菱形朱鷺子
XMESS_0004,"(Shinpei-san is investigating the Shadows, that's what Father said.)",XMESS_0004,菱形朱鷺子
XMESS_0005,(My brother was saying something about having to talk to Father...),XMESS_0005,菱形朱鷺子
XMESS_0006,(There are... unnatural marks left on Ushio-san's body.),XMESS_0006,菱形朱鷺子
XMESS_0007,(All of this happening… ),XMESS_0007,菱形朱鷺子
XMESS_0008,Shadow…,XMESS_0008,菱形朱鷺子
XMESS_0009,"(No, I shouldn't think about it…!)",XMESS_0009,菱形朱鷺子
XMESS_0010,(The day of the festival—everything will be over by the day after tomorrow. Things will go back to normal.),XMESS_0010,菱形朱鷺子
XMESS_0011,"(By the day after tomorrow… until then, I just have to…)",XMESS_0011,菱形朱鷺子
XMESS_0012,(I just want nothing else to happen…),XMESS_0012,菱形朱鷺子
XMESS_0013,Huff…,XMESS_0013,菱形朱鷺子
XMESS_0014,Phone…?,XMESS_0014,菱形朱鷺子
XMESS_0015,…!,XMESS_0015,菱形朱鷺子
XMESS_0016,Hello? Shouldn't the meal still be there?,XMESS_0016,菱形朱鷺子
XMESS_0017,…Yes.,XMESS_0017,菱形朱鷺子
XMESS_0018,"…No, I'm alone at home right now.",XMESS_0018,菱形朱鷺子
XMESS_0019,B-By a Shadow!?,XMESS_0019,菱形朱鷺子
XMESS_0020,"W-What are you talking about!?
That kind of thing never happened before!",XMESS_0020,菱形朱鷺子
XMESS_0021,"Huh, Shinpei and the others…?",XMESS_0021,菱形朱鷺子
XMESS_0022,"But…  
suddenly saying something like that…",XMESS_0022,菱形朱鷺子
XMESS_0023,…,XMESS_0023,菱形朱鷺子
XMESS_0024,I made a promise. I absolutely cannot lay a hand on her.,XMESS_0024,菱形朱鷺子
XMESS_0025,"I know that already.  
If you die, Mother will…",XMESS_0025,菱形朱鷺子
XMESS_0026,Is there… isn't there any other way?,XMESS_0026,菱形朱鷺子
XMESS_0027,…,XMESS_0027,菱形朱鷺子
XMESS_0028,…I see.,XMESS_0028,菱形朱鷺子
XMESS_0029,Then… I'll hang up.,XMESS_0029,菱形朱鷺子
XMESS_0030,…,XMESS_0030,菱形朱鷺子
