source,target,id,developer_comments
XCHAPTITLE_0002,49. Underground Cave,XCHAPTITLE_0002,
XMESS_0000,The atmosphere suddenly changed here. It's not artificial!! It's a natural cave…!!,XMESS_0000,菱形窓
XMESS_0001,Yeah… and this smell. The scent of the tide… Is the sea close!?,XMESS_0001,網代慎平
XMESS_0002,…!!,XMESS_0002,ウシオ
XMESS_0003,Oh no… No way… Since when…?,XMESS_0003,ウシオ
XMESS_0004,What's wrong!?,XMESS_0004,網代慎平
XMESS_0005,Shadow presences… all around us! From the right… from the left…!! We're surrounded!,XMESS_0005,ウシオ
XMESS_0006,Oyaa. Oya. Oyaa.,XMESS_0006,影の群れ
XMESS_0007,H-How many of them are there…? Are these all Stray Shadows…!?,XMESS_0007,網代慎平
XMESS_0008,"This is bad! Shinpei, what do we do!?",XMESS_0008,菱形窓
XMESS_0009,(There are too many…),XMESS_0009,網代慎平
XMESS_0010,(Should we run or fight back!?),XMESS_0010,網代慎平
XMESS_0011,Oyaaaaaah!!,XMESS_0011,野良の影（影Ａ）
XMESS_0012,!?,XMESS_0012,網代慎平
XMESS_0013,(Th-That was close! I didn't expect them to just jump at us like that…!),XMESS_0013,網代慎平
XMESS_0014,Bring it on!!,XMESS_0014,ウシオ
XMESS_0015,Oyaa!!,XMESS_0015,野良の影（影Ａ）
XMESS_0016,Alright… I'll take 'em on too!!,XMESS_0016,菱形窓
XMESS_0017,Shaa!! You Shadows better make way!!,XMESS_0017,菱形窓
XMESS_0018,Oyaa. Oyaaaaa. Oyaa… Oyaoyaa.,XMESS_0018,野良の影（影Ｂ）
XMESS_0019,Oya. Oyaoyaa. Oyaaaa. Oyaaaaaah!,XMESS_0019,野良の影（影Ｃ）
XMESS_0020,"T-These guys aren't gonna keep coming infinitely, are they!? Shinpei, what should we do!?",XMESS_0020,菱形窓
XMESS_0021,We can't beat them all! We'll take down as many as we can and run through!,XMESS_0021,網代慎平
XMESS_0022,Got it!,XMESS_0022,ウシオ
XMESS_0023,Alright…! Let's do this!!,XMESS_0023,菱形窓
XMESS_0024,(We should run from here!),XMESS_0024,網代慎平
XMESS_0025,"Run, both of you!!!",XMESS_0025,網代慎平
XCOMMENTVIEW_0215,Hizuru Minakata,XCOMMENTVIEW_0215,
XMESS_0026,"Hey Ryunosuke!! If you're gonna shoot a Shadow, tell me first!! My ears are ringing!!",XMESS_0026,根津銀次郎
XMESS_0027,"Sorry… But if I take the time to say it, we'll die.",XMESS_0027,南方ひづる（ポニテ）
XMESS_0028,Tch. To think there were Shadows swarming under the island… What a mess…,XMESS_0028,根津銀次郎
XMESS_0029,Their numbers are increasing. It's close. Their nest…!!,XMESS_0029,南方ひづる（ポニテ）
XCOMMENTVIEW_0250,Shinpei Ajiro,XCOMMENTVIEW_0250,
XMESS_0030,Ruuuuun!!! Don't stop!!,XMESS_0030,菱形窓
XMESS_0031,Damn it!!! My bat broke…!!,XMESS_0031,菱形窓
XMESS_0032,"Jeez!! No matter how many I cut down, there's no end to them…!!",XMESS_0032,ウシオ
XMESS_0033,Oyaaaaaa!!,XMESS_0033,野良の影（影Ａ）
XMESS_0034,Ushio!!!,XMESS_0034,網代慎平
XMESS_0035,"Phew…!! Nice one, Shinpei!",XMESS_0035,ウシオ
XMESS_0036,They're only going after Ushio.,XMESS_0036,網代慎平
XMESS_0037,(They haven't tried to attack me at all this whole time!),XMESS_0037,網代慎平
XMESS_0038,Ugh…!!,XMESS_0038,ウシオ
XMESS_0039,Ushio!?,XMESS_0039,網代慎平
XMESS_0040,(She's holding her arm…),XMESS_0040,網代慎平
XMESS_0041,Does your arm hurt!?,XMESS_0041,網代慎平
XMESS_0042,…!,XMESS_0042,ウシオ
XMESS_0043,Ugh…!! The Shadows are coming closer again…!,XMESS_0043,網代慎平
XMESS_0044,(This is bad… we can't go any further…!!),XMESS_0044,網代慎平
XMESS_0045,!!?,XMESS_0045,網代慎平
XMESS_0046,Get the hell out of the way!!!,XMESS_0046,菱形窓
XMESS_0047,…Sou!!!,XMESS_0047,網代慎平
XMESS_0048,(He made a flamethrower… out of a lighter and bug spray!!),XMESS_0048,網代慎平
XMESS_0049,Nice!! So this is what you brought the bug spray for!!,XMESS_0049,網代慎平
XMESS_0050,Hell yeah!!! Just as I thought!! There isn't a creature alive that isn't afraid of fire!,XMESS_0050,菱形窓
XMESS_0051,"Are you okay, Ushio...! We can still turn back now...!",XMESS_0051,網代慎平
XMESS_0052,I'm fine! We've come this far...,XMESS_0052,ウシオ
XMESS_0053,We're going all the way!! I hate doing things half-assed more than anything!!,XMESS_0053,ウシオ
XMESS_0054,Figured you'd say that...,XMESS_0054,網代慎平
XMESS_0055,Shinpei!!! I'll clear a path!!! You take care of Ushio!!!!,XMESS_0055,菱形窓
XMESS_0056,Way ahead of ya!,XMESS_0056,網代慎平
