source,target,id,developer_comments
XCHAPTITLE_0002,2. Town Hall Request,XCHAPTITLE_0002,
XMESS_0000,But I was really surprised...,XMESS_0000,小舟澪
XMESS_0001,What?,XMESS_0001,網代慎平（収録）
XMESS_0002,"To think that you, Shin-chan, were acquaintances with *that* Kaori Koyuba-chan.",XMESS_0002,小舟澪
XMESS_0003,"You heard we were classmates, right, Mio...",XMESS_0003,網代慎平（収録）
XMESS_0004,"By the way, what do you mean by ""*that*""? Is Koyuba-san really that famous?",XMESS_0004,網代慎平（収録）
XMESS_0005,Famous doesn't even begin to describe it. She's super famous!,XMESS_0005,小舟澪
XMESS_0006,An idol group? The center of it? Wasn't she doing something like that?,XMESS_0006,小舟澪
XMESS_0007,Why the question marks?,XMESS_0007,網代慎平（収録）
XMESS_0008,"Well, I'm not exactly an expert on the subject either.",XMESS_0008,小舟澪
XMESS_0009,"But if even someone like me who's out of touch with idols knows about her, I'm sure she's an amazing idol!",XMESS_0009,小舟澪
XMESS_0010,"(That Koyuba-san is an amazing idol, huh...)",XMESS_0010,網代慎平（収録）
XMESS_0011,(It just doesn't click for me.),XMESS_0011,網代慎平（収録）
XMESS_0012,"So, anyway, Koyuba-san.",XMESS_0012,小舟澪
XMESS_0013,Y-yes!,XMESS_0013,小弓場かおり
XMESS_0014,What kind of relationship did you have with Shin-chan?,XMESS_0014,小舟澪
XMESS_0015,W-We weren't close enough for me to answer a question like that.,XMESS_0015,小弓場かおり
XMESS_0016,Is that so?,XMESS_0016,小舟澪
XMESS_0017,We only talked a little bit in the library... I think.,XMESS_0017,網代慎平（収録）
XMESS_0018,"Yeah, that's right. I was on the library committee, so we just talked a little bit because of that.",XMESS_0018,小弓場かおり
XMESS_0019,"Shin-chan has been a bookworm since way back when, after all.",XMESS_0019,小舟澪
XMESS_0020,"What about you, Mio? Do you not remember Koyuba-san?",XMESS_0020,網代慎平（収録）
XMESS_0021,Ahaha... not really. Sorry about that.,XMESS_0021,小舟澪
XMESS_0022,"It can't be helped. We were in different grades, too.",XMESS_0022,小弓場かおり
XMESS_0023,"(Honestly, it's beyond surprising. To think that she, who gave off such a quiet impression in the past, would actually become an idol...)",XMESS_0023,網代慎平（収録）
XMESS_0024,"Ah, by the way… Kofune-san.",XMESS_0024,小弓場かおり
XMESS_0025,What is it?,XMESS_0025,小舟澪
XMESS_0026,I was wondering if you could call me Kaori.,XMESS_0026,小弓場かおり
XMESS_0027,Is that okay! Then... Kaori-chan!,XMESS_0027,小舟澪
XMESS_0028,"Isn't it rude to add ""-chan"" to someone older than you?",XMESS_0028,網代慎平（収録）
XMESS_0029,"It's fine. It makes it easier for me to talk to you, too.",XMESS_0029,小弓場かおり
XMESS_0030,"Ah, could you call me by my first name, Mio, as well!",XMESS_0030,小舟澪
XMESS_0031,"Okay, then I'll call you Mio-chan.",XMESS_0031,小弓場かおり
XMESS_0032,"Are you going to keep calling her ""Koyuba-san"", Shin-chan?",XMESS_0032,小舟澪
XMESS_0033,"Yeah, it's fine to just keep it the same as always, right?",XMESS_0033,網代慎平（収録）
XMESS_0034,"Y-Yeah, being called by my first name by Ajiro-kun is...",XMESS_0034,小弓場かおり
XMESS_0035,"She says she doesn't want you to, Kaori-chan.",XMESS_0035,小舟澪
XMESS_0036,Th-That's not it! Being called by my first name by Ajiro-kun is... e-embarrassing.,XMESS_0036,小弓場かおり
XMESS_0037,"Then I'll stick with Koyuba-san, same as always.",XMESS_0037,網代慎平（収録）
XMESS_0038,Y-Yeah...,XMESS_0038,小弓場かおり
XMESS_0039,"Hey, my apologies. Sorry to keep you waiting.",XMESS_0039,役場の職員
XMESS_0040,Huh? Where's the guy from the Chamber of Commerce?,XMESS_0040,小舟澪
XMESS_0041,"He went back because he has festival preparations to do. I'll be explaining things from here on out, so could you come over here?",XMESS_0041,役場の職員
XMESS_0042,"Y-Yes, please!",XMESS_0042,小弓場かおり
XMESS_0043,I hear you two are going to help out as well. That's a real lifesaver.,XMESS_0043,役場の職員
XMESS_0044,"Um, why exactly were we called here?",XMESS_0044,小舟澪
XMESS_0045,"What, haven't you heard anything?",XMESS_0045,役場の職員
XMESS_0046,Yes…,XMESS_0046,網代慎平（収録）
XMESS_0047,"Sorry, you two. I didn't explain it in detail, did I.",XMESS_0047,小弓場かおり
XMESS_0048,"Actually, I came back home for this island's summer festival.",XMESS_0048,小弓場かおり
XMESS_0049,The summer festival... at Hitogashima Shrine?,XMESS_0049,網代慎平（収録）
XMESS_0050,"Exactly, and we asked Koyuba-san to be the one to liven up that summer festival.",XMESS_0050,役場の職員
XMESS_0051,I'll do my best!,XMESS_0051,小弓場かおり
XMESS_0052,"Even though she's a popular star and super busy, she squeezed us into her schedule and came all the way here.",XMESS_0052,役場の職員
XMESS_0053,Wow~. Coming all the way back just for the festival...,XMESS_0053,小舟澪
XMESS_0054,"Of course, Koyuba-san truly loves this island from the bottom of her heart. She doesn't even miss a hometown tax donation.",XMESS_0054,役場の職員
XMESS_0055,"This is my birthplace, after all... I've always thought that I'd like to return someday when I had the time!",XMESS_0055,小弓場かおり
XMESS_0056,"Also, there was someone I've been wanting to see for a long time...",XMESS_0056,小弓場かおり
XMESS_0057,Someone you want to see? A friend or something?,XMESS_0057,小舟澪
XMESS_0058,"Eh? Ah, a friend...? I-I wonder if that's it? Maybe not a friend, but...",XMESS_0058,小弓場かおり
XMESS_0059,"I don't really get it, but it'd be great if you could reunite at this festival.",XMESS_0059,役場の職員
XMESS_0060,"Ah, yes…",XMESS_0060,小弓場かおり
XMESS_0061,…,XMESS_0061,小舟澪
XMESS_0062,"So, this is where we get to the main point, but...",XMESS_0062,役場の職員
XMESS_0063,"On the day of the festival, Koyuba-san is scheduled to do a talk show and a mini live performance.",XMESS_0063,役場の職員
