source,target,id,developer_comments
XCHAPTITLE_0002,3. What's the Answer?,XCHAPTITLE_0002,
XMESS_0000,…Oh!,XMESS_0000,小舟澪
XMESS_0001,"Welcome back, Mio.",XMESS_0001,網代慎平（収録）
XMESS_0002,S-Shinpei...? Why are you here?,XMESS_0002,小舟澪
XMESS_0003,"Sou called. He said he was worried since you came back alone, and asked me to go pick you up.",XMESS_0003,網代慎平（収録）
XMESS_0004,"Sou? ...I'm fine, really.",XMESS_0004,小舟澪
XMESS_0005,"Can't be helped. You are a girl, after all.",XMESS_0005,網代慎平（収録）
XMESS_0006,(Because I'm a girl...),XMESS_0006,小舟澪
XMESS_0007,"Then, Shin-chan too?",XMESS_0007,小舟澪
XMESS_0008,Huh?,XMESS_0008,網代慎平（収録）
XMESS_0009,"You were worried about me too, Shin-chan?",XMESS_0009,小舟澪
XMESS_0010,Of course…,XMESS_0010,網代慎平（収録）
XMESS_0011,…,XMESS_0011,小舟澪
XMESS_0012,"You're like a sister to me, Mio. Of course I'd worry about family, right?",XMESS_0012,網代慎平（収録）
XMESS_0013,"…A sister, huh?
Well, that makes sense.",XMESS_0013,小舟澪
XMESS_0014,"Well, let's head back. I'll make curry when we get home.",XMESS_0014,網代慎平（収録）
XMESS_0015,You'll be surprised when you eat it. Today's curry is my masterpiece.,XMESS_0015,網代慎平（収録）
XMESS_0016,"Wow, it turned out that well? Because you made it with my sister?",XMESS_0016,小舟澪
XMESS_0017,"No, no, that's definitely not it. While we were cooking, Ushio kept messing with me and holding me back.",XMESS_0017,網代慎平（収録）
XMESS_0018,"But it was fun, right?",XMESS_0018,小舟澪
XMESS_0019,"Ah, yeah… I guess that's true.
At least it wasn't boring.",XMESS_0019,網代慎平（収録）
XMESS_0020,"Hehe, is that so.",XMESS_0020,小舟澪
XMESS_0021,…,XMESS_0021,小舟澪
XMESS_0022,"…Mio?
What's wrong?",XMESS_0022,網代慎平（収録）
XMESS_0023,"Thanks, Shin-chan.",XMESS_0023,小舟澪
XMESS_0024,...So you heard it from Tokiko after all.,XMESS_0024,網代慎平（収録）
