source,target,id,developer_comments
XCHAPTITLE_0002,4. A Job Wishing for Peace,XCHAPTITLE_0002,
XMESS_0000,…,XMESS_0000,凸村哲
XMESS_0001,"Totsumura-san, how was it? The response from the mainland...",XMESS_0001,網代慎平
XMESS_0002,Did they believe the story?,XMESS_0002,小舟澪
XMESS_0003,Hmm... hard to say.,XMESS_0003,凸村哲
XMESS_0004,I see…,XMESS_0004,網代慎平
XMESS_0005,"But it seems my desperate explanation paid off, because they seem to have realized the severity of the situation.",XMESS_0005,凸村哲
XMESS_0006,They promised to send more backup tomorrow morning.,XMESS_0006,凸村哲
XMESS_0007,Really!?,XMESS_0007,小舟澪
XMESS_0008,"Yeah, we can rest easy for now.",XMESS_0008,凸村哲
XMESS_0009,And it's all thanks to me talking their ears off as best I could!,XMESS_0009,凸村哲
XMESS_0010,Talking their ears off...,XMESS_0010,網代慎平
XMESS_0011,"Also, that wasn't the only thing I talked to the mainland about. I asked about some other things too.",XMESS_0011,凸村哲
XMESS_0012,What other things?,XMESS_0012,小舟澪
XMESS_0013,"The backup detectives who were supposed to come today. They should have arrived on the island a long time ago, but the mainland can't contact them either.",XMESS_0013,凸村哲
XMESS_0014,…Really?!,XMESS_0014,網代慎平
XMESS_0015,"The people in charge over there were troubled too. Jeez, where are they slacking off?",XMESS_0015,凸村哲
XMESS_0016,I wonder what happened to the detectives...,XMESS_0016,小舟澪
XMESS_0017,"Anyway, we have no choice but to wait for tomorrow's backup for now. ...Be careful out there.",XMESS_0017,網代慎平
XMESS_0018,"Shin-chan, let's head back before it gets too late, okay?",XMESS_0018,小舟澪
XMESS_0019,"Yeah, you're right.",XMESS_0019,網代慎平
XMESS_0020,W-Wait a minute! Are you two going back to Kofune?,XMESS_0020,凸村哲
XMESS_0021,Eh? Isn't that obvious?,XMESS_0021,網代慎平
XMESS_0022,Is there something else?,XMESS_0022,小舟澪
XMESS_0023,"You could say there is, or you could say there isn't...",XMESS_0023,凸村哲
XMESS_0024,What is it? You're being vague.,XMESS_0024,網代慎平
XMESS_0025,"~~~~~~! I-It's nothing, you two head back before it gets dark.",XMESS_0025,凸村哲
XMESS_0026,"Is that so? Well then, we'll be off...",XMESS_0026,小舟澪
XMESS_0027,Ah…,XMESS_0027,凸村哲
XMESS_0028,W-What?,XMESS_0028,小舟澪
XMESS_0029,"It's nothing, nothing at all.",XMESS_0029,凸村哲
XMESS_0030,"Um, this is just a guess, but... are you scared, Totsumura-san?",XMESS_0030,網代慎平
XMESS_0031,"T-There's no way! I'm a policeman, a hero of justice!",XMESS_0031,凸村哲
XMESS_0032,"Even tonight, I have the important job of holing up in the station and earnestly wishing for the peace of the island.",XMESS_0032,凸村哲
XMESS_0033,"No, please patrol instead of wishing...",XMESS_0033,網代慎平
XMESS_0034,...Hey. Was it a bad idea to leave Tetsu-san alone?,XMESS_0034,小舟澪
XMESS_0035,"If Tetsu-san really is being targeted by a Shadow, it would be better if he was with someone...",XMESS_0035,小舟澪
XMESS_0036,"That's true, but... It's better not to make any careless moves right now.",XMESS_0036,網代慎平
XMESS_0037,"If the Shadows are acting disguised as people, it wouldn't be strange if they were watching our movements.",XMESS_0037,網代慎平
XMESS_0038,"If we show any strange movements here, it might put Totsumura-san in danger...",XMESS_0038,網代慎平
XMESS_0039,So it's better for us to act as normal as possible.,XMESS_0039,網代慎平
XMESS_0040,Yeah…,XMESS_0040,小舟澪
XMESS_0041,(I'm not without my own worries... if something were to happen to Totsumura-san.),XMESS_0041,網代慎平
XMESS_0042,(But Mio's Shadow probably only killed Totsumura-san because he happened to talk to her.),XMESS_0042,網代慎平
XMESS_0043,(It's not like she was targeting Totsumura-san from the beginning.),XMESS_0043,網代慎平
XMESS_0044,(We can't do anything on our own.),XMESS_0044,網代慎平
XMESS_0045,"(Anyway, meeting up with the backup detectives from the mainland is our top priority.)",XMESS_0045,網代慎平
XMESS_0046,(To protect Mio too...),XMESS_0046,網代慎平
XMESS_0047,"Shin-chan, hold on a second...",XMESS_0047,小舟澪
XMESS_0048,"What's wrong?
Dinner will be ready soon.",XMESS_0048,網代慎平
XMESS_0049,"No, that's not it. I'm thinking of going to Tokiko's house now...",XMESS_0049,小舟澪
XMESS_0050,...Now?,XMESS_0050,網代慎平
XMESS_0051,Is it too dangerous?,XMESS_0051,小舟澪
XMESS_0052,"Well, we don't know when Shadow Mio might show up.",XMESS_0052,網代慎平
XMESS_0053,"I know that, but... I have something important to do.",XMESS_0053,小舟澪
XMESS_0054,Can't that wait until tomorrow afternoon or something?,XMESS_0054,網代慎平
XMESS_0055,Tokiko said she has plans tomorrow afternoon... So tonight is the only time we have.,XMESS_0055,小舟澪
XMESS_0056,"(Sou is over there too, so it might be safer to be at Tokiko's place than here...)",XMESS_0056,網代慎平
XMESS_0057,(Their security is probably better than ours too.),XMESS_0057,網代慎平
XMESS_0058,Alright. I'll walk you there.,XMESS_0058,網代慎平
XMESS_0059,"Really! Thanks, Shin-chan!",XMESS_0059,小舟澪
XMESS_0060,"So, what's this important matter?",XMESS_0060,網代慎平
XMESS_0061,Practicing how to put on... the yukata for the festival.,XMESS_0061,小舟澪
XMESS_0062,Eh? What was that?,XMESS_0062,網代慎平
XMESS_0063,"I-It's nothing! It has nothing to do with you, Shin-chan!",XMESS_0063,小舟澪
XMESS_0064,Maybe…,XMESS_0064,小舟澪
XMESS_0065,It's gotten completely dark. ...Sorry for doing this so late.,XMESS_0065,小舟澪
XMESS_0066,It's fine.,XMESS_0066,網代慎平
XMESS_0067,"(I brought a knife just in case... I think it'll be fine at the Hishigata house, but...)",XMESS_0067,網代慎平
XMESS_0068,…,XMESS_0068,小舟澪
XMESS_0069,"...Hey, Shin-chan.",XMESS_0069,小舟澪
