source,target,id,developer_comments
XRETURNTODEATH_0021,4th Loop,XRETURNTODEATH_0021,
XCHAPTITLE_0030,4. What I Can Do,XCHAPTITLE_0030,
XMESS_0000,...Hah!?,XMESS_0000,網代慎平
XMESS_0001,"*Pant*, *pant*, *pant*...",XMESS_0001,網代慎平
XMESS_0002,Ugh…,XMESS_0002,網代慎平
XMESS_0003,(Again… I'm back?),XMESS_0003,網代慎平
XMESS_0004,Ajiro-kun! Are you okay!?,XMESS_0004,小弓場かおり
XMESS_0005,Koyuba-san...,XMESS_0005,網代慎平
XMESS_0006,Wh-What's wrong? You look like you're not feeling well...,XMESS_0006,小弓場かおり
XMESS_0007,"(Koyuba-san, the harbor...)",XMESS_0007,網代慎平
XMESS_0008,"(Right, Koyuba-san called out to me, and we were going to exchange contact info...)",XMESS_0008,網代慎平
XMESS_0009,(And then... we registered them. With each other...),XMESS_0009,網代慎平
XMESS_0010,Thank goodness...,XMESS_0010,網代慎平
XMESS_0011,"(Anyway, Koyuba-san is still alive... That's the biggest relief.)",XMESS_0011,網代慎平
XMESS_0012,…?,XMESS_0012,小弓場かおり
XMESS_0013,"(But at this rate, I'll just repeat the same past all over again.)",XMESS_0013,網代慎平
XMESS_0014,"(Calm down, look at the big picture. I need to think about what I should do from now on.)",XMESS_0014,網代慎平
XMESS_0015,(To avoid that nightmare-like night…!),XMESS_0015,網代慎平
XMESS_0016,...Koyuba-san!,XMESS_0016,網代慎平
XMESS_0017,"Yes!?
W-what is it?",XMESS_0017,小弓場かおり
XMESS_0018,Koyuba-san. Where are you planning to stay while on the island?,XMESS_0018,網代慎平
XMESS_0019,"Huh? An inn on the island, but...?",XMESS_0019,小弓場かおり
XMESS_0020,Which inn is it!? Tell me!,XMESS_0020,網代慎平
XMESS_0021,"W-wait a second!
Why the sudden question?",XMESS_0021,小弓場かおり
XMESS_0022,Ah… I'm sorry.,XMESS_0022,網代慎平
XMESS_0023,"No. It's fine, but...",XMESS_0023,小弓場かおり
XMESS_0024,"Umm, it's just a normal inn, you know? Look, the <color=#GF_TIPS_041>brochure</color>. The people at the town hall prepared it for me...",XMESS_0024,小弓場かおり
XMESS_0025,"(The town hall? Why would they…
Anyway, that's not important…)",XMESS_0025,網代慎平
XMESS_0026,"Listen carefully, Koyuba-san. You absolutely must not go out at night!",XMESS_0026,網代慎平
XMESS_0027,Huh… why?,XMESS_0027,小弓場かおり
XMESS_0028,Th-That's because... apparently there's a suspicious person wandering around the island right now.,XMESS_0028,網代慎平
XMESS_0029,Really!?,XMESS_0029,小弓場かおり
XMESS_0030,"Yeah, it'll be too late if something happens.
So it's better not to go out.",XMESS_0030,網代慎平
XMESS_0031,"O-okay, I get it.
I'll be careful.",XMESS_0031,小弓場かおり
XMESS_0032,"(I don't know if she really believes me, but with this, she should be okay for tonight...)",XMESS_0032,網代慎平
XMESS_0033,"Um... thank you, Ajiro-kun.",XMESS_0033,小弓場かおり
XMESS_0034,Huh…?,XMESS_0034,網代慎平
XMESS_0035,"It's been a while since I came back to the island, so I was anxious about a lot of things.",XMESS_0035,小弓場かおり
XMESS_0036,So I was really happy that Ajiro-kun worried about me... I feel relieved.,XMESS_0036,小弓場かおり
XMESS_0037,A-Ah...,XMESS_0037,網代慎平
XMESS_0038,"A suspicious person… That's scary.
Yeah, I won't go out at night.",XMESS_0038,小弓場かおり
XMESS_0039,(Thank goodness... This looks like it'll work out.),XMESS_0039,網代慎平
XMESS_0040,"But don't worry too much, okay?",XMESS_0040,小弓場かおり
XMESS_0041,"If push comes to shove, this will protect me, so I'll be fine!",XMESS_0041,小弓場かおり
XMESS_0042,That…,XMESS_0042,網代慎平
XMESS_0043,"Do you remember, Ajiro-kun? Look, it's a <color=#GF_KEY_KEYHOLDER>keychain</color> of the character I've liked since I was little!",XMESS_0043,小弓場かおり
XMESS_0044,"Ah, I haven't seen it in a while!
You still have it?",XMESS_0044,網代慎平
XMESS_0045,"But, what do you mean by 'it will protect you'--",XMESS_0045,網代慎平
XMESS_0046,Heeeeey!!,XMESS_0046,小舟澪
XMESS_0047,…Huh?,XMESS_0047,網代慎平
XMESS_0048,"Welcome back, Shin-chan!! Good work on the long triiiiiiip!?",XMESS_0048,小舟澪
XMESS_0049,"(Again, this scene…)",XMESS_0049,網代慎平
XMESS_0050,"(Come to think of it, back then... I felt like I heard Ushio's voice.)",XMESS_0050,網代慎平
XMESS_0051,"(If that was Ushio's wish, then what I need to do right now is--)",XMESS_0051,網代慎平
XMESS_0052,Th-The brakes aren't working!!,XMESS_0052,小舟澪
XMESS_0053,"Mio! Leave it to me!
I'll stop the bike!",XMESS_0053,網代慎平
XMESS_0054,Ah!,XMESS_0054,小舟澪
XMESS_0055,Guhah!!!,XMESS_0055,網代慎平
XMESS_0056,Shin-chan!!,XMESS_0056,小舟澪
XMESS_0057,Ajiro-kun!!,XMESS_0057,小弓場かおり
XMESS_0058,"(Oh no…
I can't swim…)",XMESS_0058,網代慎平
XMESS_0059,(This is bad... M-My consciousness... is...),XMESS_0059,網代慎平
XMESS_0060,…,XMESS_0060,網代慎平
XMESS_0061,Shin-chan!!,XMESS_0061,小舟澪
XMESS_0062,Ajiro-kun!,XMESS_0062,小弓場かおり
XMESS_0063,…,XMESS_0063,網代慎平
XMESS_0064,Shin-chan!,XMESS_0064,小舟澪
XMESS_0065,Ajiro-kun! Pull yourself together!,XMESS_0065,小弓場かおり
XMESS_0066,Shin-chan!,XMESS_0066,小舟澪
XMESS_0067,Ajiro-kun!,XMESS_0067,小弓場かおり
