source,target,id,developer_comments
XCHAPTITLE_0022,5. Feeding,XCHAPTITLE_0022,
XCOMMENTVIEW_0036,2026-07-07 00:00:00,XCOMMENTVIEW_0036,
XMESS_0000,How is it…?,XMESS_0000,網代慎平
XMESS_0001,Hmm…,XMESS_0001,ウシオ
XMESS_0002,"Yeah, no problems. It looks like it'll be fine to keep going this way.",XMESS_0002,ウシオ
XMESS_0003,"Alright, then let's get Nagumo-sensei and the others over here.",XMESS_0003,網代慎平
XMESS_0004,"Hey, Straw. Is it okay to keep going?",XMESS_0004,南方ひづる（過去）
XMESS_0005,(I guess it really is hard to convey everything we say…),XMESS_0005,網代慎平
XMESS_0006,—Wait!!,XMESS_0006,ウシオ
XMESS_0007,Huh?,XMESS_0007,網代慎平
XMESS_0008,Something's coming at us really fast!,XMESS_0008,ウシオ
XMESS_0009,Could it be… this presence is...?!,XMESS_0009,ウシオ
XMESS_0010,H-Haine?!,XMESS_0010,網代慎平
XMESS_0011,"Yeah…! There was no presence at all until just a second ago, but she caught up in a flash!",XMESS_0011,ウシオ
XMESS_0012,But it seems she hasn't figured out our exact position yet.,XMESS_0012,ウシオ
XMESS_0013,I see…! I hope we can somehow let her pass by…,XMESS_0013,網代慎平
XMESS_0014,"Nagumo-sensei, be careful! Haine is approaching from behind!",XMESS_0014,網代慎平
XMESS_0015,Haine? What about Haine?,XMESS_0015,南方ひづる（過去）
XMESS_0016,That's what I'm saying! Haine is approaching from behind!,XMESS_0016,網代慎平
XMESS_0017,Behind… from the rear?,XMESS_0017,南方ひづる（過去）
XMESS_0018,"Haine, behind… Haine is coming from behind us…?",XMESS_0018,南方ひづる（過去）
XMESS_0019,Who are you talking to? Is it that 'straw' again?,XMESS_0019,根津銀次郎（１４年前）
XMESS_0020,Straw says that girl… Haine is approaching…,XMESS_0020,南方ひづる（過去）
XMESS_0021,Haine… who's that?,XMESS_0021,根津銀次郎（１４年前）
XMESS_0022,A girl in a red kimono… She's the one who did this to my legs.,XMESS_0022,南方竜之介
XMESS_0023,"A red kimono? What, were you attacked by a human?",XMESS_0023,根津銀次郎（１４年前）
XMESS_0024,Yes…,XMESS_0024,南方竜之介
