source,target,id,developer_comments
XCHAPTITLE_0002,8. A Place Where Two Can Meet,XCHAPTITLE_0002,
XMESS_0000,(I ended up coming here... again.),XMESS_0000,網代慎平（収録）
XMESS_0001,Even so... what is this?,XMESS_0001,網代慎平（収録）
XMESS_0002,"Whenever I come to this beach, all sorts of emotions wash over me one after another.",XMESS_0002,網代慎平（収録）
XMESS_0003,"It feels a bit scary somehow, but...",XMESS_0003,小舟潮
XMESS_0004,It feels like everything started from here... It gives me this nostalgic feeling too.,XMESS_0004,小舟潮
XMESS_0005,Yeah... This is a strange place.,XMESS_0005,網代慎平（収録）
XMESS_0006,"Shinpei, you really did come.",XMESS_0006,小舟潮
XMESS_0007,I had a feeling... that you'd be waiting here.,XMESS_0007,網代慎平（収録）
XMESS_0008,"Hehe, I wonder what this feeling is?",XMESS_0008,小舟潮
XMESS_0009,Who knows. I don't really get it either.,XMESS_0009,網代慎平（収録）
XMESS_0010,"I see... Well, whatever it is, it's fine.",XMESS_0010,小舟潮
XMESS_0011,"I was a bit anxious at first, but I've gradually gotten used to it...",XMESS_0011,小舟潮
XMESS_0012,"But I'm still not satisfied with that other thing, okay?",XMESS_0012,小舟潮
XMESS_0013,…,XMESS_0013,網代慎平（収録）
XMESS_0014,Why do you have to go back to Tokyo so soon?,XMESS_0014,小舟潮
XMESS_0015,…Sorry.,XMESS_0015,網代慎平（収録）
XMESS_0016,I thought you'd stay here at least for the summer vacation.,XMESS_0016,小舟潮
XMESS_0017,"Of course, I know that was just my own selfish assumption, but still.",XMESS_0017,小舟潮
XMESS_0018,"But... I was looking forward to... spending a lot more time with you, Shinpei...",XMESS_0018,小舟潮
XMESS_0019,"And yet, you're going back so soon. Shinpei, you're heartless.",XMESS_0019,小舟潮
XMESS_0020,I'm really sorry. But I actually cleared a lot of my schedule for this.,XMESS_0020,網代慎平（収録）
XMESS_0021,"I have my part-time job, and there are assignments I have to do over the summer.",XMESS_0021,網代慎平（収録）
XMESS_0022,"Once school starts, there will be a lot of exams and training, so I have to prepare for those too...",XMESS_0022,網代慎平（収録）
XMESS_0023,...Is it really that hard?,XMESS_0023,小舟潮
XMESS_0024,"Yeah, that's why I can't stay for very long this time.",XMESS_0024,網代慎平（収録）
XMESS_0025,"I get it. In the end, your life in Tokyo is more important to you than the island now, Shinpei.",XMESS_0025,小舟潮
XMESS_0026,Why does it have to be like that.,XMESS_0026,網代慎平（収録）
XMESS_0027,Do whatever you want. You're already a Tokyo person anyway.,XMESS_0027,小舟潮
XMESS_0028,"My feelings, stuck here on the island, don't matter to you at all.",XMESS_0028,小舟潮
XMESS_0029,Ushio…,XMESS_0029,網代慎平（収録）
XMESS_0030,I really don't care anymore. Have a safe trip back to Tokyo.,XMESS_0030,小舟潮
XMESS_0031,…,XMESS_0031,網代慎平（収録）
XMESS_0032,(I don't really understand it myself either...),XMESS_0032,網代慎平（収録）
XMESS_0033,"(But I feel like if I don't convey these cloudy feelings inside me right now, I'm going to regret it a lot later...)",XMESS_0033,網代慎平（収録）
XMESS_0034,"Hey, Ushio…",XMESS_0034,網代慎平（収録）
XMESS_0035,"Hm, what is it?",XMESS_0035,小舟潮
XMESS_0036,About the reason why I went to Tokyo... How do I say this... I felt like I couldn't just stay the way I was.,XMESS_0036,網代慎平（収録）
XMESS_0037,What do you mean?,XMESS_0037,小舟潮
XMESS_0038,"Hmm, I don't really know how to explain it myself either, but...",XMESS_0038,網代慎平（収録）
