source,target,id,developer_comments
XCHAPTITLE_0002,7. Koyuba Channel ①,XCHAPTITLE_0002,
XMESS_0000,…,XMESS_0000,網代慎平
XMESS_0001,"Y-Yes, this is Koyuba!",XMESS_0001,小弓場かおり
XMESS_0002,"Ah, Koyuba-san. Sorry for calling so late at night.",XMESS_0002,網代慎平
XMESS_0003,"No, don't worry!",XMESS_0003,小弓場かおり
XMESS_0004,What's wrong? You seem flustered.,XMESS_0004,網代慎平
XMESS_0005,"U-Um, I wasn't expecting a call from Ajiro-kun, so I got a little nervous...",XMESS_0005,小弓場かおり
XMESS_0006,"(If she gets nervous over something like this, how does she even manage to be an idol...)",XMESS_0006,網代慎平
XMESS_0007,"Yeah, I'm fine now. I've calmed down.",XMESS_0007,小弓場かおり
XMESS_0008,Do you have time right now?,XMESS_0008,網代慎平
XMESS_0009,I'm sorry. I can't talk for very long. I have something to do right after this.,XMESS_0009,小弓場かおり
XMESS_0010,Huh...? Don't tell me you're going out somewhere now?,XMESS_0010,網代慎平
XMESS_0011,"Ah, no! I just have a little work left... I'm just going to prepare for it in my room.",XMESS_0011,小弓場かおり
XMESS_0012,I see. Must be tough working so late.,XMESS_0012,網代慎平
XMESS_0013,"No…
I'm doing this because I want to.",XMESS_0013,小弓場かおり
XMESS_0014,"You really don't need to worry, okay? Just like Ajiro-kun told me, I'm making sure not to go out after dark.",XMESS_0014,小弓場かおり
XMESS_0015,"Thank you.
That's good then.",XMESS_0015,網代慎平
XMESS_0016,"Actually, I was thinking about going to take some photos for social media. Like the starry sky or--",XMESS_0016,小弓場かおり
XMESS_0017,"Ah, that's…!",XMESS_0017,網代慎平
XMESS_0018,"Yeah, I know.
I was just thinking about it,
but I'm not going out.",XMESS_0018,小弓場かおり
XMESS_0019,I see…,XMESS_0019,網代慎平
XMESS_0020,Sorry. I didn't think you'd panic that much.,XMESS_0020,小弓場かおり
XMESS_0021,Ahaha... sorry about that. I just couldn't help but worry.,XMESS_0021,網代慎平
XMESS_0022,"Thank you.
I definitely won't go out, so please rest easy.",XMESS_0022,小弓場かおり
XMESS_0023,"Ah, yeah.",XMESS_0023,網代慎平
XMESS_0024,"Ah, it's about time…",XMESS_0024,小弓場かおり
XMESS_0025,"Sorry for bothering you when you're busy. Well then, see ya.",XMESS_0025,網代慎平
XMESS_0026,"Yeah, goodnight.",XMESS_0026,小弓場かおり
XMESS_0027,"(Alright, next…)",XMESS_0027,網代慎平
XMESS_0028,"Hey, this is the Hero of Justice!",XMESS_0028,凸村哲
XMESS_0029,Hello? Totsumura-san?,XMESS_0029,網代慎平
XMESS_0030,"Ah, Shinpei-kun! What is it? I'm busy reading.",XMESS_0030,凸村哲
XMESS_0031,Reading… What are you reading?,XMESS_0031,網代慎平
XMESS_0032,Hm? This month's Weekly Playboy. It's got a gravure spread of Kaori-chan in it...,XMESS_0032,凸村哲
XMESS_0033,Eh!! I-I see...,XMESS_0033,網代慎平
XMESS_0034,"(If he knew the real one was on the island, he'd be completely blown away...)",XMESS_0034,網代慎平
XMESS_0035,"So? What do you want? You didn't just call to chat, did you?",XMESS_0035,凸村哲
XMESS_0036,"Ah, umm...! Actually, there's a brawl happening down at the harbor.",XMESS_0036,網代慎平
XMESS_0037,...Wh-What did you say!? A brawl!!?,XMESS_0037,凸村哲
XMESS_0038,"Got it, I'm heading there right away! You be careful too, Shinpei-kun!",XMESS_0038,凸村哲
XMESS_0039,...I'm counting on you!,XMESS_0039,網代慎平
XMESS_0040,Phew…,XMESS_0040,網代慎平
XMESS_0041,"(Is this okay? I'd like to think so, as far as Totsumura-san goes...)",XMESS_0041,網代慎平
XMESS_0042,"...Is this bad? I made a fake report, but...",XMESS_0042,網代慎平
XMESS_0043,"But with this, Totsumura-san won't come here, so he should be saved.",XMESS_0043,網代慎平
XMESS_0044,(I already told Sou I'd contact him tomorrow.),XMESS_0044,網代慎平
XMESS_0045,(Now I just need to delete unnecessary apps and photos. To free up storage space...),XMESS_0045,網代慎平
XMESS_0046,"(Airplane mode, just in case a call comes in. Fully charged. And I'll connect it to a mobile battery.)",XMESS_0046,網代慎平
