source,target,id,developer_comments
XCHAPTITLE_0002,14. Inverted Woman,XCHAPTITLE_0002,
XCOMMENTVIEW_0013,???,XCOMMENTVIEW_0013,
XMESS_0000,It's me.,XMESS_0000,？？？（南方ひづる）
XMESS_0001,"July 22nd, 1:02 PM.
It's been 1 hour and 37 minutes since arriving at Hitogashima Island…",XMESS_0001,？？？（南方ひづる）
XMESS_0002,"I ate this thing called ""<color=#GF_TIPS_061>nare sushi</color>"" before getting on the ferry. It was exquisite.",XMESS_0002,？？？（南方ひづる）
XMESS_0003,"If you come to Wakayama, you should try it…
I want to hear your thoughts.",XMESS_0003,？？？（南方ひづる）
XMESS_0004,"By the way, you asked me earlier why I hang upside down, didn't you?",XMESS_0004,？？？（南方ひづる）
XMESS_0005,"I'll answer you now: doing this lets blood pool in my brain, which makes my thoughts clearer.",XMESS_0005,？？？（南方ひづる）
XMESS_0006,Hmph.,XMESS_0006,？？？（南方ひづる）
XMESS_0007,You should try it yourself sometime. It might make that dull head of yours a little sharper.,XMESS_0007,？？？（南方ひづる）
XMESS_0008,...The rest is mostly as reported.,XMESS_0008,？？？（南方ひづる）
XMESS_0009,They're everywhere... Good grief...,XMESS_0009,？？？（南方ひづる）
XMESS_0010,I'll observe the situation for a while. That is all.,XMESS_0010,？？？（南方ひづる）
