source,target,id,developer_comments
XCHAPTITLE_0002,9. Summer Time Rendering,XCHAPTITLE_0002,
XCOMMENTVIEW_0015,July 24,XCOMMENTVIEW_0015,
XMESS_0000,"(Two days later. It's the day of Hitogashima's biggest event, the Hitogashima Summer Festival.)",XMESS_0000,南方ひづる
XMESS_0001,"(Tourists are flocking to the island. People looking to stay over and have fun are pouring into the inn where I'm staying too, making it noisy beyond belief.)",XMESS_0001,南方ひづる
XMESS_0002,(It can't be helped... I suppose I'll go somewhere else.),XMESS_0002,南方ひづる
XMESS_0003,Welcome!,XMESS_0003,小舟アラン
XMESS_0004,"Hey, Alain.",XMESS_0004,南方ひづる
XMESS_0005,"Oh, Hizuru. You came back again, huh.",XMESS_0005,小舟アラン
XMESS_0006,"Ah, Hizuru~!",XMESS_0006,小早川朝子
XMESS_0007,Asako? What about Koba Mart. Are you working here?,XMESS_0007,南方ひづる
XMESS_0008,"No, no. I just came to have lunch with Shiori.",XMESS_0008,小早川朝子
XMESS_0009,"Sis, you're here.",XMESS_0009,南方竜之介（大人）
XMESS_0010,Even Ryunosuke is here. Are you having lunch too?,XMESS_0010,南方ひづる
XMESS_0011,"Yeah.
Kofune's lunch is delicious.",XMESS_0011,南方竜之介（大人）
XMESS_0012,"Haha, those are kind words.",XMESS_0012,小舟アラン
XMESS_0013,"Sis, you didn't come to our place after all. Have you been staying at the inn this whole time?",XMESS_0013,南方竜之介（大人）
XMESS_0014,"Yeah, I relaxed for the first time in a while. I got some good rest.",XMESS_0014,南方ひづる
XMESS_0015,"Ah, so that's why.",XMESS_0015,南方竜之介（大人）
XMESS_0016,"Sis, your atmosphere seems to have changed. It's like a weight has been lifted off your shoulders.",XMESS_0016,南方竜之介（大人）
XMESS_0017,A weight off my shoulders... huh. That might certainly be the case.,XMESS_0017,南方ひづる
XMESS_0018,It's been a really long time since I spent time without thinking about anything like this. I wonder how many years it's been.,XMESS_0018,南方ひづる
XMESS_0019,"What!? Spending time without thinking about anything... Even you can do it if you try, Hizuru.",XMESS_0019,小早川朝子
XMESS_0020,"Well, it was a surprise even to me.",XMESS_0020,南方ひづる
XMESS_0021,"Ah, Hizuru-chan!",XMESS_0021,南方波稲
XMESS_0022,"Hey, Hoine. Thanks for your help the day before yesterday.",XMESS_0022,南方ひづる
XMESS_0023,"Yup, I sure did take care of you!",XMESS_0023,南方波稲
XMESS_0024,"Hey now, Hoine. You shouldn't talk like that.",XMESS_0024,南方竜之介（大人）
XMESS_0025,Hoine-chan! Something went weird! The screen is flashing!,XMESS_0025,小早川しおり
XMESS_0026,Huh? Really? Let me see?,XMESS_0026,南方波稲
XMESS_0027,"H-Hey, wait a sec, Hoine! Don't break your dad's tablet, okay!?",XMESS_0027,南方竜之介（大人）
XMESS_0028,...It's lively.,XMESS_0028,南方ひづる
XMESS_0029,"Sorry, Alain-san. For making a racket.",XMESS_0029,小早川朝子
XMESS_0030,"It's fine at this time. Lunch is over, and the restaurant has calmed down.",XMESS_0030,小舟アラン
XMESS_0031,"What are you going to do, Hizuru? If you're hungry, I can whip something up for you?",XMESS_0031,小舟アラン
XMESS_0032,"No, just coffee is fine.",XMESS_0032,南方ひづる
XMESS_0033,Sure thing. I'll get that ready right away.,XMESS_0033,小舟アラン
XMESS_0034,"Are you enjoying your vacation? I heard you're also doing research for your new work, is it going well?",XMESS_0034,小早川朝子
XMESS_0035,"Well, I wonder. Honestly, I haven't solidified any concepts for my next work yet, but...",XMESS_0035,南方ひづる
XMESS_0036,"Well, it'll work out somehow.",XMESS_0036,南方ひづる
XMESS_0037,"Mama~, look at this for a sec~.",XMESS_0037,小早川しおり
XMESS_0038,"Yes, yes. Well then, Hizuru, see you later.",XMESS_0038,小早川朝子
XMESS_0039,Yeah.,XMESS_0039,南方ひづる
XMESS_0040,"Sorry for the wait, I'll just set your coffee down here.",XMESS_0040,小舟アラン
XMESS_0041,"Ah, thank you.",XMESS_0041,南方ひづる
XMESS_0042,"Alain, it's about time to start prepping for the evening, right. I'll help out.",XMESS_0042,網代慎平（収録）
XMESS_0043,…!,XMESS_0043,南方ひづる
XMESS_0044,"Well, I appreciate that, but... It's fine if you rest a bit more, you know? Lunch was crowded, so you must be tired.",XMESS_0044,小舟アラン
XMESS_0045,"But tonight is the festival, right? It's going to get busy, so I thought it'd be better to get moving early.",XMESS_0045,網代慎平（収録）
XMESS_0046,I see. That might certainly be true.,XMESS_0046,小舟アラン
XMESS_0047,...Ah! N-Nagumo-sensei!?,XMESS_0047,網代慎平（収録）
XMESS_0048,You're the boy from that time...,XMESS_0048,南方ひづる
XMESS_0049,"Good grief, you really surprised me back then.",XMESS_0049,南方ひづる
XMESS_0050,I'm truly sorry about that!,XMESS_0050,網代慎平（収録）
XMESS_0051,"U-Um, it definitely wasn't on purpose! It seems I was having a bit of a weird dream!!",XMESS_0051,網代慎平（収録）
XMESS_0052,"Ah, I don't mind about that. What surprised me was having my identity guessed by a boy I've never met.",XMESS_0052,南方ひづる
XMESS_0053,Huh…?,XMESS_0053,網代慎平（収録）
XMESS_0054,This is a good opportunity. Explain to me why you knew my true identity.,XMESS_0054,南方ひづる
XMESS_0055,"My profile is completely private. And yet, how were you able to determine that I was ""Ryunosuke Nagumo"" with just one glance?",XMESS_0055,南方ひづる
XMESS_0056,"Well... um... I don't really know how to express it myself, but...",XMESS_0056,網代慎平（収録）
XMESS_0057,I feel like I learned that fact... in my dream.,XMESS_0057,網代慎平（収録）
XMESS_0058,In a dream…?,XMESS_0058,南方ひづる
XMESS_0059,"Ugh... Um, I'm really not messing around or anything...",XMESS_0059,網代慎平（収録）
XMESS_0060,That's certainly not normal...,XMESS_0060,南方ひづる
