source,target,id,developer_comments
XCHAPTITLE_0002,6. Unseen Warrior,XCHAPTITLE_0002,
XMESS_0000,*Pant... pant...*,XMESS_0000,南方ひづる
XMESS_0001,"(I never imagined... I'd be made to walk all the way up a mountain path like this... The forest might be a playground for children, but...)",XMESS_0001,南方ひづる
XMESS_0002,"Hizuru-chan!
Over here, over here!",XMESS_0002,南方波稲
XMESS_0003,Don't run in the mountains. It's dangerous.,XMESS_0003,南方ひづる
XMESS_0004,It's fiiiiine!,XMESS_0004,南方波稲
XMESS_0005,"Based on what, exactly...",XMESS_0005,南方ひづる
XMESS_0006,"Also, is this the right way? I'm not familiar with the paths around here.",XMESS_0006,南方ひづる
XMESS_0007,No need to worry~! I've memorized all the paths around here!,XMESS_0007,南方波稲
XMESS_0008,Hey... At least tell me where we're heading. Are you trying to guide me to the gun battery ruins or something?,XMESS_0008,南方ひづる
XMESS_0009,"Nope, that's not it~!",XMESS_0009,南方波稲
XMESS_0010,What are you two doing there!?,XMESS_0010,？？？（根津）
XMESS_0011,…!?,XMESS_0011,南方ひづる
XMESS_0012,"Hey, don't go into the bushes! There are vipers around!",XMESS_0012,根津銀次郎
XMESS_0013,Found you! It's Nezu-san!,XMESS_0013,南方波稲
XMESS_0014,"Ah? Oh, it's just you, Hoine-chan.",XMESS_0014,根津銀次郎
XMESS_0015,"(Nezu... if I recall correctly, he's a hunter. The fact that he's carrying a gun seems to confirm it.)",XMESS_0015,南方ひづる
XMESS_0016,What are you doing here? I told you not to come near this area.,XMESS_0016,根津銀次郎
XMESS_0017,"But if I wanted to see you, Nezu-san, I have no choice but to come here, right?",XMESS_0017,南方波稲
XMESS_0018,How many times have you come here saying that? Give it a rest.,XMESS_0018,根津銀次郎
XMESS_0019,(This hunter... seems to be acquainted with Hoine. Just how wide is this niece of mine's social circle?),XMESS_0019,南方ひづる
XMESS_0020,"Here, take this and go home.",XMESS_0020,根津銀次郎
XMESS_0021,"Hehehe~, thanks!",XMESS_0021,南方波稲
XMESS_0022,"Look, Hizuru-chan! It's a candy shaped like a flower!",XMESS_0022,南方波稲
XMESS_0023,Old man... you have quite a cute hobby.,XMESS_0023,南方ひづる
XMESS_0024,Hmph... I only carry them because she won't listen unless I give her some candy.,XMESS_0024,根津銀次郎
XMESS_0025,"Hmm, so it's an effective method for taming a child like Hoine. I'll use that as a reference.",XMESS_0025,南方ひづる
XMESS_0026,"If there's an adult with her, you should have stopped her before she came here. There are wild boars and vipers around here.",XMESS_0026,根津銀次郎
XMESS_0027,Is that so... I really would have liked to hear that before we came here.,XMESS_0027,南方ひづる
XMESS_0028,…,XMESS_0028,根津銀次郎
XMESS_0029,"Ah, I remember.",XMESS_0029,根津銀次郎
XMESS_0030,…What?,XMESS_0030,南方ひづる
XMESS_0031,You said your name was Hizuru? From the Minakata family.,XMESS_0031,根津銀次郎
XMESS_0032,Do you know me?,XMESS_0032,南方ひづる
XMESS_0033,It's a small island.,XMESS_0033,根津銀次郎
XMESS_0034,I see...,XMESS_0034,南方ひづる
XMESS_0035,"(Even if it's because I was with Hoine, I'm surprised he knew I was from the Minakata family.)",XMESS_0035,南方ひづる
XMESS_0036,"(We've barely ever met face-to-face, and I've been away from the island for years.)",XMESS_0036,南方ひづる
XMESS_0037,You're getting in the way of my work. Hurry up and leave.,XMESS_0037,根津銀次郎
XMESS_0038,(This hunter is quite interesting…),XMESS_0038,南方ひづる
XMESS_0039,"Hehe, just as planned.",XMESS_0039,南方波稲
XMESS_0040,...What is?,XMESS_0040,南方ひづる
XMESS_0041,"Hizuru-chan, you're super interested in Nezu-san, right? It was worth bringing you here.",XMESS_0041,南方波稲
XMESS_0042,Don't tell me... you brought me here to introduce me to this hunter?,XMESS_0042,南方ひづる
XMESS_0043,Yup!,XMESS_0043,南方波稲
XMESS_0044,"(That's true... even if it's an ""island tour"", there's no need to be fixated on touring the various locations on the island.)",XMESS_0044,南方ひづる
XMESS_0045,(Introducing me to interesting people on the island can also safely be called an island tour.),XMESS_0045,南方ひづる
XMESS_0046,...It seems my niece is quite a force to be reckoned with.,XMESS_0046,南方ひづる
XMESS_0047,"Ah?
What are you talking about?",XMESS_0047,根津銀次郎
XMESS_0048,"Ah, don't worry about it. Just talking to myself.",XMESS_0048,南方ひづる
XMESS_0049,"More importantly, could I ask you a question? Why are you working as a hunter?",XMESS_0049,南方ひづる
XMESS_0050,Hah? What are you gonna do with that information?,XMESS_0050,根津銀次郎
XMESS_0051,There's no deep meaning behind the question. You can just answer based on your intuition.,XMESS_0051,南方ひづる
XMESS_0052,"Even though I told her to hurry up and leave, this woman won't listen to me either...",XMESS_0052,根津銀次郎
XMESS_0053,"If you answer my question, I'll do as you wish. What is your reason for being a hunter?",XMESS_0053,南方ひづる
XMESS_0054,"There are a lot of people on this island who are troubled by pests... Well, that's about it.",XMESS_0054,根津銀次郎
XMESS_0055,I see... So you're secretly protecting this island.,XMESS_0055,南方ひづる
XMESS_0056,"Hmph, it's nothing that grand. If you're satisfied, hurry up and leave.",XMESS_0056,根津銀次郎
XMESS_0057,"(A warrior who fights in secret, huh. It's a common trope, but it's not bad.)",XMESS_0057,南方ひづる
XMESS_0058,(The people who support the world are often those who don't stand out in everyday life.),XMESS_0058,南方ひづる
XMESS_0059,"However, a hunter seems a bit too plain.",XMESS_0059,南方ひづる
XMESS_0060,Wh-What are you saying all of a sudden!?,XMESS_0060,根津銀次郎
XMESS_0061,"No, I suppose it also depends on the setting of the world...",XMESS_0061,南方ひづる
XMESS_0062,...What have you been talking about this whole time?,XMESS_0062,根津銀次郎
XMESS_0063,"Hizuru-chan, let's head to the next place soon! Bye-bye, Nezu-san!",XMESS_0063,南方波稲
XMESS_0064,Excuse me.,XMESS_0064,南方ひづる
XMESS_0065,What's with those two...?,XMESS_0065,根津銀次郎
XMESS_0066,See you later~!,XMESS_0066,南方波稲
XMESS_0067,I told you not to come back here!!,XMESS_0067,根津銀次郎
XMESS_0068,"Hehe, wasn't it interesting?",XMESS_0068,南方波稲
XMESS_0069,I suppose...,XMESS_0069,南方ひづる
XMESS_0070,It's good enough that the effort of coming all the way here wasn't wasted.,XMESS_0070,南方ひづる
XMESS_0071,"Next, this way!",XMESS_0071,南方波稲
XMESS_0072,"Hey, I told you not to run!",XMESS_0072,南方ひづる
