source,target,id,developer_comments
XCHAPTITLE_0002,13. I'm Sorry,XCHAPTITLE_0002,
XMESS_0000,Aaaaaaaah!!!,XMESS_0000,トキコ
XMESS_0001,Stop it!!!!,XMESS_0001,小舟澪
XMESS_0002,—Mio!?,XMESS_0002,網代慎平
XMESS_0003,Mio-chan jumped in between Tokiko and Shinpei!,XMESS_0003,菱形窓
XMESS_0004,"Move, get out of the way, Mio!",XMESS_0004,網代慎平
XMESS_0005,M-Mio...!,XMESS_0005,トキコ
XMESS_0006,I won't move! I absolutely won't move!,XMESS_0006,小舟澪
XMESS_0007,"Please, Mio...! I don't want to... kill you too...!",XMESS_0007,トキコ
XMESS_0008,"If that happens, then that's that.",XMESS_0008,小舟澪
XMESS_0009,"Mio, you can't... If you get any closer...!",XMESS_0009,トキコ
XMESS_0010,...!?,XMESS_0010,トキコ
XMESS_0011,I'm the one who had to accept it.,XMESS_0011,小舟澪
XMESS_0012,"I didn't know anything until now... And I ended up making you suffer, Tokiko.",XMESS_0012,小舟澪
XMESS_0013,"Even though you've been protecting me this whole time, Tokiko.",XMESS_0013,小舟澪
XMESS_0014,A... Aa...,XMESS_0014,トキコ
XMESS_0015,"Cooperating with the Shadows... You were agonizing over it all alone, weren't you.",XMESS_0015,小舟澪
XMESS_0016,"You couldn't tell anyone, could you?",XMESS_0016,小舟澪
XMESS_0017,Y... yeah...,XMESS_0017,トキコ
XMESS_0018,Tokiko… I'm sorry.,XMESS_0018,小舟澪
XMESS_0019,I should have been the first to notice.,XMESS_0019,小舟澪
XMESS_0020,"Even though we're best friends... Even though it's you, Tokiko, who's so important to me...",XMESS_0020,小舟澪
XMESS_0021,Mi... o...,XMESS_0021,トキコ
XMESS_0022,U-Uuuu...,XMESS_0022,トキコ
XMESS_0023,I-I'm the one... who should be sorry! I... Ushio-san...,XMESS_0023,トキコ
XMESS_0024,I did something... that can't be undone...!,XMESS_0024,トキコ
XMESS_0025,U-Uuu... Miooo...!!,XMESS_0025,トキコ
XMESS_0026,I hate this...! Why... why did I...!,XMESS_0026,トキコ
XMESS_0027,Uwaaaaaan!!,XMESS_0027,トキコ
XMESS_0028,"I'm sorry!! *Sniff*, I'm so sorry...!!",XMESS_0028,トキコ
XMESS_0029,I want to go back to normal!,XMESS_0029,トキコ
XMESS_0030,"Like before... I want to be with everyone, with Mio!",XMESS_0030,トキコ
XMESS_0031,Yeah... that's right.,XMESS_0031,小舟澪
XMESS_0032,"Ue, uuu...! Uwaaaaaaaah!! Aaaaaaah...!",XMESS_0032,トキコ
XMESS_0033,Thank goodness... You understood...,XMESS_0033,小舟澪
XMESS_0034,"My, what a display of youth.",XMESS_0034,シデ
XMESS_0035,...!,XMESS_0035,網代慎平
XMESS_0036,You showed me something good. I was quite moved!,XMESS_0036,シデ
XMESS_0037,You guys…,XMESS_0037,小舟澪
XMESS_0038,"Oops, excuse me. Did I interrupt you?",XMESS_0038,シデ
XMESS_0039,"Personally, I'd like to keep watching, but it seems Haine feels differently.",XMESS_0039,シデ
XMESS_0040,A farce like that is just a waste of time to watch.,XMESS_0040,シオリ（ハイネ）
XMESS_0041,"Hey, what about everyone... What did you do to the teachers!?",XMESS_0041,網代慎平
XMESS_0042,"Ah, I took care of them all without exception.",XMESS_0042,シデ
XMESS_0043,...No... way...,XMESS_0043,小舟澪
XMESS_0044,Are you serious...!,XMESS_0044,菱形窓
XMESS_0045,"Even though you had no chance of winning, you were so persistent, weren't you? That was the real waste of time.",XMESS_0045,シデ
XMESS_0046,Guh...!!,XMESS_0046,網代慎平
XMESS_0047,"There wasn't even a moving scene, so you should have just come here from the start.",XMESS_0047,シデ
XMESS_0048,"Now, now, don't get so worked up. You'll be catching up to them soon enough.",XMESS_0048,シデ
XMESS_0049,Shut uuuup!!!,XMESS_0049,トキコ
XMESS_0050,Stop.,XMESS_0050,シオリ（ハイネ）
XMESS_0051,...!?,XMESS_0051,トキコ
XMESS_0052,My body... won't move...!?,XMESS_0052,トキコ
XMESS_0053,Your role is finished. Just be quiet.,XMESS_0053,シオリ（ハイネ）
XMESS_0054,"This is... my body! It's my body, and yet...!",XMESS_0054,トキコ
XMESS_0055,Move! Moveeee!!!,XMESS_0055,トキコ
XMESS_0056,Kuu... uuu!!,XMESS_0056,トキコ
XMESS_0057,"Don't glare at me with such a scary face. You're on our side, right?",XMESS_0057,シデ
XMESS_0058,N-No... I'm...!,XMESS_0058,トキコ
XMESS_0059,Think about it carefully. There's no way you could ever be allies with Shinpei-kun and the others.,XMESS_0059,シデ
XMESS_0060,"You killed Mio-chan's older sister, Ushio-chan. Don't you think it's a bit shameless?",XMESS_0060,シデ
XMESS_0061,"A... u, uu...!",XMESS_0061,トキコ
XMESS_0062,I thought you were a smart girl. But it seems you've broken.,XMESS_0062,シデ
XMESS_0063,That's right. I'll mess with your head later.,XMESS_0063,シオリ（ハイネ）
XMESS_0064,N-No... I don't want that...!,XMESS_0064,トキコ
XMESS_0065,You bastard!!,XMESS_0065,網代慎平
XMESS_0066,"Oh my, you're energetic. Do you still want to fight?",XMESS_0066,シデ
XMESS_0067,My nail gun disappeared! I'm borrowing Mio-chan's!,XMESS_0067,菱形窓
XMESS_0068,Take this!!!,XMESS_0068,菱形窓
XMESS_0069,This is...,XMESS_0069,シデ
XMESS_0070,"A flamethrower!! Burn to ashes, all of you!",XMESS_0070,菱形窓
XMESS_0071,"Don't worry, Tokiko! You're going to be our ally!",XMESS_0071,菱形窓
XMESS_0072,So don't take what that guy says seriously!,XMESS_0072,菱形窓
XMESS_0073,Older brother...,XMESS_0073,トキコ
XMESS_0074,"Such beautiful sibling love. Yes, it's not bad, but...",XMESS_0074,シデ
XMESS_0075,It's a bit too suffocating. Please disappear.,XMESS_0075,シデ
XMESS_0076,Guaaaaaa!!!,XMESS_0076,菱形窓
XMESS_0077,Older brother!!,XMESS_0077,トキコ
