source,target,id,developer_comments
XCHAPTITLE_0002,23. Air Raid Alert,XCHAPTITLE_0002,
XMESS_0000,(Gasp!),XMESS_0000,網代慎平
XMESS_0001,...Enemy... bombers... Split into five groups... heading north up the Kii Channel.,XMESS_0001,ラジオ
XMESS_0002,"—Citizens of Wakayama City, we pray for your safety.",XMESS_0002,ラジオ
XMESS_0003,It's an air raid alert!!!,XMESS_0003,波稲
XMESS_0004,What did you say!?,XMESS_0004,ウシオ
XMESS_0005,"Everyone, gather around me!! I'll protect you with a barrier of hair!",XMESS_0005,ウシオ
XMESS_0006,Ushio-san!!!,XMESS_0006,南方竜之介
XMESS_0007,Stay down! Ryunosuke-kun!!,XMESS_0007,ウシオ
XMESS_0008,(Ushio!! Don't cast a shadow on the ground! Fire is bad!! Minimize your main body!!),XMESS_0008,網代慎平
XMESS_0009,I'm fine!! Shadows don't die in Tokoyo!! This is nothing!!,XMESS_0009,ウシオ
XMESS_0010,Ahahahahahahahahaha!!,XMESS_0010,シデ
XMESS_0011,Nothing can reach me... No matter how much you slugs crawling on the ground struggle.,XMESS_0011,シデ
XMESS_0012,"Ushio-chan... Once I turn you into a charred daruma doll, I think I'll take that eye...",XMESS_0012,シデ（素顔）
XMESS_0013,Hehe... It's so much easier not having to hold back or worry about accidentally killing you...,XMESS_0013,シデ（素顔）
XMESS_0014,Ugh...!! Shide...!!,XMESS_0014,ウシオ
XMESS_0015,(Ushio! Continuing from what we were talking about earlier...),XMESS_0015,網代慎平
XMESS_0016,...!!,XMESS_0016,ウシオ
XMESS_0017,"(If Ushio's eye can't use its power in Tokoyo... That means Shide plans to steal it and use it in the real world, right?)",XMESS_0017,網代慎平
XMESS_0018,(Then that means there's a way to return to the real world!?),XMESS_0018,網代慎平
XMESS_0019,I get it! Shinpei!!,XMESS_0019,ウシオ
XMESS_0020,"We must erase Hiruko... If Ushio hacks her, it should be possible...",XMESS_0020,波稲
XMESS_0021,If Hiruko disappears... Tokoyo will disappear too! Then we should be able to return to the real world!,XMESS_0021,波稲
XMESS_0022,Bring it on!! But how!? Shide is way up in the sky...!!,XMESS_0022,ウシオ
XMESS_0023,Leave it to me... This air raid is Hiruko's memory...,XMESS_0023,波稲
XMESS_0024,Memory?!,XMESS_0024,ウシオ
XMESS_0025,Tokoyo is connected to Hiruko's memories. What happened on this day should be a past she doesn't want to remember...,XMESS_0025,波稲
XMESS_0026,Shide... he forced it...!!,XMESS_0026,ウシオ
XMESS_0027,"Ushio, jump out on my signal. I also have memories of the day of the air raid!",XMESS_0027,波稲
XMESS_0028,"I cannot erase them since I am no match for Hiruko, but I should be able to hold the memories back for a short while.",XMESS_0028,波稲
XMESS_0029,It will only be for a few seconds... But I will create a path... for you to reach Shide!,XMESS_0029,波稲
XMESS_0030,A path?!,XMESS_0030,南方竜之介
XMESS_0031,Do ya trust me?,XMESS_0031,波稲
XMESS_0032,"...I trust you!! If you're my sister's friend, then you're our friend too!",XMESS_0032,南方竜之介
XMESS_0033,Sorry for pointing my gun at you earlier.,XMESS_0033,南方竜之介
XMESS_0034,Ryunosuke…,XMESS_0034,波稲
XMESS_0035,Hey... Shinpei!!,XMESS_0035,南方竜之介
XMESS_0036,(Yeah!!),XMESS_0036,網代慎平
XMESS_0037,Thank you...!!,XMESS_0037,ウシオ
XMESS_0038,"Also, there's something I need to tell you.",XMESS_0038,波稲
XMESS_0039,Shide-sama's armor can return any force directed at it right back at the attacker. Like a yamabiko.,XMESS_0039,波稲
XMESS_0040,Yamabiko…,XMESS_0040,南方竜之介
XMESS_0041,(I see... so that's why...),XMESS_0041,網代慎平
XMESS_0042,If your hacking gets reflected back at you!?,XMESS_0042,ウシオ
XMESS_0043,That would be a fatal wound for you too.,XMESS_0043,波稲
XMESS_0044,No way!,XMESS_0044,南方竜之介
XMESS_0045,Shide-sama will definitely use the yamabiko. Especially now that Ryunosuke's two-second foresight is sealed...,XMESS_0045,波稲
XMESS_0046,(What should we do!? Hacking is the only way to defeat Shide...!),XMESS_0046,網代慎平
XMESS_0047,"(Erase the armor, and kill what's inside. We need ""two moves""! But then Ushio will be killed right after erasing the armor!!)",XMESS_0047,網代慎平
XMESS_0048,"No, I won't die.",XMESS_0048,ウシオ
XMESS_0049,(What!?),XMESS_0049,網代慎平
XMESS_0050,"I have that thing Mio gave me!! No matter what happens, I'll finish it on the second move!!",XMESS_0050,ウシオ
XMESS_0051,(So you have a trump card...),XMESS_0051,網代慎平
XMESS_0052,I'll end everything! Before my hair burns out...!!,XMESS_0052,ウシオ
XMESS_0053,I'm ready whenever!,XMESS_0053,ウシオ
XMESS_0054,...Right!,XMESS_0054,波稲
XMESS_0055,...Now!!,XMESS_0055,波稲
XMESS_0056,Wha...!? Time stopped—,XMESS_0056,シデ（素顔）
