source,target,id,developer_comments
XCHAPTITLE_0002,10. Final Ferry,XCHAPTITLE_0002,
XMESS_0000,"Attention all island residents. Currently, a disaster of unknown cause has occurred, centered around Hitogashima Shrine.",XMESS_0000,島内放送
XMESS_0001,"Those who wish to evacuate to the mainland, please board the temporary ferry departing shortly.",XMESS_0001,島内放送
XMESS_0002,"Shin-chan, the ferry's already here!",XMESS_0002,小舟澪
XMESS_0003,"Yeah, we made it. I hope Sou and the others can make it too, though.",XMESS_0003,網代慎平（影シンペイ）
XMESS_0004,"I think there are other people hiding too, but... I wonder if they can make it here somehow.",XMESS_0004,小舟澪
XMESS_0005,"Like, earlier at the school, it seemed like there was someone else besides us. There was a huge noise coming from the classroom, right?",XMESS_0005,小舟澪
XMESS_0006,"If it was someone evacuating like us, maybe it would have been better if we ran here together.",XMESS_0006,小舟澪
XMESS_0007,"If the power hadn't gone out, we could have gone to check it out, though.",XMESS_0007,網代慎平（影シンペイ）
XMESS_0008,"Considering the possibility of being attacked by Shadows in the pitch dark, I couldn't make any careless moves.",XMESS_0008,網代慎平（影シンペイ）
XMESS_0009,"Yeah, I know...",XMESS_0009,小舟澪
XMESS_0010,"Come on, let's hurry up and board. Maybe Sou and Toki-chan are already inside.",XMESS_0010,網代慎平（影シンペイ）
XMESS_0011,Yeah!,XMESS_0011,小舟澪
XMESS_0012,Huh? It looks like there's no one inside the boat.,XMESS_0012,小舟澪
XMESS_0013,What should we do? Maybe we should go back to the boarding area and wait to see if Tokiko and the others come.,XMESS_0013,小舟澪
XMESS_0014,…,XMESS_0014,網代慎平（影シンペイ）
XMESS_0015,Shin-chan?,XMESS_0015,小舟澪
XMESS_0016,You don't need to do that. Just be a good boy and stay right here.,XMESS_0016,網代慎平（影シンペイ）
XMESS_0017,Huh...,XMESS_0017,小舟澪
XMESS_0018,Because this is where it ends.,XMESS_0018,網代慎平（影シンペイ）
XMESS_0019,What on earth are you talking--,XMESS_0019,小舟澪
XMESS_0020,…!,XMESS_0020,小舟澪
