source,target,id,developer_comments
XCHAPTITLE_0002,3. Welcome Back,XCHAPTITLE_0002,
XCOMMENTVIEW_0019,July 24,XCOMMENTVIEW_0019,
XMESS_0000,(July 24th),XMESS_0000,網代慎平（収録）
XMESS_0001,(The day of this year's summer festival at Hito Shrine...),XMESS_0001,網代慎平（収録）
XMESS_0002,"(This year, the idol Kaori Koyuba-chan is also here, so there's an even bigger crowd than usual.)",XMESS_0002,網代慎平（収録）
XMESS_0003,"(According to Ushio and Mio, her coming to a local event like this is nothing short of a miracle.)",XMESS_0003,網代慎平（収録）
XMESS_0004,(What surprised me even more was that she's originally from this island and was our classmate.),XMESS_0004,網代慎平（収録）
XMESS_0005,"(Ushio remembered her clearly, but I...)",XMESS_0005,網代慎平（収録）
XMESS_0006,"Shinpei, over here, over here! How long does it take you to buy some food!",XMESS_0006,小舟潮
XMESS_0007,There was a huge line for the takoyaki.,XMESS_0007,網代慎平（収録）
XMESS_0008,But I was really surprised. To think that Kaori-chan would become an idol.,XMESS_0008,小舟潮
XMESS_0009,That's true…,XMESS_0009,網代慎平（収録）
XMESS_0010,"But Shinpei, you didn't remember Kaori-chan, did you?",XMESS_0010,小舟潮
XMESS_0011,I-I remember her.,XMESS_0011,網代慎平（収録）
XMESS_0012,(Just barely…),XMESS_0012,網代慎平（収録）
XMESS_0013,"Look, let's focus on the takoyaki. If we don't eat it soon, it'll get cold.",XMESS_0013,網代慎平（収録）
XMESS_0014,Yay!,XMESS_0014,小舟潮
XMESS_0015,"Wait, what is this.",XMESS_0015,小舟潮
XMESS_0016,"Takoyaki, right?",XMESS_0016,網代慎平（収録）
XMESS_0017,"No, I mean, why is there only this much!",XMESS_0017,小舟潮
XMESS_0018,"What do you mean ""only this much""... How much do you plan on eating!",XMESS_0018,網代慎平（収録）
XMESS_0019,Ehh!? But you promised back then!,XMESS_0019,小舟潮
XMESS_0020,Promise?,XMESS_0020,網代慎平（収録）
XMESS_0021,You said you'd buy me 10 or even 100—,XMESS_0021,小舟潮
XMESS_0022,...Huh? When did we make that promise...? I feel like I can almost remember!,XMESS_0022,小舟潮
XMESS_0023,Hmm... ah! That time!,XMESS_0023,網代慎平（収録）
XMESS_0024,"You know, when you got into that narrow gap—",XMESS_0024,網代慎平（収録）
XMESS_0025,...Ah.,XMESS_0025,潮と慎平（慎平収録）
XMESS_0026,I'm back.,XMESS_0026,網代慎平（収録）
XMESS_0027,Welcome back!,XMESS_0027,小舟潮
XMESS_0028,KEY TIPS [<color=#GF_KEY_ROOTCLEAR_USI>route: Ushio Kofune</color>] obtained.,XMESS_0028,（ト書き）
