source,target,id,developer_comments
XCHAPTITLE_0002,7. Two Shadows,XCHAPTITLE_0002,
XMESS_0000,…!?,XMESS_0000,網代慎平
XMESS_0001,W-W-W-What was that sound just now...!?,XMESS_0001,凸村哲
XMESS_0002,"Shh, please keep your voice down!",XMESS_0002,網代慎平
XMESS_0003,T-That sound... it wasn't a dog or a cat. Something much bigger...,XMESS_0003,凸村哲
XMESS_0004,It might be Shadow Mio. And if not...,XMESS_0004,網代慎平
XMESS_0005,"S-Shinpei-kun... wait, y-y-you're saying it might be my fake?",XMESS_0005,凸村哲
XMESS_0006,"Yes, that's what it means.",XMESS_0006,網代慎平
XMESS_0007,"D-D-Damn Shadows... if they show up in front of me, t-t-then... then I'll...!",XMESS_0007,凸村哲
XMESS_0008,Totsumura-san?,XMESS_0008,網代慎平
XMESS_0009,"Then I'll, then I'll... use this gun, use this gun...",XMESS_0009,凸村哲
XMESS_0010,"Totsumura-san, please calm down.",XMESS_0010,網代慎平
XMESS_0011,I-I-I am calm.,XMESS_0011,凸村哲
XMESS_0012,You don't look like――,XMESS_0012,網代慎平
XMESS_0013,"Totsumura-san, here they come...!",XMESS_0013,網代慎平
XMESS_0014,...!?,XMESS_0014,凸村哲
XMESS_0015,"Shin-chan, where are you~? You're hiding around here, right? Come out~.",XMESS_0015,ミオ
XMESS_0016,She's here...!,XMESS_0016,凸村哲
XMESS_0017,"Hey, that fake Mio-chan, she's holding a kitchen knife...!",XMESS_0017,凸村哲
XMESS_0018,"(Shadow Mio... Not just her face and body, even her voice is exactly like Mio's...)",XMESS_0018,網代慎平
XMESS_0019,"(If I mess up here, it'll be just like when I got stabbed in the neck...)",XMESS_0019,網代慎平
XMESS_0020,"(No... I can't be scared! Objective, I have to be objective!)",XMESS_0020,網代慎平
XMESS_0021,N-No... don't come any closer...!,XMESS_0021,凸村哲
XMESS_0022,I said don't come any closer...!,XMESS_0022,凸村哲
XMESS_0023,Totsumura-san... you're too loud!,XMESS_0023,網代慎平
XMESS_0024,Found~ you! So that's where you were!,XMESS_0024,ミオ
XMESS_0025,(Damn it...!),XMESS_0025,網代慎平
XMESS_0026,"I have something I wanna ask you, Shin-chan...",XMESS_0026,ミオ
XMESS_0027,U... Uwaaaahhh!!!!,XMESS_0027,凸村哲
XMESS_0028,"Y-You monster...! How do you like that, huh!?",XMESS_0028,凸村哲
XMESS_0029,T-Totsumura-san...!?,XMESS_0029,網代慎平
XMESS_0030,…,XMESS_0030,ミオ
XMESS_0031,(She fell... she's not moving.),XMESS_0031,網代慎平
XMESS_0032,(Did he... get her?),XMESS_0032,網代慎平
XMESS_0033,Take good care of Mio...,XMESS_0033,小舟潮
XMESS_0034,"(Calm down, that's not Mio...)",XMESS_0034,網代慎平
XMESS_0035,(That's Shadow Mio... She came to kill us...!),XMESS_0035,網代慎平
XMESS_0036,"Jeez~. A surprise attack, that's not fair.",XMESS_0036,ミオ
XMESS_0037,...Eh?,XMESS_0037,網代慎平
XMESS_0038,T-That's impossible...! It definitely hit!,XMESS_0038,凸村哲
XMESS_0039,"Right in the middle of her chest, too!? And yet... this is impossible!!",XMESS_0039,凸村哲
XMESS_0040,"You're so noisy. Well, it's my turn now.",XMESS_0040,ミオ
XMESS_0041,…!,XMESS_0041,網代慎平
XMESS_0042,Shinpei-kun!?,XMESS_0042,凸村哲
XMESS_0043,"Don't dodge, Shin-chan. I almost had you.",XMESS_0043,ミオ
XMESS_0044,(W-What was that movement just now...!? That's not human speed!),XMESS_0044,網代慎平
XMESS_0045,(And she didn't even die after getting shot...),XMESS_0045,網代慎平
XMESS_0046,(Can we really win... fighting against something like this!?),XMESS_0046,網代慎平
XMESS_0047,I-It's no use...!,XMESS_0047,凸村哲
XMESS_0048,"Retreat...! We're making a temporary retreat, Shinpei-kun!",XMESS_0048,凸村哲
XMESS_0049,Totsumura-san…!?,XMESS_0049,網代慎平
XMESS_0050,Ah~a. Tetsu-san ran away all by himself.,XMESS_0050,ミオ
XMESS_0051,"Well, whatever. I made sure to prepare for that too.",XMESS_0051,ミオ
XMESS_0052,Eh...?,XMESS_0052,網代慎平
XMESS_0053,W-What are you...! You look exactly like me!?,XMESS_0053,凸村哲
XMESS_0054,Wait... eh? Are you my fake?,XMESS_0054,凸村哲
XMESS_0055,Waaaaaah!?,XMESS_0055,凸村哲
XMESS_0056,Totsumura-san!!,XMESS_0056,網代慎平
XMESS_0057,(We were being pincered...!),XMESS_0057,網代慎平
