source,target,id,developer_comments
XCHAPTITLE_0002,3. Deja Vu,XCHAPTITLE_0002,
XMESS_0000,Dad! Shin-chan is back!,XMESS_0000,小舟澪
XMESS_0001,I'm home.,XMESS_0001,網代慎平
XMESS_0002,"Wow… Shinpei…
You've grown so much…",XMESS_0002,小舟アラン
XMESS_0003,"Alain, you've gotten a bit thinner...",XMESS_0003,網代慎平
XMESS_0004,We can catch up later... Go see Ushio.,XMESS_0004,小舟アラン
XMESS_0005,Yeah…,XMESS_0005,網代慎平
XMESS_0006,"(It really is the same. On the ferry earlier, and with Mio's bicycle too...)",XMESS_0006,網代慎平
XMESS_0007,(Everyone's moving and talking the same way as in my dream…),XMESS_0007,網代慎平
XMESS_0008,(This isn't just deja vu or a prophetic dream... It's not on that level.),XMESS_0008,網代慎平
XMESS_0009,(I'm reliving July 22nd...),XMESS_0009,網代慎平
XMESS_0010,(all over again...),XMESS_0010,網代慎平
XMESS_0011,(If the exact same things keep repeating like this...),XMESS_0011,網代慎平
XMESS_0012,(Doesn't that mean... that shadow really exists?),XMESS_0012,網代慎平
XMESS_0013,(...Those who see the shadow will die.),XMESS_0013,網代慎平
XMESS_0014,(Was Ushio killed by a shadow!? And Mio too...),XMESS_0014,網代慎平
XMESS_0015,...Shinpei?,XMESS_0015,小舟アラン
XMESS_0016,Huh!? W-What?,XMESS_0016,網代慎平
XMESS_0017,Are you okay? Your face is completely pale...,XMESS_0017,小舟澪
XMESS_0018,I-Is it...?,XMESS_0018,網代慎平
XMESS_0019,Sorry... I'm gonna go get some fresh air...,XMESS_0019,網代慎平
XMESS_0020,(The bicycle Mio fell into the sea with... its brakes were broken...),XMESS_0020,網代慎平
XMESS_0021,"(There was a mark on the brake wire like it had been cut, wasn't there.)",XMESS_0021,網代慎平
XMESS_0022,(What if that was a trap meant to kill someone... meant to kill Mio?),XMESS_0022,網代慎平
XMESS_0023,(Dammit... I don't understand any of this... I can't look at the big picture with this!),XMESS_0023,網代慎平
XMESS_0024,(I feel like I'm gonna throw up...),XMESS_0024,網代慎平
XMESS_0025,...Huh?,XMESS_0025,網代慎平
XMESS_0026,(Did I just hear something coming from the house...?),XMESS_0026,網代慎平
