source,target,id,developer_comments
XCHAPTITLE_0002,2. A Drowning Man Grasps at a Straw,XCHAPTITLE_0002,
XMESS_0000,Shinpei!,XMESS_0000,ウシオ
XMESS_0001,"Ushio, what about Haine?",XMESS_0001,網代慎平
XMESS_0002,"We're good, she's not chasing us.",XMESS_0002,ウシオ
XMESS_0003,Thank goodness.,XMESS_0003,網代慎平
XMESS_0004,(Ryunosuke-san... His injuries look worse than I thought.),XMESS_0004,網代慎平
XMESS_0005,"(It's a good thing Haine isn't chasing us, but...)",XMESS_0005,網代慎平
XMESS_0006,"Hang in there, Ryunosuke. Once we're down the mountain, we'll have Dr. Hishigata look at you right away.",XMESS_0006,南方ひづる（過去）
XMESS_0007,*Wheeze... wheeze*... That... girl...,XMESS_0007,南方竜之介
XMESS_0008,She's not chasing us right now. You can relax.,XMESS_0008,南方ひづる（過去）
XMESS_0009,I see...,XMESS_0009,南方竜之介
XMESS_0010,Haine... Why did this happen...?,XMESS_0010,南方ひづる（過去）
XMESS_0011,"Ushio, how's Haine's presence?",XMESS_0011,網代慎平
XMESS_0012,"I don't sense anything. Hopefully we can just get away like this, but—",XMESS_0012,ウシオ
XMESS_0013,Ugh!!,XMESS_0013,南方竜之介
XMESS_0014,Ryunosuke?!,XMESS_0014,南方ひづる（過去）
XMESS_0015,Ugh... S-Sorry... Onee-chan. I can't put any strength... into my legs...,XMESS_0015,南方竜之介
XMESS_0016,You don't need to apologize.,XMESS_0016,南方ひづる（過去）
XMESS_0017,Try to make it to the shade of that tree over there. Let's treat your wounds first.,XMESS_0017,南方ひづる（過去）
XMESS_0018,Y-Yeah...,XMESS_0018,南方竜之介
XMESS_0019,Phew...,XMESS_0019,南方竜之介
XMESS_0020,(Ryunosuke-san seems to have calmed down a bit after lying down. He must have been pushing himself hard to walk this far.),XMESS_0020,網代慎平
XMESS_0021,"(Even with first aid, it might be difficult for him to get down the mountain on his own.)",XMESS_0021,網代慎平
XMESS_0022,"I've stopped the bleeding for now, but...",XMESS_0022,南方ひづる（過去）
XMESS_0023,"Thanks, Onee-chan... I feel a lot better now.",XMESS_0023,南方竜之介
XMESS_0024,There's no need to lie. False information will only cloud our judgment.,XMESS_0024,南方ひづる（過去）
XMESS_0025,"You're strict even at a time like this, huh.",XMESS_0025,南方竜之介
XMESS_0026,But what in the world happened? These wounds look like you were attacked by wild dogs...,XMESS_0026,南方ひづる（過去）
XMESS_0027,Haha... wild dogs might have been cuter.,XMESS_0027,南方竜之介
XMESS_0028,What do you mean?,XMESS_0028,南方ひづる（過去）
XMESS_0029,That girl in the kimono from earlier suddenly bit me...,XMESS_0029,南方竜之介
XMESS_0030,That's impossible!,XMESS_0030,南方ひづる（過去）
XMESS_0031,"Your wounds, the flesh is gouged out... It's hard to believe this was done by a human...",XMESS_0031,南方ひづる（過去）
XMESS_0032,"I know it's hard to believe, but it's the truth.",XMESS_0032,南方竜之介
XMESS_0033,Haine... why would she...,XMESS_0033,南方ひづる（過去）
XMESS_0034,Onee-chan...,XMESS_0034,南方竜之介
XMESS_0035,...What?,XMESS_0035,南方ひづる（過去）
