source,target,id,developer_comments
XRETURNTODEATH_0035,7th Loop,XRETURNTODEATH_0035,
XCHAPTITLE_0038,63. First Steps Are Crucial (1),XCHAPTITLE_0038,
XCOMMENTVIEW_0051,Shinpei Ajiro,XCOMMENTVIEW_0051,
XMESS_0000,"…This should be fine. At least we're a good distance from Koba Mart. I can't say it's safe, but that's true anywhere on this island.",XMESS_0000,南方ひづる
XMESS_0001,"Shinpei, hurry up and show us your memories! Why did we lose!?",XMESS_0001,根津銀次郎
XMESS_0002,"Ajiro-kun, um... what are you talking about...? What do you mean that store is dangerous...!?",XMESS_0002,小弓場かおり
XMESS_0003,That's...,XMESS_0003,網代慎平
XMESS_0004,"(What should I do? I had her follow me this far, but how much should I explain...)",XMESS_0004,網代慎平
XMESS_0005,(I really don't want to involve Koyuba-san.),XMESS_0005,網代慎平
XMESS_0006,(But... it seems Shide and the others know about Koyuba-san.),XMESS_0006,網代慎平
XMESS_0007,"(Knowing that, keeping Koyuba-san in the dark might be even more dangerous...)",XMESS_0007,網代慎平
XMESS_0008,"(But even so, what should I do...)",XMESS_0008,網代慎平
XMESS_0009,(What should I do...? What should I do!?),XMESS_0009,網代慎平
XMESS_0010,"Shinpei, hurry up!!",XMESS_0010,ウシオ
XMESS_0011,Hup!,XMESS_0011,ウシオ
XMESS_0012,Eh!? A person... wh-where did she come from...!?,XMESS_0012,小弓場かおり
XMESS_0013,Ushio…,XMESS_0013,網代慎平
XMESS_0014,Ushio? Could it be... that hair... Ushio Kofune-san!?,XMESS_0014,小弓場かおり
XMESS_0015,"Eh, wait, didn't she pass away!? Wh-What is going on...?",XMESS_0015,小弓場かおり
XMESS_0016,"It's been a while, Kaori-chan! I know, you know? You're doing great as an idol now!",XMESS_0016,ウシオ
XMESS_0017,Th... Thank you... very much...,XMESS_0017,小弓場かおり
XMESS_0018,An idol?,XMESS_0018,網代慎平
XMESS_0019,"Eh, you didn't know? Kaori-chan is super famous right now!",XMESS_0019,ウシオ
XMESS_0020,I-Is that so?,XMESS_0020,網代慎平
XMESS_0021,"Sorry, I don't really watch TV or anything...",XMESS_0021,網代慎平
XMESS_0022,"N-No, more importantly...! Hey, Ajiro-kun, what's going on!? This isn't... a dream, right!?",XMESS_0022,小弓場かおり
XMESS_0023,"Ah, sorry for surprising you...",XMESS_0023,ウシオ
XMESS_0024,"Shinpei, should I try showing Kaori-chan my memories too?",XMESS_0024,ウシオ
XMESS_0025,But I can't just drag Koyuba-san into this...,XMESS_0025,網代慎平
XMESS_0026,"But it seems like Shide knew about Kaori-chan, you know?",XMESS_0026,ウシオ
XMESS_0027,Y-Yeah...,XMESS_0027,網代慎平
XMESS_0028,"(At that time, Shide...)",XMESS_0028,網代慎平
XMESS_0029,"(He said, ""I've been seen by the person I least wanted to be seen by""...)",XMESS_0029,網代慎平
XMESS_0030,(What on earth did that mean?),XMESS_0030,網代慎平
XMESS_0031,"What are you brooding over, Shinpei Ajiro.",XMESS_0031,南方ひづる
XMESS_0032,I want to share those memories as soon as possible. They're making their move while we're standing here.,XMESS_0032,南方ひづる
XMESS_0033,"Ushio! Show the memories to just us first. If we stay like this, we might fall behind.",XMESS_0033,根津銀次郎
XMESS_0034,"U-Um, Ajiro-kun!",XMESS_0034,小弓場かおり
XMESS_0035,"Should I... see those memories, or whatever? If that's better... I'm fine with it.",XMESS_0035,小弓場かおり
XMESS_0036,Eh...,XMESS_0036,網代慎平
XMESS_0037,"I don't really understand, but... something terrible is happening, right? I can tell just by looking at everyone.",XMESS_0037,小弓場かおり
XMESS_0038,But... are you sure? I think you'll end up seeing some pretty painful scenes.,XMESS_0038,網代慎平
XMESS_0039,"P-Probably, I'll be fine... If there's even a chance I can be of help, I want you to show me.",XMESS_0039,小弓場かおり
XMESS_0040,"See, Kaori-chan gets it!",XMESS_0040,ウシオ
XMESS_0041,"You're right... Thank you, Koyuba-san. Ushio, do it.",XMESS_0041,網代慎平
XMESS_0042,"Alright! Then grab my hand! Hizuru-san, Nezu-san too.",XMESS_0042,ウシオ
XMESS_0043,Yeah.,XMESS_0043,南方ひづる
XMESS_0044,Hmph.,XMESS_0044,根津銀次郎
XMESS_0045,…,XMESS_0045,小弓場かおり
XMESS_0046,…,XMESS_0046,根津銀次郎
XMESS_0047,...!!,XMESS_0047,南方ひづる
XMESS_0048,...!!,XMESS_0048,南方ひづる
XMESS_0049,Damn it!! Haine is looping too!? What a mess...!!,XMESS_0049,根津銀次郎
XMESS_0050,Just as I thought...,XMESS_0050,南方ひづる
XMESS_0051,"Sensei, is something wrong?",XMESS_0051,網代慎平
XMESS_0052,"No, it can wait. For now, tend to her.",XMESS_0052,南方ひづる
XMESS_0053,Th-That just now was... ugh...!,XMESS_0053,小弓場かおり
XMESS_0054,Koyuba-san!,XMESS_0054,網代慎平
XMESS_0055,I-I'm fine...! Everything I just saw... was it all real!?,XMESS_0055,小弓場かおり
XMESS_0056,"It's the truth. More importantly, Shide said something concerning.",XMESS_0056,南方ひづる
XMESS_0057,"The part about being ""seen by the person I least wanted to be seen by""?",XMESS_0057,網代慎平
XMESS_0058,Do you have any idea what that could mean?,XMESS_0058,南方ひづる
XMESS_0059,"No, nothing... My agency got a request from the Chamber of Commerce and I just came to help out with the festival...",XMESS_0059,小弓場かおり
XMESS_0060,"But at that festival, something like that... ugh!",XMESS_0060,小弓場かおり
XMESS_0061,"I don't know the exact intent behind what he said, but... It's definitely dangerous for Koyuba-san to stay on the island until the festival under these circumstances.",XMESS_0061,網代慎平
XMESS_0062,Koyuba-san should leave the island right away.,XMESS_0062,網代慎平
XMESS_0063,"No, that would actually be more dangerous.",XMESS_0063,南方ひづる
XMESS_0064,Eh…?,XMESS_0064,小弓場かおり
XMESS_0065,"This island is already overflowing with Shadows. They might overlook someone who is truly unrelated, but...",XMESS_0065,南方ひづる
XMESS_0066,There's a high possibility that Kaori Koyuba is already involved in this incident in some way.,XMESS_0066,南方ひづる
XMESS_0067,Ajiro-kun...,XMESS_0067,小弓場かおり
XMESS_0068,…,XMESS_0068,網代慎平
XMESS_0069,"I'll be fine, you know? I-I'm scared, but... I'll do my best.",XMESS_0069,小弓場かおり
XMESS_0070,"Hey, Shinpei! Let's have her help us! We need more allies to defeat Haine, right!?",XMESS_0070,ウシオ
XMESS_0071,But... Dragging Koyuba-san into this any further is...,XMESS_0071,網代慎平
XMESS_0072,"We already showed her my memories, so I think she's involved enough, don't you?",XMESS_0072,ウシオ
XMESS_0073,"I guess that's true, but...",XMESS_0073,網代慎平
XMESS_0074,"*Sigh*... alright. We'll have you join us, but remember that we're the ones protecting you, okay?",XMESS_0074,網代慎平
XMESS_0075,Y-Yeah!,XMESS_0075,小弓場かおり
XMESS_0076,"However, regarding the memories you just saw, be careful with your words and actions so the Shadows don't find out.",XMESS_0076,網代慎平
XMESS_0077,They shouldn't have recognized Koyuba-san as one of our allies yet.,XMESS_0077,網代慎平
XMESS_0078,G-Got it...!,XMESS_0078,小弓場かおり
XMESS_0079,Shinpei! Should we gather other allies besides Kaori-chan and show them my memories too?,XMESS_0079,ウシオ
XMESS_0080,"Yes, since the enemy is also looping, we don't want to fall behind right from the start.",XMESS_0080,南方ひづる
XMESS_0081,It would be best to let all the gathered allies relive Ushio's memories and simulate a loop.,XMESS_0081,南方ひづる
XMESS_0082,"Knowing them, they'll probably sniff out our location right away. We have to prepare to intercept them.",XMESS_0082,根津銀次郎
XMESS_0083,"You're right. In that case, how about we intercept them at the school?",XMESS_0083,網代慎平
XMESS_0084,I agree. A wide campus with narrow hallways... and plenty of blind spots.,XMESS_0084,南方ひづる
XMESS_0085,"We don't know how much fighting force the enemy will mobilize, but it's safe to say it's a perfect place to intercept them.",XMESS_0085,南方ひづる
XMESS_0086,"Then it's decided!! Everyone, let's get ready!!",XMESS_0086,ウシオ
XMESS_0087,"Um, what about me...?",XMESS_0087,小弓場かおり
