source,target,id,developer_comments
XCHAPTITLE_0036,1. Ryunosuke Nagumo Returns to Hitogashima Island,XCHAPTITLE_0036,
XCOMMENTVIEW_0049,July 22,XCOMMENTVIEW_0049,
XCOMMENTVIEW_0050,Hizuru Minakata,XCOMMENTVIEW_0050,
XMESS_0000,Phew...,XMESS_0000,南方ひづる
XMESS_0001,(This is bad. This time it's really bad...),XMESS_0001,南方ひづる
XMESS_0002,"(My pen has stopped before, but it's nothing compared to this.)",XMESS_0002,南方ひづる
XMESS_0003,"(No matter how much I think, my thoughts just go in circles. It's a massive slump...)",XMESS_0003,南方ひづる
XMESS_0004,(I don't even know where I should start anymore.),XMESS_0004,南方ひづる
XMESS_0005,"(I decided to return home for the first time in years, grasping at straws... But is there anything to be gained from that small island at this point?)",XMESS_0005,南方ひづる
XMESS_0006,"(If anything, changing my environment might just mess up my thoughts even more!?)",XMESS_0006,南方ひづる
XMESS_0007,"(In the first place, returning home just because I'm stuck is far too simplistic!!)",XMESS_0007,南方ひづる
XMESS_0008,(This is no good! I'm ashamed of myself for letting my thinking become so rigid!!),XMESS_0008,南方ひづる
XMESS_0009,(Maybe I should turn back--),XMESS_0009,南方ひづる
XMESS_0010,"(No, I've already contacted Ryunosuke. If I say I'm not going now, he'll just make a huge fuss asking why.)",XMESS_0010,南方ひづる
XMESS_0011,(...Just imagining it is an extremely troublesome situation.),XMESS_0011,南方ひづる
XMESS_0012,(Good grief. I'd like to yell at my past self from a few days ago for making such an easy decision.),XMESS_0012,南方ひづる
XMESS_0013,"(Well, whatever. If I consider it as research for my next work, it won't be a waste.)",XMESS_0013,南方ひづる
XMESS_0014,"(No, I can't let it be a waste. Getting out of this slump is an urgent matter.)",XMESS_0014,南方ひづる
XMESS_0015,(I will definitely grasp an idea for my next work on this trip home. Something that will completely blow away the fact that I made such an easy decision...),XMESS_0015,南方ひづる
XMESS_0016,We will soon be arriving in Hitogashima.,XMESS_0016,船内アナウンス（船長）
XMESS_0017,(We're here already? That was fast.),XMESS_0017,南方ひづる
XMESS_0018,"(I don't have any deep emotions about returning, but it's not a bad sight no matter how many times I see it...)",XMESS_0018,南方ひづる
XMESS_0019,Thank you for sailing with us. Please watch your step as you disembark.,XMESS_0019,船内アナウンス（船長）
XMESS_0020,Ugh... This suitcase is heavy...,XMESS_0020,南方ひづる
XMESS_0021,"That Ryunosuke... As soon as he found out I was coming back, he demanded a massive amount of souvenirs...",XMESS_0021,南方ひづる
XMESS_0022,He should try putting himself in the shoes of the one carrying them. Good grief...,XMESS_0022,南方ひづる
XMESS_0023,…,XMESS_0023,網代慎平（収録）
XMESS_0024,Hm?,XMESS_0024,南方ひづる
XMESS_0025,(That boy from earlier. He's just standing there blankly...),XMESS_0025,南方ひづる
XMESS_0026,…,XMESS_0026,網代慎平（収録）
XMESS_0027,(He's dumbfounded? Is there something in his line of sight that's captivating him that much?),XMESS_0027,南方ひづる
XMESS_0028,"(At the very least, all I can see is the boringly peaceful scenery of the island.)",XMESS_0028,南方ひづる
XMESS_0029,"(He really is a strange boy. First earlier, and now--)",XMESS_0029,南方ひづる
XMESS_0030,Ushio!!,XMESS_0030,網代慎平（収録）
