source,target,id,developer_comments
XCHAPTITLE_0002,3. Where is the Detective?,XCHAPTITLE_0002,
XMESS_0000,...I don't see anyone who looks like a detective.,XMESS_0000,小舟澪
XMESS_0001,"Um, Totsumura-san. Weren't the backup detectives from the mainland supposed to come on that ferry?",XMESS_0001,網代慎平
XMESS_0002,That's what was supposed to happen.,XMESS_0002,凸村哲
XMESS_0003,"Maybe... Since they couldn't find Tetsu-san, they might have gone to town first.",XMESS_0003,小舟澪
XMESS_0004,"We came to the port first, but without Totsumura-san here, we wouldn't know who the detectives are...",XMESS_0004,網代慎平
XMESS_0005,Yeah... I had no idea.,XMESS_0005,小舟澪
XMESS_0006,I-I know it was my fault for being late.,XMESS_0006,凸村哲
XMESS_0007,But it couldn't be helped. I had an errand that required me to go back to the station once...,XMESS_0007,凸村哲
XMESS_0008,"Well, what's done is done. What we need to think about now is where the backup detectives went.",XMESS_0008,凸村哲
XMESS_0009,Can't you contact them somehow?,XMESS_0009,小舟澪
XMESS_0010,They're not answering their cell phones. We'd better go look for them ourselves.,XMESS_0010,凸村哲
XMESS_0011,Then... Let's head back to town for now.,XMESS_0011,網代慎平
XMESS_0012,"No one who looks like a detective. I thought they might be asking around, but...",XMESS_0012,小舟澪
XMESS_0013,"I asked the people in the shopping district, but no one has seen anyone like that.",XMESS_0013,網代慎平
XMESS_0014,In that case... the remaining possibility is where Totsumura-san went to check――,XMESS_0014,網代慎平
XMESS_0015,"He~y, Shinpei-kun, Mio-chan! So this is where you were!",XMESS_0015,凸村哲
XMESS_0016,"Ah, Tetsu-san. How was the station? Were the detectives there?",XMESS_0016,小舟澪
XMESS_0017,"No, they weren't. There was no sign of anyone visiting either.",XMESS_0017,凸村哲
XMESS_0018,So the theory that they passed by Totsumura-san and went to the station is gone. Then where in the world...,XMESS_0018,網代慎平
XMESS_0019,Mio.,XMESS_0019,菱形朱鷺子
XMESS_0020,"Ah, Tokiko.",XMESS_0020,小舟澪
XMESS_0021,What an unusual combination. Did something happen?,XMESS_0021,菱形朱鷺子
XMESS_0022,"Ah, yeah… um…",XMESS_0022,小舟澪
XMESS_0023,(I understand how Mio feels.),XMESS_0023,網代慎平
XMESS_0024,(It's hard to put into words right away how to explain everything up to this point...),XMESS_0024,網代慎平
XMESS_0025,"Hey, Shin-chan... Shouldn't we probably tell Tokiko too?",XMESS_0025,小舟澪
XMESS_0026,It might be dangerous if she doesn't know anything...,XMESS_0026,小舟澪
XMESS_0027,...Maybe so.,XMESS_0027,網代慎平
XMESS_0028,"Um, if it's something you can't tell me, you don't have to force yourselves to...",XMESS_0028,菱形朱鷺子
XMESS_0029,"No, it's not like that. It's just a bit of an unbelievable story...",XMESS_0029,網代慎平
XMESS_0030,Plus... even we don't really understand the details...,XMESS_0030,網代慎平
XMESS_0031,…,XMESS_0031,菱形朱鷺子
XMESS_0032,"If you're okay with that, I'll try explaining...",XMESS_0032,網代慎平
XMESS_0033,"Yes, please.",XMESS_0033,菱形朱鷺子
XMESS_0034,"That story just now... I can believe it, right?",XMESS_0034,菱形朱鷺子
XMESS_0035,"Yeah... It might be hard to believe, but...",XMESS_0035,網代慎平
XMESS_0036,"I still don't really feel it myself, but... But...",XMESS_0036,小舟澪
XMESS_0037,Mio…,XMESS_0037,菱形朱鷺子
XMESS_0038,Also... those Shadow things... I don't think there's just one or two of them.,XMESS_0038,網代慎平
XMESS_0039,"Hah!? I haven't heard anything about that, Shinpei-kun!",XMESS_0039,凸村哲
XMESS_0040,"You said it yourself, didn't you, Totsumura-san? That the Shadow Sickness has been passed down on this island since a long time ago.",XMESS_0040,網代慎平
XMESS_0041,"If that's the case, there's a possibility that there are other Shadows...",XMESS_0041,網代慎平
XMESS_0042,"(In fact, Shiori-chan has already been turned into a Shadow...)",XMESS_0042,網代慎平
XMESS_0043,"(Right before I died... I saw the real Totsumura-san get killed by Shadow Mio, and then a Shadow Totsumura-san was born.)",XMESS_0043,網代慎平
XMESS_0044,(If the other Shadows are also killing people and increasing their numbers like that...),XMESS_0044,網代慎平
XMESS_0045,(And if they've been doing it for a long time...),XMESS_0045,網代慎平
XMESS_0046,"That's ridiculous...! If the Shadows treat the hero of justice as their enemy, I'll be targeted left and right!?",XMESS_0046,凸村哲
XMESS_0047,"A-Anyway, we have to find the backup detectives!",XMESS_0047,凸村哲
XMESS_0048,"...No, we need even more backup now!! I'm going back to the station to contact them!!",XMESS_0048,凸村哲
XMESS_0049,"Mio, let's go!",XMESS_0049,網代慎平
XMESS_0050,Y-yeah!,XMESS_0050,小舟澪
XMESS_0051,"Tokiko, be careful!",XMESS_0051,小舟澪
XMESS_0052,"Yeah, you too, Mio...",XMESS_0052,菱形朱鷺子
XMESS_0053,…,XMESS_0053,菱形朱鷺子
