source,target,id,developer_comments
XCHAPTITLE_0036,1. Reunion with Kaori,XCHAPTITLE_0036,
XCOMMENTVIEW_0049,July 22,XCOMMENTVIEW_0049,
XMESS_0000,I'm sorry. For leaving for Tokyo all on my own...,XMESS_0000,網代慎平（収録）
XMESS_0001,I'm the one... who should be sorry. For not going to see you off...,XMESS_0001,小舟潮
XMESS_0002,Wh-Why am I crying so much...? I didn't intend to...,XMESS_0002,小舟潮
XMESS_0003,"It's because of a dream I had recently...! A dream where I wouldn't be able to see you ever again, Shinpei.",XMESS_0003,小舟潮
XMESS_0004,That was a weird dream...,XMESS_0004,小舟潮
XMESS_0005,Huh…?,XMESS_0005,網代慎平（収録）
XMESS_0006,(I feel like I had the same dream... But could something like that really happen?),XMESS_0006,網代慎平（収録）
XMESS_0007,That's enough of that.,XMESS_0007,小舟澪
XMESS_0008,…!?,XMESS_0008,小舟潮
XMESS_0009,"Sis, weren't you going to hit Shin-chan?",XMESS_0009,小舟澪
XMESS_0010,Th-That's because...!!,XMESS_0010,小舟潮
XMESS_0011,...Because he came back obediently. I'll let him off the hook just this once.,XMESS_0011,小舟潮
XMESS_0012,…,XMESS_0012,小舟澪
XMESS_0013,"Is it really just this once? You're actually happy to see Shin-chan, aren't you?",XMESS_0013,小舟澪
XMESS_0014,Wh... What are you talking about!? Don't say weird things.,XMESS_0014,小舟潮
XMESS_0015,"Ah~, I suddenly got hungry. I'm heading back first!",XMESS_0015,小舟潮
XMESS_0016,"--Hey, wait!",XMESS_0016,網代慎平（収録）
XMESS_0017,"Hah, she's not honest at all...",XMESS_0017,小舟澪
XMESS_0018,Should we head back too?,XMESS_0018,網代慎平（収録）
XMESS_0019,Yeah...,XMESS_0019,小舟澪
XMESS_0020,"By the way, Shin-chan, you sound like a real Tokyo boy!",XMESS_0020,小舟澪
XMESS_0021,"Huh, me?",XMESS_0021,網代慎平（収録）
XMESS_0022,"You've been totally influenced by over there, huh.",XMESS_0022,小舟澪
XMESS_0023,"Influenced... I didn't mean to be, though.",XMESS_0023,網代慎平（収録）
XMESS_0024,"Oh~, Shinpei-kun. You're back, huh.",XMESS_0024,商工会の人
XMESS_0025,"Ah, hello.",XMESS_0025,網代慎平（収録）
XMESS_0026,(He's from the island's Chamber of Commerce. The girl with him... who is she?),XMESS_0026,網代慎平（収録）
XMESS_0027,(She doesn't seem to be an island resident. Is she a tourist?),XMESS_0027,網代慎平（収録）
XMESS_0028,"It's been a while for you too, Mio-chan, hasn't it.",XMESS_0028,商工会の人
XMESS_0029,"Yes, that's right.",XMESS_0029,小舟澪
XMESS_0030,"Shinpei-kun, how long will you be here? If you'd like, show your face at the Chamber of Commerce.",XMESS_0030,商工会の人
XMESS_0031,"Right, if I have time...",XMESS_0031,網代慎平（収録）
XMESS_0032,"Um…
Could it be… Ajiro-kun?",XMESS_0032,小弓場かおり
XMESS_0033,Huh…?,XMESS_0033,網代慎平（収録）
XMESS_0034,Who... is this person?,XMESS_0034,小舟澪
XMESS_0035,"What's this, Shinpei-kun, were you acquainted with her?",XMESS_0035,商工会の人
XMESS_0036,"You're quite something, Shinpei-kun. To be acquainted with an active idol.",XMESS_0036,商工会の人
XMESS_0037,An idol!?,XMESS_0037,小舟澪
XMESS_0038,"Ah, no, that's not it! We're not acquaintances or anything!",XMESS_0038,小弓場かおり
XMESS_0039,"Ajiro-kun, um... do you not remember? We were classmates in elementary school...",XMESS_0039,小弓場かおり
XMESS_0040,Huh…?,XMESS_0040,網代慎平（収録）
XMESS_0041,(We were classmates in elementary school...),XMESS_0041,網代慎平（収録）
XMESS_0042,"U-Um, being stared at like that is... kind of embarrassing...",XMESS_0042,小弓場かおり
XMESS_0043,"(This girl's atmosphere, I've seen it somewhere...)",XMESS_0043,網代慎平（収録）
XMESS_0044,"You really don't remember, do you. We only talked a little bit in the library, after all.",XMESS_0044,小弓場かおり
XMESS_0045,(In the library...),XMESS_0045,網代慎平（収録）
XMESS_0046,Ahh!? Could it be... Koyuba-san!?,XMESS_0046,網代慎平（収録）
XMESS_0047,"Oh good, you remembered. Yes, I'm Kaori Koyuba.",XMESS_0047,小弓場かおり
XMESS_0048,"I transferred schools during elementary school, so... I thought you would have forgotten about me by now.",XMESS_0048,小弓場かおり
XMESS_0049,So you were classmates back in elementary school. Impressive that you both remembered each other.,XMESS_0049,商工会の人
XMESS_0050,Y-Yeah. Well...,XMESS_0050,網代慎平（収録）
XMESS_0051,"(Barely, though...)",XMESS_0051,網代慎平（収録）
XMESS_0052,"Yeah, this must be fate too! Shinpei-kun, and Mio-chan, won't you lend us your wisdom as well?",XMESS_0052,商工会の人
XMESS_0053,Huh?,XMESS_0053,網代慎平（収録）
XMESS_0054,Wisdom?,XMESS_0054,小舟澪
XMESS_0055,"Koyuba-san, you think that's a good idea too, right?",XMESS_0055,商工会の人
XMESS_0056,"Eh? Ah, y-yes! It would be a huge help if you could lend us your strength!",XMESS_0056,小弓場かおり
XMESS_0057,U-Um.,XMESS_0057,小舟澪
XMESS_0058,I have no idea what you're talking about...,XMESS_0058,網代慎平（収録）
XMESS_0059,"The town hall people will explain the details. Come on, Mio-chan, Shinpei-kun, let's go.",XMESS_0059,商工会の人
XMESS_0060,"Hey, Shin-chan. What on earth is about to start?",XMESS_0060,小舟澪
XMESS_0061,That's what I want to know...,XMESS_0061,網代慎平（収録）
