source,target,id,developer_comments
XCHAPTITLE_0002,61. 14 Years Ago (2),XCHAPTITLE_0002,
XMESS_0000,(…This bad feeling... It's just getting stronger and stronger...!),XMESS_0000,網代慎平
XMESS_0001,(A starving Haine... Ryunosuke-san entering the mountain... If those two were to meet!),XMESS_0001,網代慎平
XMESS_0002,(I have to... I have to warn them quickly!!),XMESS_0002,網代慎平
XMESS_0003,…,XMESS_0003,南方ひづる（過去）
XMESS_0004,"Shinpei, there she is!!",XMESS_0004,ウシオ
XMESS_0005,"Alright...! I don't know if my voice will reach her, but... it's worth a shot!",XMESS_0005,網代慎平
XMESS_0006,Nagumo-sensei!!!!,XMESS_0006,網代慎平
XMESS_0007,...Is someone there!?,XMESS_0007,南方ひづる（過去）
XMESS_0008,!!,XMESS_0008,網代慎平
XMESS_0009,S-She heard... my voice!?,XMESS_0009,網代慎平
XMESS_0010,Nagumo-sensei...? Must be hearing things...,XMESS_0010,南方ひづる（過去）
XMESS_0011,It took too long to shake off that hunter... I'm late. I have to apologize to Haine...,XMESS_0011,南方ひづる（過去）
XMESS_0012,!!!!,XMESS_0012,網代慎平
XMESS_0013,...What? That light just now...,XMESS_0013,南方ひづる（過去）
XMESS_0014,"*Pant*, *pant*...",XMESS_0014,ハイネ
XMESS_0015,(I-It's no good...! It really is... today...!),XMESS_0015,網代慎平
XMESS_0016,Eek...! R-Ryunosuke-san is... being eaten...!!,XMESS_0016,ウシオ
XMESS_0017,…,XMESS_0017,南方竜之介
XMESS_0018,...Ryunosuke.,XMESS_0018,南方ひづる（過去）
XMESS_0019,…!,XMESS_0019,ハイネ
XMESS_0020,...Why...? Haine... did you do this...?,XMESS_0020,南方ひづる（過去）
XMESS_0021,…Hizuru…,XMESS_0021,ハイネ
XMESS_0022,...No...,XMESS_0022,ハイネ
XMESS_0023,It wasn't me... It wasn't me...,XMESS_0023,リュウノスケ（ハイネ）
XMESS_0024,(Haine turned into Ryunosuke-san...!? That light from earlier... she scanned him!),XMESS_0024,網代慎平
XMESS_0025,Uwaaaaaaaaaah—,XMESS_0025,リュウノスケ（ハイネ）
XMESS_0026,Aaaaaaaaah!!!!,XMESS_0026,ハイネ
XMESS_0027,(Haine's right eye!!),XMESS_0027,網代慎平
XMESS_0028,!!!,XMESS_0028,南方ひづる（過去）
XMESS_0029,Ah…,XMESS_0029,南方ひづる（過去）
XMESS_0030,Wh-What happened...!?,XMESS_0030,網代慎平
XMESS_0031,It looked like the light that came out of Haine went into Hizuru-san's hand... what was that!?,XMESS_0031,ウシオ
XMESS_0032,(Did that ball of light destroy Haine from the inside...? Is it okay that it went into Sensei's body...!?),XMESS_0032,網代慎平
XMESS_0033,(…That's not all. What about her right eye...?),XMESS_0033,網代慎平
XMESS_0034,(The right eye that popped out of <color=#GF_TIPS_020>Haine</color> ran off somewhere like a living creature...),XMESS_0034,網代慎平
XMESS_0035,That just now... could it be...,XMESS_0035,ウシオ
XMESS_0036,...It hurts... it hurts... it hurts...! It hurrrrrts!!,XMESS_0036,ハイネ
XMESS_0037,(Haine... disappeared somewhere...!),XMESS_0037,網代慎平
XMESS_0038,Ryunosuke…,XMESS_0038,南方ひづる（過去）
XMESS_0039,Ryunosuke! Ryunosuke!! Open your eyes... Ryunosuke!!!!,XMESS_0039,南方ひづる（過去）
XMESS_0040,He's bleeding so much... he has no pulse or breath...!! I have to... call someone...!!,XMESS_0040,南方ひづる（過去）
XMESS_0041,Ah.,XMESS_0041,野良の影（影Ａ）
XMESS_0042,!!!,XMESS_0042,網代慎平
XMESS_0043,Eh!!?,XMESS_0043,南方ひづる（過去）
XMESS_0044,Strays...!! There are two of them!,XMESS_0044,ウシオ
XMESS_0045,Tekyara…,XMESS_0045,野良の影（影Ｂ）
XMESS_0046,Here. Go on.,XMESS_0046,野良の影（影Ｂ）
XMESS_0047,Hizuru-san... watch out! They'll get you!,XMESS_0047,ウシオ
XMESS_0048,(There's a knife stuck in the Shadow!),XMESS_0048,網代慎平
XMESS_0049,It's Nezu-san!,XMESS_0049,ウシオ
XMESS_0050,Guh... What the hell is this...!? What on earth...!!?,XMESS_0050,根津銀次郎（１４年前）
XMESS_0051,It's dangerous! Don't come closer!!,XMESS_0051,南方ひづる（過去）
XMESS_0052,Ngh!?,XMESS_0052,根津銀次郎（１４年前）
XMESS_0053,...Wh... at...,XMESS_0053,ネヅ
XMESS_0054,...M... M-Me!? N-N-No way...,XMESS_0054,根津銀次郎（１４年前）
XMESS_0055,…,XMESS_0055,ネヅ
XMESS_0056,Guh...!! M-M-My eyes...!!,XMESS_0056,根津銀次郎（１４年前）
XMESS_0057,This is bad!! Nezu-san—,XMESS_0057,網代慎平
XMESS_0058,...Sis...?,XMESS_0058,南方ひづる（過去）（リュウノスケ）
XMESS_0059,"Ngh, hey, get out of the way! They'll get you!",XMESS_0059,根津銀次郎（１４年前）
XMESS_0060,Hold on to me... I'm going to jump...,XMESS_0060,南方ひづる（過去）（リュウノスケ）
XMESS_0061,Huh…?,XMESS_0061,根津銀次郎（１４年前）
XMESS_0062,Wha!?,XMESS_0062,根津銀次郎（１４年前）
XMESS_0063,Eh!?,XMESS_0063,網代慎平
XMESS_0064,Uwo... oooooooh!!,XMESS_0064,根津銀次郎（１４年前）
XMESS_0065,That just now...!!,XMESS_0065,網代慎平
XMESS_0066,No way... Hizuru-san carried Nezu-san... and jumped...!,XMESS_0066,ウシオ
XMESS_0067,This is...,XMESS_0067,網代慎平
XMESS_0068,The same as me... A Shadow's physical ability...,XMESS_0068,ウシオ
XMESS_0069,...Wh... What are you...? The Minakata girl...? What the hell are you...?,XMESS_0069,根津銀次郎（１４年前）
XMESS_0070,You were... in a place... like this... I was looking for you...,XMESS_0070,南方ひづる（過去）（リュウノスケ）
XMESS_0071,!!,XMESS_0071,網代慎平
XMESS_0072,"Sis, I got enough drinks fer ya too.",XMESS_0072,南方ひづる（過去）（リュウノスケ）
XMESS_0073,"Today is our birthday, Sis.",XMESS_0073,南方ひづる（過去）（リュウノスケ）
XMESS_0074,Ryunosuke-san is... inside Hizuru-san...!,XMESS_0074,ウシオ
XMESS_0075,"Hey, where are you going!",XMESS_0075,根津銀次郎（１４年前）
XMESS_0076,If I don't defeat them... it's dangerous...,XMESS_0076,南方ひづる（過去）（リュウノスケ）
XMESS_0077,"(Nezu-san's Shadow and the other Shadow were no match for Hizuru-san... No, for Ryunosuke-san.)",XMESS_0077,網代慎平
XMESS_0078,"(Without making any wasted movements, he efficiently targeted only the shadows on the ground—)",XMESS_0078,網代慎平
XMESS_0079,(Those movements look as if he's completely familiar with the characteristics of Shadows...),XMESS_0079,網代慎平
XMESS_0080,He was intentionally attacking the shadows on the ground just now...,XMESS_0080,網代慎平
XMESS_0081,"It's just a guess, but... when Haine burst, Ryunosuke-san's data went into Hizuru-san!",XMESS_0081,ウシオ
XMESS_0082,Then right now... the one moving <color=#GF_TIPS_034>Sensei</color> is... Ryunosuke-san's Shadow...!?,XMESS_0082,網代慎平
XMESS_0083,...*Pant*... *pant*...,XMESS_0083,南方ひづる（過去）（リュウノスケ）
