source,target,id,developer_comments
XCHAPTITLE_0002,6. Slipping into the Darkness,XCHAPTITLE_0002,
XMESS_0000,…,XMESS_0000,ミオ
XMESS_0001,(Her body is glowing! It's the same as when Totsumura-san's Shadow was born...!),XMESS_0001,網代慎平
XMESS_0002,(But... for now there's no sign of her chasing us...?),XMESS_0002,網代慎平
XMESS_0003,(Could it be she can't move in that state...? If so!),XMESS_0003,網代慎平
XMESS_0004,"Totsumura-san, run!!",XMESS_0004,網代慎平
XMESS_0005,Eh!? O-Ooh!,XMESS_0005,凸村哲
XMESS_0006,*Pant* *pant*... What was that guy!? Its body was glowing so much!,XMESS_0006,凸村哲
XMESS_0007,Probably... it was giving birth to a new Shadow. Something similar happened before...,XMESS_0007,網代慎平
XMESS_0008,"The story you were telling me, Shinpei-kun... It really was true, huh...",XMESS_0008,凸村哲
XMESS_0009,"Anyway, let's run for now! Before that thing chases after us――",XMESS_0009,網代慎平
XMESS_0010,"*Pant*, *pant*, *pant*...",XMESS_0010,凸村哲
XMESS_0011,T-Totsumura-san?,XMESS_0011,網代慎平
XMESS_0012,No good... I can't run anymore...,XMESS_0012,凸村哲
XMESS_0013,"...But if we don't run, the Shadow will!",XMESS_0013,網代慎平
XMESS_0014,I know. But impossible is impossible...,XMESS_0014,凸村哲
XMESS_0015,"I understand. But if we can't run away, we should hide somewhere...",XMESS_0015,網代慎平
XMESS_0016,"The police station... won't work, huh.",XMESS_0016,凸村哲
XMESS_0017,Probably not... They might already have it surrounded.,XMESS_0017,網代慎平
XMESS_0018,"Besides... I want to avoid getting anyone else involved as much as possible, so let's avoid places with people.",XMESS_0018,網代慎平
XMESS_0019,"Isn't it the other way around? If we're in a crowd, Mio-cha... no, that thing won't attack us, right?",XMESS_0019,凸村哲
XMESS_0020,That might have been true up until now.,XMESS_0020,網代慎平
XMESS_0021,But things are different now... probably.,XMESS_0021,網代慎平
XMESS_0022,(The second time... when I was killed by Mio――),XMESS_0022,網代慎平
XMESS_0023,"(At that time, Mio maintained a cautious stance, fearing the risk of the gunshot sound.)",XMESS_0023,網代慎平
XMESS_0024,"(In other words, that means having their existence revealed carries some kind of risk for Mio and the others.)",XMESS_0024,網代慎平
XMESS_0025,"Shinpei-kun, don't just stay quiet, say something!",XMESS_0025,凸村哲
XMESS_0026,"It's hard to explain, but…",XMESS_0026,網代慎平
XMESS_0027,Shadow Mio had been acting cautiously so their existence wouldn't be revealed.,XMESS_0027,網代慎平
XMESS_0028,"Despite that, she suddenly appeared in front of us today.",XMESS_0028,網代慎平
XMESS_0029,So… what does that mean?,XMESS_0029,凸村哲
XMESS_0030,"I'm saying that a situation has occurred where they had no choice but to appear before us, even if it meant taking that kind of risk.",XMESS_0030,網代慎平
XMESS_0031,An inconvenient situation for Shadow Mio and the others...,XMESS_0031,網代慎平
XMESS_0032,"If that's the case, then it's bad if we're around other people!",XMESS_0032,凸村哲
XMESS_0033,That's exactly what I'm saying.,XMESS_0033,網代慎平
XMESS_0034,"Anyway, let's get away from town.",XMESS_0034,凸村哲
XMESS_0035,"Yes, let's find a place to hide.",XMESS_0035,網代慎平
XMESS_0036,Owowow... damn it! I can't even walk properly in the middle of the forest this late at night...,XMESS_0036,凸村哲
XMESS_0037,I still don't see the Shadow. Let's hide while we have the chance.,XMESS_0037,網代慎平
XMESS_0038,"Yeah. Then, in the shadow of those bushes...",XMESS_0038,凸村哲
XMESS_0039,Why... did things end up like this...,XMESS_0039,凸村哲
XMESS_0040,"Anyway, for now, let's just think about how to escape...",XMESS_0040,網代慎平
XMESS_0041,"We can't just stay hidden like this forever, either...",XMESS_0041,網代慎平
XMESS_0042,You're right... But backup from the mainland should arrive in the morning. If we wait for that――,XMESS_0042,凸村哲
XMESS_0043,"No, that's bad.",XMESS_0043,網代慎平
XMESS_0044,...W-Why!?,XMESS_0044,凸村哲
XMESS_0045,"That Shadow from earlier... there's a possibility it copied either you or me, Totsumura-san.",XMESS_0045,網代慎平
XMESS_0046,"If the one that was copied was you, Totsumura-san...",XMESS_0046,網代慎平
XMESS_0047,...Then?,XMESS_0047,凸村哲
XMESS_0048,"Even if the backup detectives come, that fake... Shadow Totsumura-san might sweet-talk them into going back to the mainland...",XMESS_0048,網代慎平
XMESS_0049,That's ridiculous!?,XMESS_0049,凸村哲
XMESS_0050,"Of course, there's also a very good chance that we'll be killed before morning comes.",XMESS_0050,網代慎平
XMESS_0051,What the hell are we supposed to do...,XMESS_0051,凸村哲
XMESS_0052,(Shadow Mio knows where Kofune is too.),XMESS_0052,網代慎平
XMESS_0053,"(But even if we have nowhere to go, just hiding here like this is...)",XMESS_0053,網代慎平
XMESS_0054,"(If only we had something to protect ourselves with, at least...)",XMESS_0054,網代慎平
XMESS_0055,Something to protect ourselves…,XMESS_0055,網代慎平
XMESS_0056,Why are you staring at me.,XMESS_0056,凸村哲
XMESS_0057,"Totsumura-san, you have a gun, right?",XMESS_0057,網代慎平
XMESS_0058,"A gun...? Yeah, I have one, but...",XMESS_0058,凸村哲
