source,target,id,developer_comments
XCOMMENTVIEW_0013,July 24th,XCOMMENTVIEW_0013,
XMESS_0000,"Shinpei-san, what do you think of Mio?",XMESS_0000,菱形朱鷺子
XMESS_0001,!?,XMESS_0001,小舟澪
XMESS_0002,"W-Wait...! What are you asking, Tokiko!?",XMESS_0002,小舟澪
XMESS_0003,"…W-what do you mean…
Well, I guess…",XMESS_0003,網代慎平
XMESS_0004,…,XMESS_0004,小舟澪
XMESS_0005,Of course I care about her.,XMESS_0005,網代慎平
XMESS_0006,As family.,XMESS_0006,網代慎平
XMESS_0007,"Family, huh~~~.",XMESS_0007,菱形朱鷺子
XMESS_0008,"Hey! Jeez, Tokiko!! Don't ask weird things!!",XMESS_0008,小舟澪
XMESS_0009,*Ahem!* Shinpei...!,XMESS_0009,菱形窓
XMESS_0010,I just got a call from my dad. He said Karikiri-san will be free after the fireworks and the Umi-okuri ceremony are over!,XMESS_0010,菱形窓
XMESS_0011,Okay… then until then--,XMESS_0011,網代慎平
XMESS_0012,!?,XMESS_0012,網代慎平
XMESS_0013,…?,XMESS_0013,菱形窓
XMESS_0014,"What's wrong, Shinpei!",XMESS_0014,菱形窓
XMESS_0015,"...J-Just now, over there...!",XMESS_0015,網代慎平
XMESS_0016,(That figure from behind... Ushio?),XMESS_0016,網代慎平
XMESS_0017,"(That can't be... I'm sure I just imagined it, but...)",XMESS_0017,網代慎平
XMESS_0018,Why don't we go up to the shrine grounds? You can see the fireworks well from there.,XMESS_0018,菱形朱鷺子
XMESS_0019,…,XMESS_0019,網代慎平
MSTD_0120-0,That figure from behind is bothering me,MSTD_0120-0,
MSTD_0120-1,I probably just imagined it,MSTD_0120-1,
XCHAPTITLE_0122,1. Live Stage,XCHAPTITLE_0122,
XMESS_0020,(...I just imagined it. There's no way she'd be here.),XMESS_0020,網代慎平
XMESS_0021,"Hey, Shinpei?",XMESS_0021,菱形窓
XMESS_0022,"Ah, yeah, no...",XMESS_0022,網代慎平
XMESS_0023,(That just now must have been... an illusion shown to me by the regret of not being able to keep my promise to Ushio.),XMESS_0023,網代慎平
XMESS_0024,"Shin-chan, what's wrong? You're spacing out, aren't you?",XMESS_0024,小舟澪
XMESS_0025,…,XMESS_0025,網代慎平
XMESS_0026,I… I'll protect Mio…,XMESS_0026,小舟潮
XMESS_0027,(Ushio…),XMESS_0027,網代慎平
XMESS_0028,"(I know.
Leave Mio to me…)",XMESS_0028,網代慎平
XMESS_0029,What's wrong? You've been quiet for a while now.,XMESS_0029,小舟澪
XMESS_0030,...It's nothing.,XMESS_0030,網代慎平
XMESS_0031,"For saying it's nothing, you were staring pretty intently at Mio in her yukata.",XMESS_0031,菱形朱鷺子
XMESS_0032,"Huh!? N-No, I wasn't!",XMESS_0032,網代慎平
XMESS_0033,"Wh-What's with you, Tokiko!? Aren't you saying some weird things?",XMESS_0033,小舟澪
XMESS_0034,"Really? We don't get chances like this often, so I thought I'd ask what I can while I can.",XMESS_0034,菱形朱鷺子
XMESS_0035,…Huh?,XMESS_0035,小舟澪
XMESS_0036,What you can ask...?,XMESS_0036,網代慎平
XMESS_0037,*Ahem!*,XMESS_0037,菱形窓
XMESS_0038,"More importantly, if we keep dawdling, the fireworks will start.",XMESS_0038,菱形窓
XMESS_0039,Y-Yeah! Let's hurry to the shrine grounds.,XMESS_0039,網代慎平
XMESS_0040,...Tokiko. Does my yukata look weird or anything? Is the obi coming undone?,XMESS_0040,小舟澪
XMESS_0041,It's fine. There's no problem even if Shinpei-san stares at you intently.,XMESS_0041,菱形朱鷺子
XMESS_0042,Th-That's not what I meant!!,XMESS_0042,小舟澪
XMESS_0043,"Oh, there's a ton of people. Are they all here for the fireworks?",XMESS_0043,菱形窓
XMESS_0044,"It seems that's not the case this year. Look, over there.",XMESS_0044,小舟澪
XMESS_0045,What is that…?,XMESS_0045,網代慎平
XMESS_0046,(A girl with a microphone is waving on top of a small stage?),XMESS_0046,網代慎平
