source,target,id,developer_comments
XCHAPTITLE_0002,8. Open-Air Bath,XCHAPTITLE_0002,
XMESS_0000,Phew~...,XMESS_0000,南方ひづる
XMESS_0001,"Mmm~, this is paradise~. A big bath really is great, huh.",XMESS_0001,南方波稲
XMESS_0002,"Hey~, Hizuru-chan?",XMESS_0002,南方波稲
XMESS_0003,"...I agree that a large bath is nice, but.",XMESS_0003,南方ひづる
XMESS_0004,Hmmm~~...?,XMESS_0004,南方波稲
XMESS_0005,"Why are you here too? This is the open-air bath at my accommodation, you know.",XMESS_0005,南方ひづる
XMESS_0006,It's fine! The people at the inn told me I could come in!,XMESS_0006,南方波稲
XMESS_0007,You didn't answer my question...,XMESS_0007,南方ひづる
XMESS_0008,"(Well, I was surprised by that point too. I'm truly impressed by how wide Hoine's social circle is.)",XMESS_0008,南方ひづる
XMESS_0009,"(On a related note, it makes me feel the peacefulness of this island anew. Although it's a complete failure from a security standpoint.)",XMESS_0009,南方ひづる
XMESS_0010,"Your guiding should have ended at Koba Mart earlier. If you want a bath, you can just go home and take one.",XMESS_0010,南方ひづる
XMESS_0011,"Because I wanted to take a bath with you, Hizuru-chan~.",XMESS_0011,南方波稲
XMESS_0012,"Taking a bath this big is more fun with everyone, right~?",XMESS_0012,南方波稲
XMESS_0013,"That might be the case for you, but I prefer to be alone and lost in thought. That way, my ideas come together better.",XMESS_0013,南方ひづる
XMESS_0014,"Ideas? Like for the stories you write, Hizuru-chan?",XMESS_0014,南方波稲
XMESS_0015,"Yeah, that's right.
So please be quiet for a bit.",XMESS_0015,南方ひづる
XMESS_0016,Okaaaay.,XMESS_0016,南方波稲
XMESS_0017,Phew~...,XMESS_0017,南方ひづる
XMESS_0018,"(It was a little different from my plans, but today I went all around the island and exchanged words with various people.)",XMESS_0018,南方ひづる
XMESS_0019,"(And all of those experiences have been inputted into my brain as ""information"".)",XMESS_0019,南方ひづる
XMESS_0020,"(That kind of information is helpful for my writing activities, but not all of it is always useful.)",XMESS_0020,南方ひづる
XMESS_0021,(Each piece of information has its own unique flavor),XMESS_0021,南方ひづる
