source,target,id,developer_comments
XCHAPTITLE_0002,12. Hitogashima Summer Festival,XCHAPTITLE_0002,
XMESS_0000,Everyone~~~~! Good evening~~~~~!!,XMESS_0000,小弓場かおり
XMESS_0001,Good evening~~~~~~!!!,XMESS_0001,ファンたち
XMESS_0002,"Ngh, Shin-chan, wait up~.",XMESS_0002,小舟澪
XMESS_0003,"A-Are you okay, Mio!?",XMESS_0003,網代慎平
XMESS_0004,"(There are so many people, it's hard to even move...!)",XMESS_0004,網代慎平
XMESS_0005,"(It looks like it's not just the fans, but quite a lot of the islanders have gathered too.)",XMESS_0005,網代慎平
XMESS_0006,Whoa... what a massive crowd! And we're still quite a distance from the stage too!,XMESS_0006,菱形窓
XMESS_0007,It's completely packed with people in front of and behind us. Isn't this the first time something like this has ever happened in Hitogashima's history?,XMESS_0007,菱形朱鷺子
XMESS_0008,"Today, with the fireworks display in the background, I'll be performing my solo songs and group songs for all of you!",XMESS_0008,小弓場かおり
XMESS_0009,"There's still a little time until the fireworks start, so in the meantime, I'd like to introduce everyone to my beloved Hitogashima!",XMESS_0009,小弓場かおり
XMESS_0010,Please stick with me until the very end.,XMESS_0010,小弓場かおり
XMESS_0011,"Ah, if anyone starts feeling unwell, please call one of the staff members! And please don't forget to stay hydrated!",XMESS_0011,小弓場かおり
XMESS_0012,"(Koyuba-san really is a pro. She must be at least a little bewildered by this situation, but she's not showing it on her face at all.)",XMESS_0012,網代慎平
XMESS_0013,Hey Shinpei! Couldn't you have used your acquaintance privileges to get us some special seats?,XMESS_0013,菱形窓
XMESS_0014,Are you an idiot? There's no way I could do that.,XMESS_0014,網代慎平
XMESS_0015,"Mio, <color=#GF_TIPS_030>Toki-chan</color>, you two stay between me and Sou. We'll act as a wall.",XMESS_0015,網代慎平
XMESS_0016,"Oh, leave it to me.",XMESS_0016,菱形窓
XMESS_0017,"Since you're wearing a yukata today, we have to be especially careful.",XMESS_0017,網代慎平
XMESS_0018,Y-Yeah... thank you.,XMESS_0018,小舟澪
XMESS_0019,"Since it's Mio's special yukata appearance, you don't want her to be messed with by other people... Is that what you mean?",XMESS_0019,菱形朱鷺子
XMESS_0020,"W-Wait a second, Tokiko!?",XMESS_0020,小舟澪
