source,target,id,developer_comments
XCHAPTITLE_0002,8. Kaori's Request,XCHAPTITLE_0002,
XCOMMENTVIEW_0015,July 23rd,XCOMMENTVIEW_0015,
XCOMMENTVIEW_0016,Shinpei Ajiro,XCOMMENTVIEW_0016,
XMESS_0000,(The smartphone from yesterday... How did the recording turn out?),XMESS_0000,網代慎平
XMESS_0001,"(Please... if possible, let there be nothing on it...)",XMESS_0001,網代慎平
XMESS_0002,Dammit... It's perfectly clear... The video of that fake...,XMESS_0002,網代慎平
XMESS_0003,"(...Now that I've recorded it, I can't just ignore it.)",XMESS_0003,網代慎平
XMESS_0004,"Mio, take a look at this for a second.",XMESS_0004,網代慎平
XMESS_0005,A smartphone? What is it?,XMESS_0005,小舟澪
XMESS_0006,It's a video I took last night.,XMESS_0006,網代慎平
XMESS_0007,Last night? What did you film?,XMESS_0007,小舟澪
XMESS_0008,You'll understand when you watch it.,XMESS_0008,網代慎平
XMESS_0009,Wh-What in the world...?,XMESS_0009,小舟澪
XMESS_0010,…,XMESS_0010,小舟澪
XMESS_0011,Eh... who... is this...!? I-Is it me!?,XMESS_0011,小舟澪
XMESS_0012,"You're lying about it being last night, right? Because I didn't go outside in my uniform last night.",XMESS_0012,小舟澪
XMESS_0013,"It really was last night.
But the person in the video isn't Mio.",XMESS_0013,網代慎平
XMESS_0014,"At this time, you were taking a bath.",XMESS_0014,網代慎平
XMESS_0015,Then… what is this…?,XMESS_0015,小舟澪
XMESS_0016,"Hey... you know about the Shadow Sickness, right?",XMESS_0016,網代慎平
XMESS_0017,"The Shadow Sickness... then, this is...!",XMESS_0017,小舟澪
XMESS_0018,Honestly... I think it's ridiculous too. But when you actually see it...,XMESS_0018,網代慎平
XMESS_0019,See what?,XMESS_0019,小舟澪
XMESS_0020,I saw it. I saw a Shadow... copying a person.,XMESS_0020,網代慎平
XMESS_0021,Copying…?,XMESS_0021,小舟澪
XMESS_0022,Yeah. It was copying them... I saw a Shadow turning into a human.,XMESS_0022,網代慎平
XMESS_0023,…!,XMESS_0023,小舟澪
XMESS_0024,Mio!! Don't leave my side for a while!,XMESS_0024,網代慎平
XMESS_0025,Eh!?,XMESS_0025,小舟澪
XMESS_0026,I don't really know what kind of guys the Shadows are.,XMESS_0026,網代慎平
XMESS_0027,"But since they disguise themselves as humans and sneak around, they probably won't attack in places where they'd be seen.",XMESS_0027,網代慎平
XMESS_0028,"Being alone is too dangerous.
Let's stick together for a while.",XMESS_0028,網代慎平
XMESS_0029,"Y-Yeah, okay. I'll do what you say, Shin-chan.",XMESS_0029,小舟澪
XMESS_0030,"Yeah, do that.",XMESS_0030,網代慎平
XMESS_0031,…!?,XMESS_0031,網代慎平
XMESS_0032,"Shin-chan, your phone is ringing. Isn't it a call?",XMESS_0032,小舟澪
XMESS_0033,"Ah, it looks like it's from Koyuba-san.",XMESS_0033,網代慎平
XMESS_0034,I'm gonna go answer this.,XMESS_0034,網代慎平
XMESS_0035,Mmm…,XMESS_0035,小舟澪
XMESS_0036,What's with that look?,XMESS_0036,網代慎平
XMESS_0037,"Weren't you the one who told me not to leave your side, Shin-chan?",XMESS_0037,小舟澪
XMESS_0038,"I'm just going to my room to talk.
I won't be going out.",XMESS_0038,網代慎平
XMESS_0039,"Well, it's fine by me…",XMESS_0039,小舟澪
XMESS_0040,Hello?,XMESS_0040,網代慎平
XMESS_0041,"G-G-Good morning Ajiro-kun, this is Koyuba. Is now... a good time?",XMESS_0041,小弓場かおり
XMESS_0042,"Ah, I'm fine.
I'm sorry for calling you yesterday when you were busy.",XMESS_0042,網代慎平
XMESS_0043,"No, it's fine. I-I was able to talk with Ajiro-kun...",XMESS_0043,小弓場かおり
XMESS_0044,Huh?,XMESS_0044,網代慎平
XMESS_0045,U-U-U-Uu~...,XMESS_0045,小弓場かおり
XMESS_0046,"K-Koyuba-san, what's wrong?",XMESS_0046,網代慎平
XMESS_0047,It's nothing…,XMESS_0047,小弓場かおり
XMESS_0048,"I-Is that so? So, did you need something from me?",XMESS_0048,網代慎平
XMESS_0049,"Yeah, I had something I wanted to ask you.",XMESS_0049,小弓場かおり
XMESS_0050,Ask me? What is it?,XMESS_0050,網代慎平
XMESS_0051,"In tomorrow's talk show, there's a segment where I talk about Hitogashima's famous spots...",XMESS_0051,小弓場かおり
XMESS_0052,"To prepare for that, I was thinking I'd like to take my time and explore the island for the first time in a while.",XMESS_0052,小弓場かおり
XMESS_0053,"But to do that, I need to go outside…",XMESS_0053,小弓場かおり
XMESS_0054,"If possible, I'd rather you didn't walk around alone...",XMESS_0054,網代慎平
XMESS_0055,"Yeah, so... if possible, I was wondering if I could ask Ajiro-kun to be my guide.",XMESS_0055,小弓場かおり
XMESS_0056,"So, like, going around the famous spots together and giving a brief explanation?",XMESS_0056,網代慎平
XMESS_0057,Just a quick explanation would be fine…,XMESS_0057,小弓場かおり
XMESS_0058,"Wouldn't it be better to ask someone from the Chamber of Commerce for something like that, rather than me?",XMESS_0058,網代慎平
XMESS_0059,"If possible, I'd like to go around and interview the islanders to get their raw opinions on the places considered famous spots.",XMESS_0059,小弓場かおり
XMESS_0060,"In that case, I thought it would be easier for everyone to talk if Ajiro-kun, who can stand on the same level as the islanders, was with me rather than someone from the Chamber of Commerce.",XMESS_0060,小弓場かおり
XMESS_0061,"Hmm, is that how it works...?",XMESS_0061,網代慎平
XMESS_0062,Is it not okay?,XMESS_0062,小弓場かおり
XMESS_0063,"No, it's not like it's absolutely out of the question, but...",XMESS_0063,網代慎平
XMESS_0064,"(What should I do? I was planning to go to Kobayakawa-san's house now to check on a few things, but...)",XMESS_0064,網代慎平
XMESS_0065,"Umm... actually, I'm already here to pick you up.",XMESS_0065,小弓場かおり
XMESS_0066,Eh…!?,XMESS_0066,網代慎平
XMESS_0067,(They came to pick me up... could it be they're already nearby!?),XMESS_0067,網代慎平
XMESS_0068,"Y-yeah, I'm here...",XMESS_0068,小弓場かおり
XMESS_0069,You really are here...,XMESS_0069,網代慎平
XMESS_0070,"Kaori-chan, did you come to see Shin-chan?",XMESS_0070,小舟澪
XMESS_0071,"M-Mio, when did you get here!?",XMESS_0071,網代慎平
XMESS_0072,"I mean, don't just barge into someone's room.",XMESS_0072,網代慎平
XMESS_0073,I just happened to be passing by.,XMESS_0073,小舟澪
XMESS_0074,You don't just happen to pass by inside someone's room.,XMESS_0074,網代慎平
XMESS_0075,"Whatever, that doesn't matter. Anyway, Kaori-chan, what brings you here?",XMESS_0075,小舟澪
XMESS_0076,"Ah, she wants me to show her around the island to gather material for her talk show.",XMESS_0076,網代慎平
XMESS_0077,"You have to do all that? Being an idol is tough, huh.",XMESS_0077,小舟澪
XMESS_0078,(She was killed by a Shadow once. Just because we avoided it yesterday doesn't mean we can let our guard down.),XMESS_0078,網代慎平
XMESS_0079,"So because of that, I was planning to show Koyuba-san around the island...",XMESS_0079,網代慎平
XMESS_0080,"Do you want to come with us, Mio?",XMESS_0080,網代慎平
XMESS_0081,"Eh, is it okay if I come too?",XMESS_0081,小舟澪
XMESS_0082,Didn't I just say we should stick together for a while?,XMESS_0082,網代慎平
XMESS_0083,"Ah, right.",XMESS_0083,小舟澪
XMESS_0084,Then I'll go get ready! Wait for me a bit!,XMESS_0084,小舟澪
XMESS_0085,Try to hurry.,XMESS_0085,網代慎平
XMESS_0086,Okaaay!,XMESS_0086,小舟澪
