source,target,id,developer_comments
XRETURNTODEATH_0033,6th Loop,XRETURNTODEATH_0033,
XCHAPTITLE_0036,"59. Koba Mart, Again! (1)",XCHAPTITLE_0036,
XMESS_0000,You might be able to erase her... you mean Shiori!?,XMESS_0000,網代慎平
XMESS_0001,In Hiruko Cave... Haine almost messed with my head. She tried to get inside me...,XMESS_0001,ウシオ
XMESS_0002,So... if I trace that path backwards—,XMESS_0002,ウシオ
XMESS_0003,You can do the same thing to her?,XMESS_0003,南方ひづる
XMESS_0004,Yes!!!,XMESS_0004,ウシオ
XMESS_0005,"I don't really get it, but... It sounds like it's worth a try, right?",XMESS_0005,根津銀次郎
XMESS_0006,"Yeah... Though truthfully, I'd like to bury her with my own hands...",XMESS_0006,南方ひづる
XMESS_0007,"…Last time, Nezu-san told me. About how 14 years ago, Sensei's twin brother, Ryunosuke-san, was killed by a Shadow...",XMESS_0007,網代慎平
XMESS_0008,"About how Ryunosuke-san's body had strangulation marks on it, just like when Ushio was killed...",XMESS_0008,網代慎平
XMESS_0009,"The one who killed Ryunosuke-san was Haine, wasn't it?",XMESS_0009,網代慎平
XMESS_0010,…That's right... And she was... my friend...,XMESS_0010,南方ひづる
XMESS_0011,A friend?!,XMESS_0011,ウシオ
XMESS_0012,"Ah... sorry, it's my phone...!",XMESS_0012,網代慎平
XMESS_0013,—It's from Mio!!,XMESS_0013,網代慎平
XMESS_0014,Answer it. We'll talk about the details later. You snuck out of the funeral to come here. It'll be suspicious if you don't go back.,XMESS_0014,南方ひづる
XMESS_0015,Then I'll head back for now. Let's meet at Koba Mart at 6!,XMESS_0015,網代慎平
XMESS_0016,(…She's alive... The vibration of my smartphone tells me that Mio is alive...),XMESS_0016,網代慎平
XMESS_0017,(I won't let Mio die ever again...!! No matter what happens!!),XMESS_0017,網代慎平
XMESS_0018,"Nezu-san, are you ready?",XMESS_0018,網代慎平
XMESS_0019,I was ready before ya were even born.,XMESS_0019,根津銀次郎
XMESS_0020,I'm good to go anytime too!,XMESS_0020,ウシオ
XMESS_0021,"(Ushio is transformed into my wristwatch... Once there's no one around, I'll turn her back to normal.)",XMESS_0021,網代慎平
XMESS_0022,"(And then... I'll erase Haine. The four-armed Shadow's precious Haine, right now! Today, right here!!)",XMESS_0022,網代慎平
XMESS_0023,"(If I do that, I can save everyone from the end of that summer festival!!)",XMESS_0023,網代慎平
XMESS_0024,"(Haine is everyone's enemy! Even if she looks like Shiori-chan, I don't have a shred of hesitation left!!)",XMESS_0024,網代慎平
XMESS_0025,(I won't let things go the four-armed Shadow's way anymore! We're going to... destroy his plan!!!),XMESS_0025,網代慎平
XCOMMENTVIEW_0132,Hizuru Minakata,XCOMMENTVIEW_0132,
XMESS_0026,…,XMESS_0026,南方ひづる（ポニテ）
XMESS_0027,"Ah, Hizuru!!",XMESS_0027,小早川朝子（影アサコ）
XMESS_0028,"Sorry to bother you during dinn— No, my apologies.",XMESS_0028,南方ひづる（ポニテ）
XCOMMENTVIEW_0157,Shinpei Ajiro,XCOMMENTVIEW_0157,
XMESS_0029,"It's about time... you can come out now, Ushio!",XMESS_0029,網代慎平
XMESS_0030,Hup!!,XMESS_0030,ウシオ
XMESS_0031,"Transforming, fighting... You're like something out of an anime...",XMESS_0031,根津銀次郎
XMESS_0032,...Ah!,XMESS_0032,ウシオ
