source,target,id,developer_comments
XCHAPTITLE_0002,41. Ushio and Sou's Reunion,XCHAPTITLE_0002,
XMESS_0000,Sorry to keep you waiting.,XMESS_0000,網代慎平
XMESS_0001,Yo.,XMESS_0001,菱形窓
XMESS_0002,"Let's go. ...Oh, right.",XMESS_0002,網代慎平
XMESS_0003,"Here, an umbrella.",XMESS_0003,網代慎平
XMESS_0004,Hah!? It's super sunny today!! Why an umbrella on a hot day like this... It's 35 degrees today!,XMESS_0004,菱形窓
XMESS_0005,Just take it.,XMESS_0005,網代慎平
XMESS_0006,"What the heck, you weirdo~~~~~!?",XMESS_0006,菱形窓
XMESS_0007,"(True, even if I told him ""there's going to be a sudden shower,"" the weather makes it hard to believe.)",XMESS_0007,網代慎平
XMESS_0008,I'll get straight to the point. Shinpei.,XMESS_0008,菱形窓
XMESS_0009,About what happened here that day... There's something I have to tell you regarding the cause of Ushio's death.,XMESS_0009,菱形窓
XMESS_0010,…Yeah.,XMESS_0010,網代慎平
XMESS_0011,"Yoshikawa lines, right? Meaning I might have been murdered.",XMESS_0011,ウシオ
XMESS_0012,That's right… Actually…,XMESS_0012,菱形窓
XMESS_0013,Huh!?,XMESS_0013,菱形窓
XMESS_0014,…,XMESS_0014,ウシオ
XMESS_0015,Whoa!! Wh... Who's there!? What the hell are you!!!,XMESS_0015,菱形窓
XMESS_0016,...Sou. I also have something to tell you about Ushio.,XMESS_0016,網代慎平
XMESS_0017,"Ushio, ya don't need the disguise anymore.",XMESS_0017,網代慎平
XMESS_0018,Huh? Ushio... huh!?,XMESS_0018,菱形窓
XMESS_0019,...Phew.,XMESS_0019,ウシオ
XMESS_0020,!!!!,XMESS_0020,菱形窓
XMESS_0021,Wha... huh... Th-That's... n-no way!?,XMESS_0021,菱形窓
XMESS_0022,Ushio!?!?,XMESS_0022,菱形窓
XMESS_0023,"Yo, Sou.",XMESS_0023,ウシオ
XMESS_0024,…,XMESS_0024,菱形窓
XMESS_0025,"...Oh, he's frozen!",XMESS_0025,ウシオ
XMESS_0026,"Hey, Shinpei...!! Maybe it would have been better if I didn't come out...",XMESS_0026,ウシオ
XMESS_0027,You don't need to worry about that anymore!! I'll explain everything properly.,XMESS_0027,網代慎平
XMESS_0028,I won't let anyone call you a monster.,XMESS_0028,網代慎平
XMESS_0029,…,XMESS_0029,ウシオ
XMESS_0030,(...We told Sou everything.),XMESS_0030,網代慎平
XMESS_0031,"(About the Shadows, Nagumo-sensei and the others... and about the looping.)",XMESS_0031,網代慎平
XMESS_0032,"(""This time"" too, Sou listened quietly until the very end...)",XMESS_0032,網代慎平
XMESS_0033,I believe Shinpei...!!,XMESS_0033,菱形窓
XMESS_0034,"He doesn't screw around or tell jokes... He's a buzzkill who looks at everything objectively, but he's not a liar...!!",XMESS_0034,菱形窓
XMESS_0035,...Are you complimenting me?,XMESS_0035,網代慎平
XMESS_0036,"Oh you, you're totally trusted aren't ya~~~~!!",XMESS_0036,ウシオ
XMESS_0037,Ushio…,XMESS_0037,菱形窓
XMESS_0038,Hm?,XMESS_0038,ウシオ
XMESS_0039,...,XMESS_0039,菱形窓
XMESS_0040,I'm sorry... If only I had... performed CPR better back then...,XMESS_0040,菱形窓
XMESS_0041,If only I had... more... more...,XMESS_0041,菱形窓
XMESS_0042,…,XMESS_0042,ウシオ
XMESS_0043,I... I know apologizing won't change anything! But at least!!,XMESS_0043,菱形窓
XMESS_0044,"At least... punch me... If you don't, I... I don't have the right to be your ally...",XMESS_0044,菱形窓
XMESS_0045,Sou…,XMESS_0045,網代慎平
