source,target,id,developer_comments
XCHAPTITLE_0002,10. Tokiko in the Darkness,XCHAPTITLE_0002,
XMESS_0000,"If you move, I'll kill you.",XMESS_0000,トキコ
XMESS_0001,Ku...!?,XMESS_0001,網代慎平
XMESS_0002,"The copy was just a fake, but...",XMESS_0002,トキコ
XMESS_0003,It's a good thing I didn't erase the real gun.,XMESS_0003,トキコ
XMESS_0004,(The gun that Ushio destroyed was a copy!),XMESS_0004,網代慎平
XMESS_0005,(A copied machine is just a useless replica unless the real one is erased...),XMESS_0005,網代慎平
XMESS_0006,(I should have realized it was a decoy the moment she showed off the self-defense gun she should have been hiding...),XMESS_0006,網代慎平
XMESS_0007,Damn…!,XMESS_0007,菱形窓
XMESS_0008,"Coming so close, so defenselessly like that... That's not like Ushio-san at all...",XMESS_0008,トキコ
XMESS_0009,Tokiko…!,XMESS_0009,小舟澪
XMESS_0010,Shinpei-san... Weren't you a bit careless too?,XMESS_0010,トキコ
XMESS_0011,True... I had chances to notice. But...!,XMESS_0011,網代慎平
XMESS_0012,Are you saying you believed in me? Even though I've become a monster like this...,XMESS_0012,トキコ
XMESS_0013,To... kiko...! Y-You...!,XMESS_0013,菱形窓
XMESS_0014,"The day after tomorrow—on the day of the festival, if we give her the final meal, Haine's power will return, and Mom should be able to live longer.",XMESS_0014,トキコ
XMESS_0015,"It wasn't just Mom. As a condition for cooperating with Haine, I made her promise the safety of you and Mio.",XMESS_0015,トキコ
XMESS_0016,"And yet... because Ushio-san and Shinpei-san started doing unnecessary things, everything went wrong.",XMESS_0016,トキコ
XMESS_0017,You're wrong! Haine never intended to keep her promise! She planned to betray you from the start!,XMESS_0017,菱形窓
XMESS_0018,If Ushio... if Ushio were here... I could have shown you Haine's true nature!,XMESS_0018,菱形窓
XMESS_0019,Even if Haine planned to betray me... What does that matter?,XMESS_0019,トキコ
XMESS_0020,"Because she's a bad person... Because she's a liar, you think she'll be destroyed?",XMESS_0020,トキコ
XMESS_0021,"Whether it's right or wrong, in the end, the strong one wins.",XMESS_0021,トキコ
XMESS_0022,Tokiko... Do you even know what you're saying—,XMESS_0022,小舟澪
XMESS_0023,I know...! But just think about it...,XMESS_0023,トキコ
XMESS_0024,"Being ordered to... and then preparing myself to become a Shadow, only to be confronted with facts that were different from what I desperately believed...",XMESS_0024,トキコ
XMESS_0025,"She wasn't supposed to lay a hand on Mio, but she was copied without me knowing...",XMESS_0025,トキコ
XMESS_0026,"But, but even so, I can't defy her! If I do, I don't know what will happen to Mio...!",XMESS_0026,トキコ
XMESS_0027,M-Me...?,XMESS_0027,小舟澪
XMESS_0028,Haine is angry because of you guys!,XMESS_0028,トキコ
XMESS_0029,"Calm down, Tokiko! You can't be afraid of Haine forever! The future can be changed!",XMESS_0029,菱形窓
XMESS_0030,"If that's the case... We can change the ""future where Haine betrays me"" too, isn't that right?",XMESS_0030,トキコ
XMESS_0031,Th-That's a bit different...!,XMESS_0031,菱形窓
XMESS_0032,"What's different? If I defeat Ushio-san and Shinpei-san, Haine's mood should improve.",XMESS_0032,トキコ
XMESS_0033,"Then, she might at least spare Mio... and you, older brother.",XMESS_0033,トキコ
XMESS_0034,"Are you an idiot! If Haine wins, everyone will die!",XMESS_0034,菱形窓
XMESS_0035,Ushio-san is already gone. The basis for believing what you say has also disappeared.,XMESS_0035,トキコ
XMESS_0036,…Tokiko!,XMESS_0036,菱形窓
XMESS_0037,"If anything, Mio and you, older brother, could just be turned into Shadows like me.",XMESS_0037,トキコ
XMESS_0038,Turn into a Shadow... I-I don't want that!,XMESS_0038,小舟澪
XMESS_0039,"Relax. Even as a Shadow, you're no different from the real thing.",XMESS_0039,トキコ
XMESS_0040,"Ah, if Mio is going to become a Shadow, we'll have to get rid of the current Shadow Mio. That one is messed up.",XMESS_0040,トキコ
XMESS_0041,"If I ask Haine, she can even make us forget that we were killing each other like this.",XMESS_0041,トキコ
XMESS_0042,"Like my mom, it would be nice to be made to forget even the fact that I'm a Shadow.",XMESS_0042,トキコ
XMESS_0043,"Then it'll be no different from when we were human. Just like always, happily—",XMESS_0043,トキコ
XMESS_0044,That's a lie! You don't really think that!,XMESS_0044,菱形窓
XMESS_0045,"You stay quiet, older brother!",XMESS_0045,トキコ
XMESS_0046,You're the one who needs to shut up! What you're saying makes no sense!!,XMESS_0046,菱形窓
XMESS_0047,...!,XMESS_0047,トキコ
XMESS_0048,Holding something that doesn't suit you like a gun... You really have a terrible look on your face.,XMESS_0048,菱形窓
XMESS_0049,"But you know... Isn't that face, full of regret, your true feelings?",XMESS_0049,菱形窓
XMESS_0050,…,XMESS_0050,トキコ
XMESS_0051,It's too late…,XMESS_0051,トキコ
XMESS_0052,There's nothing we can do anymore!,XMESS_0052,トキコ
XMESS_0053,—Gah!?,XMESS_0053,網代慎平
XMESS_0054,Shinpei!!!,XMESS_0054,菱形窓
XMESS_0055,(A Shadow extending from Toki-chan... It's squeezing me!?),XMESS_0055,網代慎平
XMESS_0056,(I-I can't move...!),XMESS_0056,網代慎平
